49.34,103,3.00
49.49,103,7.00
49.67,103,11.00
49.51,103,19.00
50.48,103,38.00
51.39,103,59.00
48.62,103,78.00
48.56,103,98.00
48.84,103,117.00
49.70,103,139.00
49.83,103,159.00
50.52,103,181.00
50.70,103,201.00
52.00,103,222.00
51.19,103,242.00
50.10,103,264.00
50.97,103,284.00
51.41,103,305.00
50.19,103,326.00
49.76,103,347.00
50.81,103,367.00
49.70,103,389.00
53.14,103,409.00
51.06,103,430.00
54.45,103,451.00
49.76,103,472.00
50.97,103,492.00
49.38,103,513.00

51.62,103,534.00

51.30,103,555.00

51.84,103,576.00

51.08,103,596.00

52.33,103,617.00

53.47,103,638.00

49.65,103,659.00

51.66,103,679.00

50.63,103,700.00

53.31,103,721.00

50.08,103,742.00

53.03,103,762.00

50.65,103,784.00

50.16,103,804.00

51.19,103,825.00

51.55,103,846.00

50.54,103,867.00

51.93,103,887.00

51.33,103,909.00

54.99,103,929.00

50.21,103,950.00

49.40,103,970.00

49.27,103,992.00

49.70,103,1012.00

49.23,103,1034.00

49.23,103,1056.00

49.60,103,1078.00

54.94,103,1100.00

54.94,103,1122.00

49.27,103,1143.00

51.41,103,1165.00

51.68,103,1187.00

51.66,103,1209.00

50.65,103,1230.00

51.57,103,1253.00

52.06,103,1274.00

51.08,103,1296.00

51.51,103,1318.00

51.84,103,1340.00

50.92,103,1361.00

50.75,103,1384.00

50.25,103,1405.00

50.84,103,1427.00

50.25,103,1449.00

50.10,103,1471.00

49.87,103,1492.00

49.43,103,1515.00

49.98,103,1537.00

50.65,103,1558.00

47.64,103,1580.00

50.32,103,1602.00

49.78,103,1624.00

48.42,103,1645.00

48.15,103,1668.00

47.10,103,1689.00

47.50,103,1711.00

47.32,103,1733.00

46.61,103,1755.00

47.44,103,1776.00

46.99,103,1799.00

47.93,103,1820.00

47.28,103,1842.00

48.04,103,1864.00

50.16,103,1886.00

47.59,103,1907.00

46.86,103,1930.00

51.13,103,1951.00

47.70,103,1973.00

51.62,103,1995.00

50.97,103,2017.00

50.97,103,2038.00

50.63,103,2061.00

51.41,103,2082.00

52.49,103,2105.00

51.08,103,2126.00

50.75,103,2148.00

49.27,103,2169.00

51.17,103,2192.00

51.68,103,2213.00

49.89,103,2235.00

51.22,103,2257.00

56.08,103,2279.00

51.39,103,2300.00

51.99,103,2323.00

51.44,103,2344.00

50.21,103,2366.00

49.92,103,2388.00

49.76,103,2410.00

49.65,103,2432.00

49.45,103,2454.00

48.78,103,2476.00

49.60,103,2497.00

49.32,103,2520.00

48.84,103,2541.00

48.08,103,2563.00

48.51,103,2585.00

48.46,103,2607.00

48.13,103,2628.00

48.73,103,2651.00

50.37,103,2672.00

50.03,103,2694.00

50.14,103,2716.00

50.30,103,2738.00

49.29,103,2759.00

50.25,103,2782.00

50.36,103,2803.00

51.41,103,2825.00

52.87,103,2847.00

53.31,103,2869.00

49.92,103,2890.00

52.53,103,2913.00

50.68,103,2934.00

51.41,103,2956.00

51.33,103,2978.00

50.86,103,3000.00

51.24,103,3021.00

49.38,103,3043.00

52.11,103,3065.00

52.22,103,3087.00

51.24,103,3109.00

51.08,103,3131.00

51.84,103,3152.00

48.13,103,3174.00

47.97,103,3196.00

47.97,103,3218.00

48.51,103,3239.00

47.48,103,3262.00

47.48,103,3283.00

48.09,103,3305.00

50.41,103,3328.00

50.52,103,3349.00

51.22,103,3371.00

50.25,103,3393.00

51.08,103,3415.00

54.61,103,3437.00

51.06,103,3459.00

51.01,103,3480.00

51.03,103,3502.00

49.98,103,3524.00

50.30,103,3546.00

50.81,103,3567.00

48.02,103,3590.00

47.97,103,3611.00

48.46,103,3633.00

48.67,103,3655.00

49.00,103,3677.00

49.49,103,3698.00

49.43,103,3721.00

48.62,103,3742.00

49.05,103,3764.00

49.61,103,3786.00

47.42,103,3808.00

46.81,103,3829.00

47.04,103,3851.00

47.32,103,3873.00

48.67,103,3895.00

50.14,103,3917.00

47.15,103,3939.00

46.92,103,3960.00

47.21,103,3982.00

47.53,103,4004.00

48.84,103,4026.00

49.72,103,4048.00

49.00,103,4070.00

49.11,103,4091.00

49.72,103,4114.00

49.56,103,4135.00

49.32,103,4157.00

48.84,103,4179.00

49.43,103,4201.00

52.87,103,4222.00

50.46,103,4245.00

50.90,103,4267.00

50.90,103,4288.00

50.36,103,4311.00

52.44,103,4332.00

49.11,103,4354.00

48.13,103,4375.00

48.73,103,4398.00

48.08,103,4419.00

49.23,103,4441.00

48.51,103,4463.00

47.55,103,4485.00

47.53,103,4506.00

50.19,103,4529.00

47.26,103,4550.00

47.37,103,4572.00

47.75,103,4594.00

47.42,103,4616.00

47.70,103,4637.00

47.80,103,4660.00

50.14,103,4681.00

49.92,103,4703.00

49.54,103,4725.00

50.92,103,4747.00

49.22,103,4768.00

48.24,103,4791.00

50.70,103,4812.00

50.92,103,4834.00

48.78,103,4856.00

49.27,103,4878.00

48.53,103,4899.00

49.38,103,4922.00

51.39,103,4943.00

50.27,103,4965.00

50.70,103,4987.00

52.55,103,5009.00

51.03,103,5030.00

50.03,103,5053.00

49.11,103,5074.00

50.84,103,5096.00

51.12,103,5118.00

50.63,103,5140.00

50.68,103,5161.00

49.00,103,5184.00

51.82,103,5206.00

50.03,103,5227.00

49.70,103,5250.00

49.60,103,5271.00

50.08,103,5293.00

49.98,103,5315.00

48.62,103,5337.00

50.03,103,5358.00

50.90,103,5381.00

54.18,103,5402.00

51.50,103,5424.00

48.93,103,5446.00

48.78,103,5468.00

49.11,103,5489.00

49.16,103,5512.00

47.80,103,5533.00

47.79,103,5555.00

49.54,103,5577.00

49.98,103,5599.00

49.76,103,5620.00

47.70,103,5642.00

47.93,103,5664.00

49.11,103,5686.00

50.79,103,5708.00

48.67,103,5730.00

47.70,103,5751.00

48.18,103,5773.00

47.97,103,5795.00

47.97,103,5817.00

48.89,103,5838.00

47.53,103,5861.00

49.65,103,5882.00

50.70,103,5905.00

47.59,103,5926.00

47.97,103,5948.00

48.46,103,5969.00

48.35,103,5992.00

49.16,103,6013.00

49.72,103,6035.00

50.54,103,6057.00

50.03,103,6079.00

47.80,103,6100.00

47.80,103,6123.00

47.91,103,6145.00

51.03,103,6166.00

50.19,103,6189.00

51.57,103,6210.00

52.00,103,6233.00

48.84,103,6254.00

48.40,103,6276.00

50.43,103,6297.00

49.32,103,6320.00

48.40,103,6341.00

48.46,103,6363.00

51.01,103,6385.00

50.52,103,6407.00

49.32,103,6428.00

48.78,103,6451.00

49.22,103,6472.00

51.03,103,6494.00

50.97,103,6516.00

50.97,103,6538.00

51.03,103,6559.00

50.48,103,6582.00

50.81,103,6603.00

50.86,103,6625.00

53.31,103,6647.00

49.07,103,6669.00

48.24,103,6690.00

48.51,103,6713.00

49.72,103,6734.00

50.14,103,6756.00

49.16,103,6778.00

47.86,103,6800.00

49.54,103,6821.00

50.46,103,6844.00

47.97,103,6865.00

50.79,103,6887.00

51.30,103,6909.00

47.97,103,6931.00

48.02,103,6952.00

49.49,103,6975.00

49.89,103,6996.00

50.81,103,7018.00

50.52,103,7041.00

51.51,103,7062.00

51.12,103,7084.00

53.09,103,7106.00

49.32,103,7128.00

48.89,103,7149.00

49.81,103,7172.00

50.57,103,7193.00

50.97,103,7215.00

50.84,103,7237.00

50.86,103,7259.00

50.75,103,7280.00

49.34,103,7302.00

48.24,103,7324.00

48.18,103,7346.00

48.67,103,7367.00

48.08,103,7390.00

47.64,103,7411.00

48.67,103,7433.00

51.57,103,7455.00

50.68,103,7477.00

50.81,103,7498.00

54.07,103,7521.00

49.27,103,7542.00

51.35,103,7564.00

50.37,103,7586.00

50.43,103,7608.00

50.65,103,7629.00

52.00,103,7652.00

51.60,103,7673.00

51.39,103,7695.00

51.24,103,7717.00

51.22,103,7739.00

52.58,103,7761.00

53.63,103,7783.00

52.64,103,7804.00

50.21,103,7826.00

50.90,103,7848.00

49.27,103,7870.00

50.52,103,7891.00

49.43,103,7914.00

49.27,103,7936.00

50.25,103,7957.00

48.35,103,7980.00

47.37,103,8001.00

47.80,103,8023.00

47.32,103,8045.00

47.15,103,8067.00

48.46,103,8088.00

47.97,103,8111.00

49.54,103,8132.00

51.22,103,8154.00

49.70,103,8176.00

49.23,103,8198.00

50.65,103,8219.00

47.32,103,8241.00

47.64,103,8263.00

49.89,103,8285.00

52.04,103,8307.00

50.81,103,8329.00

49.54,103,8350.00

48.08,103,8372.00

47.53,103,8394.00

48.35,103,8416.00

48.40,103,8437.00

48.29,103,8460.00

47.48,103,8481.00

47.15,103,8503.00

46.99,103,8525.00

47.42,103,8547.00

47.97,103,8568.00

47.42,103,8591.00

48.24,103,8612.00

49.23,103,8634.00

47.04,103,8656.00

46.99,103,8678.00

47.48,103,8699.00

48.18,103,8722.00

49.05,103,8743.00

49.98,103,8765.00

47.91,103,8787.00

47.04,103,8809.00

46.92,103,8830.00

47.15,103,8853.00

48.56,103,8875.00

49.99,103,8896.00

49.60,103,8919.00

50.25,103,8940.00

52.17,103,8963.00

52.22,103,8984.00

56.02,103,9006.00

51.35,103,9027.00

51.06,103,9050.00

49.32,103,9071.00

49.38,103,9093.00

50.10,103,9115.00

51.17,103,9137.00

50.25,103,9158.00

50.59,103,9181.00

50.14,103,9202.00

50.68,103,9224.00

51.13,103,9246.00

50.70,103,9268.00

49.27,103,9289.00

49.11,103,9312.00

50.65,103,9333.00

50.19,103,9355.00

49.54,103,9377.00

49.49,103,9399.00

50.03,103,9420.00

48.02,103,9443.00

52.87,103,9464.00

56.89,103,9487.00

50.37,103,9508.00

50.86,103,9530.00

50.68,103,9551.00

50.14,103,9574.00

50.97,103,9595.00

50.97,103,9617.00

50.46,103,9639.00

50.86,103,9661.00

50.81,103,9682.00

48.02,103,9704.00

48.78,103,9726.00

48.67,103,9748.00

48.24,103,9769.00

48.46,103,9792.00

48.84,103,9814.00

49.81,103,9836.00

47.70,103,9858.00

48.15,103,9879.00

49.13,103,9901.00

49.87,103,9923.00

48.18,103,9945.00

49.67,103,9967.00

49.98,103,9989.00

50.08,103,10010.00

50.68,103,10034.00

52.47,103,10056.00

51.35,103,10079.00

49.70,103,10102.00

50.19,103,10125.00

50.75,103,10147.00

50.79,103,10171.00

51.39,103,10193.00

51.46,103,10216.00

51.06,103,10240.00

51.57,103,10262.00

52.93,103,10285.00

49.87,103,10308.00

49.72,103,10331.00

49.98,103,10353.00

49.54,103,10377.00

49.65,103,10399.00

49.51,103,10422.00

49.92,103,10445.00

52.44,103,10468.00

47.59,103,10490.00

47.82,103,10514.00

47.21,103,10536.00

48.13,103,10559.00

46.75,103,10583.00

47.04,103,10605.00

47.17,103,10628.00

46.75,103,10651.00

47.50,103,10674.00

48.40,103,10696.00

49.32,103,10720.00

50.65,103,10742.00

49.81,103,10766.00

47.42,103,10788.00

47.04,103,10811.00

48.56,103,10833.00

49.05,103,10857.00

49.16,103,10880.00

49.81,103,10903.00

50.03,103,10926.00

50.21,103,10948.00

51.28,103,10972.00

52.76,103,10994.00

50.43,103,11017.00

53.72,103,11040.00

50.37,103,11063.00

51.57,103,11085.00

51.41,103,11109.00

51.41,103,11131.00

51.01,103,11154.00

48.89,103,11177.00

48.29,103,11200.00

48.24,103,11223.00

50.08,103,11246.00

49.49,103,11269.00

49.43,103,11291.00

50.08,103,11315.00

50.95,103,11337.00

52.49,103,11361.00

48.29,103,11383.00

50.75,103,11406.00

49.67,103,11428.00

48.84,103,11452.00

50.70,103,11474.00

51.19,103,11498.00

49.76,103,11521.00

49.56,103,11543.00

50.21,103,11567.00

49.98,103,11589.00

50.48,103,11612.00

50.97,103,11635.00

50.43,103,11658.00

49.02,103,11680.00

49.45,103,11704.00

49.40,103,11726.00

48.94,103,11749.00

51.17,103,11772.00

51.08,103,11795.00

51.57,103,11817.00

48.40,103,11841.00

48.35,103,11864.00

51.35,103,11886.00

54.07,103,11910.00

48.75,103,11932.00

49.32,103,11955.00

54.28,103,11978.00

51.35,103,12001.00

49.18,103,12023.00

49.54,103,12047.00

49.05,103,12069.00

49.11,103,12092.00

49.38,103,12115.00

52.06,103,12138.00

51.93,103,12162.00

52.38,103,12184.00

51.46,103,12207.00

50.92,103,12230.00

51.79,103,12253.00

53.96,103,12275.00

51.79,103,12299.00

50.81,103,12321.00

50.81,103,12344.00

50.81,103,12367.00

51.19,103,12390.00

51.13,103,12412.00

50.65,103,12436.00

50.57,103,12459.00

51.50,103,12481.00

50.41,103,12505.00

49.94,103,12527.00

50.37,103,12550.00

50.57,103,12573.00

50.48,103,12596.00

49.61,103,12618.00

48.96,103,12642.00

49.78,103,12664.00

49.87,103,12687.00

48.85,103,12710.00

48.85,103,12733.00

48.51,103,12755.00

48.36,103,12779.00

48.35,103,12802.00

48.04,103,12824.00

47.86,103,12848.00

46.99,103,12870.00

47.91,103,12893.00

48.64,103,12916.00

47.32,103,12939.00

48.20,103,12961.00

47.71,103,12985.00

46.88,103,13007.00

46.99,103,13030.00

47.37,103,13053.00

46.94,103,13076.00

47.48,103,13099.00

46.94,103,13122.00

47.37,103,13145.00

48.02,103,13168.00

47.53,103,13191.00

48.20,103,13213.00

48.62,103,13237.00

49.18,103,13259.00

49.45,103,13282.00

50.74,103,13305.00

47.93,103,13328.00

48.51,103,13350.00

48.94,103,13374.00

49.78,103,13396.00

50.37,103,13419.00
