88.78,88.96,105.93,38.45,50.00,8.45,9.04,9.75

98.63,88.78,88.96,38.34,49.00,8.34,8.45,9.04

112.32,98.63,88.78,38.77,47.00,8.77,8.34,8.45

89.31,112.32,98.63,38.17,49.00,8.17,8.77,8.34

107.32,89.31,112.32,38.39,49.00,8.39,8.17,8.77

109.05,107.32,89.31,38.61,50.00,8.61,8.39,8.17

120.33,109.05,107.32,39.21,49.00,9.21,8.61,8.39

115.88,120.33,109.05,39.48,52.00,9.48,9.21,8.61

194.68,115.88,120.33,42.81,51.00,12.81,9.48,9.21

86.36,194.68,115.88,41.11,52.00,11.11,12.81,9.48

117.59,86.36,194.68,40.96,52.00,10.96,11.11,12.81

116.77,117.59,86.36,40.78,52.00,10.78,10.96,11.11

117.12,116.77,117.59,40.62,54.00,10.62,10.78,10.96

103.92,117.12,116.77,39.93,54.00,9.93,10.62,10.78

81.21,103.92,117.12,38.45,53.00,8.45,9.93,10.62

93.83,81.21,103.92,37.74,50.00,7.74,8.45,9.93

100.35,93.83,81.21,37.41,50.00,7.41,7.74,8.45

89.73,100.35,93.83,36.71,49.00,6.71,7.41,7.74

93.45,89.73,100.35,36.27,48.00,6.27,6.71,7.41

94.44,93.45,89.73,35.95,49.00,5.95,6.27,6.71

96.87,94.44,93.45,35.77,48.00,5.77,5.95,6.27

159.92,96.87,94.44,38.12,48.00,8.12,5.77,5.95

69.45,159.92,96.87,36.36,48.00,6.36,8.12,5.77

99.59,69.45,159.92,36.15,50.00,6.15,6.36,8.12

111.66,99.59,69.45,36.44,49.00,6.44,6.15,6.36

111.80,111.66,99.59,36.65,49.00,6.65,6.44,6.15

110.67,111.80,111.66,36.76,49.00,6.76,6.65,6.44

107.19,110.67,111.80,36.69,51.00,6.69,6.76,6.65

125.94,107.19,110.67,37.36,51.00,7.36,6.69,6.76

77.69,125.94,107.19,35.95,52.00,5.95,7.36,6.69

149.95,77.69,125.94,37.69,49.00,7.69,5.95,7.36

247.85,149.95,77.69,42.95,50.00,12.95,7.69,5.95

-55.78,247.85,149.95,35.01,51.00,5.01,12.95,7.69

177.50,-55.78,247.85,37.96,52.00,7.96,5.01,12.95

23.32,177.50,-55.78,34.14,52.00,4.14,7.96,5.01

90.49,23.32,177.50,33.76,50.00,3.76,4.14,7.96

53.44,90.49,23.32,31.97,49.00,1.97,3.76,4.14

75.36,53.44,90.49,31.40,47.00,1.40,1.97,3.76

55.37,75.36,53.44,30.16,48.00,0.16,1.40,1.97

67.65,55.37,75.36,29.65,48.00,-0.35,0.16,1.40

190.32,67.65,55.37,34.14,49.00,4.14,-0.35,0.16

-22.60,190.32,67.65,29.21,50.00,-0.79,4.14,-0.35

49.93,-22.60,190.32,28.18,52.00,-1.82,-0.79,4.14

118.09,49.93,-22.60,30.08,52.00,0.08,-1.82,-0.79

29.70,118.09,49.93,28.07,51.00,-1.93,0.08,-1.82

92.89,29.70,118.09,29.00,51.00,-1.00,-1.93,0.08

41.67,92.89,29.70,27.69,52.00,-2.31,-1.00,-1.93

92.07,41.67,92.89,28.67,51.00,-1.33,-2.31,-1.00

39.75,92.07,41.67,27.37,50.00,-2.63,-1.33,-2.31

57.45,39.75,92.07,27.04,51.00,-2.96,-2.63,-1.33

70.55,57.45,39.75,27.31,51.00,-2.69,-2.96,-2.63

145.25,70.55,57.45,30.52,52.00,0.52,-2.69,-2.96

15.86,145.25,70.55,27.91,51.00,-2.09,0.52,-2.69

110.04,15.86,145.25,29.59,50.00,-0.41,-2.09,0.52

129.45,110.04,15.86,31.71,52.00,1.71,-0.41,-2.09

80.41,129.45,110.04,31.44,52.00,1.44,1.71,-0.41

145.41,80.41,129.45,33.81,52.00,3.81,1.44,1.71

114.61,145.41,80.41,34.46,50.00,4.46,3.81,1.44

212.66,114.61,145.41,38.88,50.00,8.88,4.46,3.81

103.20,212.66,114.61,38.01,50.00,8.01,8.88,4.46

111.65,103.20,212.66,37.63,51.00,7.63,8.01,8.88

129.36,111.65,103.20,38.01,52.00,8.01,7.63,8.01

138.69,129.36,111.65,38.66,51.00,8.66,8.01,7.63

127.67,138.69,129.36,38.72,51.00,8.72,8.66,8.01

134.05,127.67,138.69,38.99,50.00,8.99,8.72,8.66

133.38,134.05,127.67,39.15,51.00,9.15,8.99,8.72

187.09,133.38,134.05,41.40,51.00,11.40,9.15,8.99

70.43,187.09,133.38,38.50,53.00,8.50,11.40,9.15

127.63,70.43,187.09,38.45,50.00,8.45,8.50,11.40

126.63,127.63,70.43,38.34,51.00,8.34,8.45,8.50

115.81,126.63,127.63,37.79,50.00,7.79,8.34,8.45

97.30,115.81,126.63,36.60,51.00,6.60,7.79,8.34

101.26,97.30,115.81,35.79,50.00,5.79,6.60,7.79

110.72,101.26,97.30,35.50,50.00,5.50,5.79,6.60

93.78,110.72,101.26,34.57,50.00,4.57,5.50,5.79

88.53,93.78,110.72,33.61,49.00,3.61,4.57,5.50

95.28,88.53,93.78,33.11,49.00,3.11,3.61,4.57

123.35,95.28,88.53,33.81,48.00,3.81,3.11,3.61

91.82,123.35,95.28,33.11,50.00,3.11,3.81,3.11

127.95,91.82,123.35,33.97,48.00,3.97,3.11,3.81

116.77,127.95,91.82,34.21,50.00,4.21,3.97,3.11

90.60,116.77,127.95,33.34,50.00,3.34,4.21,3.97

109.59,90.60,116.77,33.40,50.00,3.40,3.34,4.21

76.98,109.59,90.60,32.13,49.00,2.13,3.40,3.34

95.68,76.98,109.59,31.86,50.00,1.86,2.13,3.40

87.18,95.68,76.98,31.30,49.00,1.30,1.86,2.13

108.03,87.18,95.68,31.68,47.00,1.68,1.30,1.86

85.57,108.03,87.18,31.08,49.00,1.08,1.68,1.30

111.22,85.57,108.03,31.62,49.00,1.62,1.08,1.68

136.79,111.22,85.57,33.07,50.00,3.07,1.62,1.08

152.99,136.79,111.22,34.86,50.00,4.86,3.07,1.62

38.09,152.99,136.79,31.69,51.00,1.69,4.86,3.07

88.86,38.09,152.99,31.19,50.00,1.19,1.69,4.86

103.17,88.86,38.09,31.35,49.00,1.35,1.19,1.69

73.69,103.17,88.86,30.30,48.00,0.30,1.35,1.19

89.26,73.69,103.17,30.08,49.00,0.08,0.30,1.35

89.53,89.26,73.69,29.92,49.00,-0.08,0.08,0.30

94.14,89.53,89.26,29.97,48.00,-0.03,-0.08,0.08

106.67,94.14,89.53,30.52,51.00,0.52,-0.03,-0.08

86.32,106.67,94.14,30.14,51.00,0.14,0.52,-0.03

110.72,86.32,106.67,30.81,50.00,0.81,0.14,0.52

134.60,110.72,86.32,32.29,50.00,2.29,0.81,0.14

105.09,134.60,110.72,32.29,49.00,2.29,2.29,0.81

158.37,105.09,134.60,34.41,52.00,4.41,2.29,2.29

83.66,158.37,105.09,33.11,51.00,3.11,4.41,2.29

182.58,83.66,158.37,36.00,50.00,6.00,3.11,4.41

62.02,182.58,83.66,33.49,49.00,3.49,6.00,3.11

119.41,62.02,182.58,33.76,49.00,3.76,3.49,6.00

110.18,119.41,62.02,33.59,50.00,3.59,3.76,3.49

86.47,110.18,119.41,32.51,51.00,2.51,3.59,3.76

326.69,86.47,110.18,41.22,50.00,11.22,2.51,3.59

-74.44,326.69,86.47,32.13,50.00,2.13,11.22,2.51

121.07,-74.44,326.69,32.67,51.00,2.67,2.13,11.22

100.88,121.07,-74.44,32.29,52.00,2.29,2.67,2.13

105.93,100.88,121.07,32.18,51.00,2.18,2.29,2.67

120.52,105.93,100.88,32.67,51.00,2.67,2.18,2.29

112.31,120.52,105.93,32.73,51.00,2.73,2.67,2.18

89.64,112.31,120.52,31.86,51.00,1.86,2.73,2.67

130.30,89.64,112.31,32.78,50.00,2.78,1.86,2.73

113.41,130.30,89.64,32.83,49.00,2.83,2.78,1.86

116.62,113.41,130.30,33.00,51.00,3.00,2.83,2.78

112.23,116.62,113.41,32.94,51.00,2.94,3.00,2.83

98.56,112.23,116.62,32.35,51.00,2.35,2.94,3.00

118.39,98.56,112.23,32.65,49.00,2.65,2.35,2.94

102.00,118.39,98.56,32.24,50.00,2.24,2.65,2.35

103.69,102.00,118.39,31.97,51.00,1.97,2.24,2.65

104.27,103.69,102.00,31.77,51.00,1.77,1.97,2.24

96.58,104.27,103.69,31.30,50.00,1.30,1.77,1.97

100.65,96.58,104.27,31.08,50.00,1.08,1.30,1.77

94.18,100.65,96.58,30.64,50.00,0.64,1.08,1.30

120.62,94.18,100.65,31.35,49.00,1.35,0.64,1.08

120.67,120.62,94.18,31.91,50.00,1.91,1.35,0.64

115.49,120.67,120.62,32.15,50.00,2.15,1.91,1.35

132.28,115.49,120.67,33.00,51.00,3.00,2.15,1.91

101.87,132.28,115.49,32.45,51.00,2.45,3.00,2.15

131.98,101.87,132.28,33.21,50.00,3.21,2.45,3.00

125.19,131.98,101.87,33.54,52.00,3.54,3.21,2.45

94.43,125.19,131.98,32.56,51.00,2.56,3.54,3.21

130.51,94.43,125.19,33.21,50.00,3.21,2.56,3.54

89.12,130.51,94.43,32.07,49.00,2.07,3.21,2.56

124.34,89.12,130.51,32.56,49.00,2.56,2.07,3.21

107.04,124.34,89.12,32.26,50.00,2.26,2.56,2.07

99.75,107.04,124.34,31.71,51.00,1.71,2.26,2.56

119.81,99.75,107.04,32.07,49.00,2.07,1.71,2.26

101.38,119.81,99.75,31.62,50.00,1.62,2.07,1.71

140.96,101.38,119.81,32.83,50.00,2.83,1.62,2.07

83.79,140.96,101.38,31.51,51.00,1.51,2.83,1.62

127.12,83.79,140.96,32.18,49.00,2.18,1.51,2.83

96.64,127.12,83.79,31.50,51.00,1.50,2.18,1.51

95.99,96.64,127.12,30.92,49.00,0.92,1.50,2.18

115.36,95.99,96.64,31.22,49.00,1.22,0.92,1.50

85.24,115.36,95.99,30.26,48.00,0.26,1.22,0.92

98.55,85.24,115.36,30.03,49.00,0.03,0.26,1.22

146.37,98.55,85.24,31.75,49.00,1.75,0.03,0.26

95.32,146.37,98.55,31.08,49.00,1.08,1.75,0.03

97.90,95.32,146.37,30.64,49.00,0.64,1.08,1.75

147.94,97.90,95.32,32.29,49.00,2.29,0.64,1.08

72.05,147.94,97.90,30.57,49.00,0.57,2.29,0.64

119.19,72.05,147.94,31.08,48.00,1.08,0.57,2.29

147.72,119.19,72.05,32.62,50.00,2.62,1.08,0.57

106.25,147.72,119.19,32.18,50.00,2.18,2.62,1.08

65.63,106.25,147.72,30.21,52.00,0.21,2.18,2.62

137.78,65.63,106.25,31.51,49.00,1.51,0.21,2.18

149.05,137.78,65.63,33.00,50.00,3.00,1.51,0.21

108.70,149.05,137.78,32.56,50.00,2.56,3.00,1.51

95.79,108.70,149.05,31.69,51.00,1.69,2.56,3.00

122.83,95.79,108.70,32.07,50.00,2.07,1.69,2.56

35.50,122.83,95.79,28.89,50.00,-1.11,2.07,1.69

105.03,35.50,122.83,29.12,50.00,-0.88,-1.11,2.07

135.66,105.03,35.50,30.54,52.00,0.54,-0.88,-1.11

123.35,135.66,105.03,31.17,52.00,1.17,0.54,-0.88

97.60,123.35,135.66,30.64,51.00,0.64,1.17,0.54

68.21,97.60,123.35,29.05,51.00,-0.95,0.64,1.17

86.83,68.21,97.60,28.53,50.00,-1.47,-0.95,0.64

99.49,86.83,68.21,28.62,49.00,-1.38,-1.47,-0.95

111.19,99.49,86.83,29.16,51.00,-0.84,-1.38,-1.47

244.60,111.19,99.49,34.92,52.00,4.92,-0.84,-1.38

88.55,244.60,111.19,33.27,53.00,3.27,4.92,-0.84

24.15,88.55,244.60,29.38,51.00,-0.62,3.27,4.92

108.75,24.15,88.55,29.65,49.00,-0.35,-0.62,3.27

179.09,108.75,24.15,32.67,51.00,2.67,-0.35,-0.62

64.82,179.09,108.75,30.52,52.00,0.52,2.67,-0.35

101.13,64.82,179.09,30.25,52.00,0.25,0.52,2.67

115.20,101.13,64.82,30.59,49.00,0.59,0.25,0.52

121.98,115.20,101.13,31.13,50.00,1.13,0.59,0.25

104.40,121.98,115.20,30.86,51.00,0.86,1.13,0.59

99.91,104.40,121.98,30.46,51.00,0.46,0.86,1.13

120.16,99.91,104.40,30.95,49.00,0.95,0.46,0.86

105.02,120.16,99.91,30.73,51.00,0.73,0.95,0.46

171.60,105.02,120.16,33.21,50.00,3.21,0.73,0.95

44.17,171.60,105.02,30.10,51.00,0.10,3.21,0.73

172.71,44.17,171.60,32.74,50.00,2.74,0.10,3.21

126.87,172.71,44.17,33.02,49.00,3.02,2.74,0.10

41.33,126.87,172.71,29.81,51.00,-0.19,3.02,2.74

86.33,41.33,126.87,29.05,51.00,-0.95,-0.19,3.02

138.23,86.33,41.33,30.52,51.00,0.52,-0.95,-0.19

133.91,138.23,86.33,31.51,50.00,1.51,0.52,-0.95

74.17,133.91,138.23,29.92,51.00,-0.08,1.51,0.52

70.62,74.17,133.91,28.51,52.00,-1.49,-0.08,1.51

89.21,70.62,74.17,28.13,50.00,-1.87,-1.49,-0.08

107.57,89.21,70.62,28.56,51.00,-1.44,-1.87,-1.49

124.64,107.57,89.21,29.59,52.00,-0.41,-1.44,-1.87

156.63,124.64,107.57,31.69,53.00,1.69,-0.41,-1.44

87.08,156.63,124.64,30.59,54.00,0.59,1.69,-0.41

109.20,87.08,156.63,30.59,50.00,0.59,0.59,1.69

101.08,109.20,87.08,30.26,50.00,0.26,0.59,0.59

169.34,101.08,109.20,32.73,50.00,2.73,0.26,0.59

68.11,169.34,101.08,30.64,51.00,0.64,2.73,0.26

121.60,68.11,169.34,31.12,51.00,1.12,0.64,2.73

90.93,121.60,68.11,30.26,49.00,0.26,1.12,0.64

118.86,90.93,121.60,30.70,49.00,0.70,0.26,1.12

178.76,118.86,90.93,33.43,50.00,3.43,0.70,0.26

38.12,178.76,118.86,29.99,49.00,-0.01,3.43,0.70

68.32,38.12,178.76,28.45,51.00,-1.55,-0.01,3.43

160.70,68.32,38.12,30.92,52.00,0.92,-1.55,-0.01

78.86,160.70,68.32,29.61,51.00,-0.39,0.92,-1.55

111.70,78.86,160.70,29.88,51.00,-0.12,-0.39,0.92

89.47,111.70,78.86,29.21,51.00,-0.79,-0.12,-0.39

224.90,89.47,111.70,34.08,52.00,4.08,-0.79,-0.12

145.52,224.90,89.47,34.79,53.00,4.79,4.08,-0.79

5.59,145.52,224.90,29.76,51.00,-0.24,4.79,4.08

118.92,5.59,145.52,30.26,49.00,0.26,-0.24,4.79

151.47,118.92,5.59,31.97,50.00,1.97,0.26,-0.24

43.15,151.47,118.92,29.00,50.00,-1.00,1.97,0.26

100.17,43.15,151.47,28.91,51.00,-1.09,-1.00,1.97

93.73,100.17,43.15,28.58,52.00,-1.42,-1.09,-1.00

126.01,93.73,100.17,29.61,52.00,-0.39,-1.42,-1.09

116.24,126.01,93.73,30.05,53.00,0.05,-0.39,-1.42

154.31,116.24,126.01,31.91,52.00,1.91,0.05,-0.39

49.54,154.31,116.24,29.21,53.00,-0.79,1.91,0.05

165.14,49.54,154.31,31.68,50.00,1.68,-0.79,1.91

126.02,165.14,49.54,32.07,51.00,2.07,1.68,-0.79

80.99,126.02,165.14,30.59,51.00,0.59,2.07,1.68

80.31,80.99,126.02,29.38,50.00,-0.62,0.59,2.07

78.65,80.31,80.99,28.35,50.00,-1.65,-0.62,0.59

103.25,78.65,80.31,28.51,50.00,-1.49,-1.65,-0.62

78.09,103.25,78.65,27.64,52.00,-2.36,-1.49,-1.65

103.46,78.09,103.25,27.97,52.00,-2.03,-2.36,-1.49

112.22,103.46,78.09,28.58,52.00,-1.42,-2.03,-2.36

114.33,112.22,103.46,29.16,54.00,-0.84,-1.42,-2.03

127.19,114.33,112.22,30.14,54.00,0.14,-0.84,-1.42

229.75,127.19,114.33,35.01,53.00,5.01,0.14,-0.84

82.36,229.75,127.19,33.00,52.00,3.00,5.01,0.14

54.23,82.36,229.75,30.26,50.00,0.26,3.00,5.01

147.50,54.23,82.36,31.80,49.00,1.80,0.26,3.00

120.95,147.50,54.23,31.97,49.00,1.97,1.80,0.26

112.39,120.95,147.50,31.75,50.00,1.75,1.97,1.80

110.96,112.39,120.95,31.51,50.00,1.51,1.75,1.97

71.76,110.96,112.39,29.76,51.00,-0.24,1.51,1.75

74.18,71.76,110.96,28.45,52.00,-1.55,-0.24,1.51

159.13,74.18,71.76,30.81,51.00,0.81,-1.55,-0.24

56.30,159.13,74.18,28.58,50.00,-1.42,0.81,-1.55

93.46,56.30,159.13,28.29,51.00,-1.71,-1.42,0.81

103.21,93.46,56.30,28.45,51.00,-1.55,-1.71,-1.42

101.20,103.21,93.46,28.51,53.00,-1.49,-1.55,-1.71

120.42,101.20,103.21,29.32,53.00,-0.68,-1.49,-1.55

135.85,120.42,101.20,30.59,53.00,0.59,-0.68,-1.49

125.08,135.85,120.42,31.17,53.00,1.17,0.59,-0.68

124.93,125.08,135.85,31.62,53.00,1.62,1.17,0.59

128.71,124.93,125.08,32.13,51.00,2.13,1.62,1.17

150.05,128.71,124.93,33.38,51.00,3.38,2.13,1.62

94.01,150.05,128.71,32.13,50.00,2.13,3.38,2.13

125.96,94.01,150.05,32.40,50.00,2.40,2.13,3.38

103.00,125.96,94.01,31.69,50.00,1.69,2.40,2.13

74.13,103.00,125.96,29.97,50.00,-0.03,1.69,2.40

88.10,74.13,103.00,29.16,51.00,-0.84,-0.03,1.69

63.48,88.10,74.13,27.53,51.00,-2.47,-0.84,-0.03

89.06,63.48,88.10,27.26,51.00,-2.74,-2.47,-0.84

126.97,89.06,63.48,28.56,50.00,-1.44,-2.74,-2.47

115.77,126.97,89.06,29.16,53.00,-0.84,-1.44,-2.74

146.43,115.77,126.97,30.86,53.00,0.86,-0.84,-1.44

125.62,146.43,115.77,31.39,53.00,1.39,0.86,-0.84

122.95,125.62,146.43,31.69,52.00,1.69,1.39,0.86

122.37,122.95,125.62,31.91,52.00,1.91,1.69,1.39

130.42,122.37,122.95,32.40,50.00,2.40,1.91,1.69

133.08,130.42,122.37,32.89,51.00,2.89,2.40,1.91

123.52,133.08,130.42,32.89,51.00,2.89,2.89,2.40

150.97,123.52,133.08,33.97,51.00,3.97,2.89,2.89

86.43,150.97,123.52,32.26,50.00,2.26,3.97,2.89

106.47,86.43,150.97,31.68,51.00,1.68,2.26,3.97

100.48,106.47,86.43,30.97,50.00,0.97,1.68,2.26

84.26,100.48,106.47,29.76,50.00,-0.24,0.97,1.68

92.15,84.26,100.48,29.11,50.00,-0.89,-0.24,0.97

136.89,92.15,84.26,30.37,51.00,0.37,-0.89,-0.24

107.49,136.89,92.15,30.21,52.00,0.21,0.37,-0.89

150.71,107.49,136.89,31.80,51.00,1.80,0.21,0.37

41.83,150.71,107.49,28.73,50.00,-1.27,1.80,0.21

135.95,41.83,150.71,30.03,51.00,0.03,-1.27,1.80

137.12,135.95,41.83,31.12,51.00,1.12,0.03,-1.27

161.78,137.12,135.95,32.96,52.00,2.96,1.12,0.03

37.03,161.78,137.12,29.45,50.00,-0.55,2.96,1.12

143.98,37.03,161.78,30.92,51.00,0.92,-0.55,2.96

388.41,143.98,37.03,41.83,52.00,11.83,0.92,-0.55

-20.53,388.41,143.98,34.19,51.00,4.19,11.83,0.92

26.80,-20.53,388.41,29.97,53.00,-0.03,4.19,11.83

119.32,26.80,-20.53,30.30,51.00,0.30,-0.03,4.19

63.81,119.32,26.80,28.35,51.00,-1.65,0.30,-0.03

78.27,63.81,119.32,27.37,51.00,-2.63,-1.65,0.30

119.41,78.27,63.81,28.24,51.00,-1.76,-2.63,-1.65

76.03,119.41,78.27,27.21,52.00,-2.79,-1.76,-2.63

96.91,76.03,119.41,27.22,52.00,-2.78,-2.79,-1.76

108.14,96.91,76.03,27.69,52.00,-2.31,-2.78,-2.79

108.08,108.14,96.91,28.07,52.00,-1.93,-2.31,-2.78

110.32,108.08,108.14,28.47,52.00,-1.53,-1.93,-2.31

104.51,110.32,108.08,28.56,55.00,-1.44,-1.53,-1.93

138.00,104.51,110.32,29.97,54.00,-0.03,-1.44,-1.53

115.66,138.00,104.51,30.21,54.00,0.21,-0.03,-1.44

95.54,115.66,138.00,29.59,54.00,-0.41,0.21,-0.03

125.51,95.54,115.66,30.30,52.00,0.30,-0.41,0.21

117.32,125.51,95.54,30.54,50.00,0.54,0.30,-0.41

147.15,117.32,125.51,31.91,51.00,1.91,0.54,0.30

94.81,147.15,117.32,30.92,51.00,0.92,1.91,0.54

195.58,94.81,147.15,34.14,51.00,4.14,0.92,1.91

221.78,195.58,94.81,37.74,50.00,7.74,4.14,0.92

-102.95,221.78,195.58,27.64,49.00,-2.36,7.74,4.14

101.60,-102.95,221.78,27.75,53.00,-2.25,-2.36,7.74

61.14,101.60,-102.95,26.23,54.00,-3.77,-2.25,-2.36

111.69,61.14,101.60,27.04,54.00,-2.96,-3.77,-2.25

-1.95,111.69,61.14,23.17,53.00,-6.83,-2.96,-3.77

51.86,-1.95,111.69,22.25,52.00,-7.75,-6.83,-2.96

421.49,51.86,-1.95,36.27,52.00,6.27,-7.75,-6.83

-245.75,421.49,51.86,20.83,50.00,-9.17,6.27,-7.75

66.44,-245.75,421.49,21.00,54.00,-9.00,-9.17,6.27

65.23,66.44,-245.75,21.11,53.00,-8.89,-9.00,-9.17

7.47,65.23,66.44,18.92,52.00,-11.08,-8.89,-9.00

52.26,7.47,65.23,18.99,51.00,-11.01,-11.08,-8.89

84.03,52.26,7.47,20.35,53.00,-9.65,-11.01,-11.08

120.15,84.03,52.26,22.90,52.00,-7.10,-9.65,-11.01

0.49,120.15,84.03,20.18,53.00,-9.82,-7.10,-9.65

69.03,0.49,120.15,20.78,50.00,-9.22,-9.82,-7.10

93.16,69.03,0.49,22.25,51.00,-7.75,-9.22,-9.82

153.58,93.16,69.03,25.85,51.00,-4.15,-7.75,-9.22

189.25,153.58,93.16,30.16,52.00,0.16,-4.15,-7.75

116.26,189.25,153.58,30.68,52.00,0.68,0.16,-4.15

85.39,116.26,189.25,29.87,52.00,-0.13,0.68,0.16

155.68,85.39,116.26,32.02,52.00,2.02,-0.13,0.68

174.03,155.68,85.39,34.46,51.00,4.46,2.02,-0.13

72.39,174.03,155.68,32.35,50.00,2.35,4.46,2.02

117.64,72.39,174.03,32.45,50.00,2.45,2.35,4.46

149.69,117.64,72.39,33.81,50.00,3.81,2.45,2.35

76.53,149.69,117.64,31.97,49.00,1.97,3.81,2.45

117.69,76.53,149.69,32.13,51.00,2.13,1.97,3.81

118.68,117.69,76.53,32.29,50.00,2.29,2.13,1.97

98.80,118.68,117.69,31.62,50.00,1.62,2.29,2.13

148.17,98.80,118.68,33.05,50.00,3.05,1.62,2.29

61.70,148.17,98.80,30.73,49.00,0.73,3.05,1.62

102.65,61.70,148.17,30.52,49.00,0.52,0.73,3.05

89.33,102.65,61.70,29.81,51.00,-0.19,0.52,0.73

107.98,89.33,102.65,29.99,49.00,-0.01,-0.19,0.52

107.08,107.98,89.33,30.10,52.00,0.10,-0.01,-0.19

127.61,107.08,107.98,31.01,52.00,1.01,0.10,-0.01

132.28,127.61,107.08,31.91,52.00,1.91,1.01,0.10

115.23,132.28,127.61,31.95,52.00,1.95,1.91,1.01

125.99,115.23,132.28,32.40,50.00,2.40,1.95,1.91

285.06,125.99,115.23,39.10,51.00,9.10,2.40,1.95

-33.84,285.06,125.99,31.69,51.00,1.69,9.10,2.40

112.99,-33.84,285.06,31.64,51.00,1.64,1.69,9.10

145.52,112.99,-33.84,32.89,51.00,2.89,1.64,1.69

88.53,145.52,112.99,31.60,51.00,1.60,2.89,1.64

99.37,88.53,145.52,31.01,50.00,1.01,1.60,2.89

107.31,99.37,88.53,30.84,49.00,0.84,1.01,1.60

88.85,107.31,99.37,29.97,48.00,-0.03,0.84,1.01

96.69,88.85,107.31,29.59,50.00,-0.41,-0.03,0.84

123.78,96.69,88.85,30.37,52.00,0.37,-0.41,-0.03

101.43,123.78,96.69,30.10,51.00,0.10,0.37,-0.41

103.69,101.43,123.78,29.97,50.00,-0.03,0.10,0.37

138.00,103.69,101.43,31.24,52.00,1.24,-0.03,0.10

99.13,138.00,103.69,30.70,52.00,0.70,1.24,-0.03

136.37,99.13,138.00,31.75,52.00,1.75,0.70,1.24

149.09,136.37,99.13,33.09,50.00,3.09,1.75,0.70

121.63,149.09,136.37,33.05,49.00,3.05,3.09,1.75

