0.00,0.00,0.00,51.97,52.00,-21.97,-22.40,-21.97

0.00,0.00,0.00,52.08,50.00,-22.08,-21.97,-22.40

0.00,0.00,0.00,52.35,51.00,-22.35,-22.08,-21.97

0.00,0.00,0.00,52.37,51.00,-22.37,-22.35,-22.08

0.00,0.00,0.00,51.97,51.00,-21.97,-22.37,-22.35

0.00,0.00,0.00,52.47,51.00,-22.47,-21.97,-22.37

0.00,0.00,0.00,52.37,51.00,-22.37,-22.47,-21.97

0.00,0.00,0.00,51.97,51.00,-21.97,-22.37,-22.47

0.00,0.00,0.00,51.97,51.00,-21.97,-21.97,-22.37

0.00,0.00,0.00,52.08,51.00,-22.08,-21.97,-21.97

0.00,0.00,0.00,51.97,51.00,-21.97,-22.08,-21.97

0.00,0.00,0.00,51.97,51.00,-21.97,-21.97,-22.08

0.00,0.00,0.00,51.97,51.00,-21.97,-21.97,-21.97

0.00,0.00,0.00,51.97,51.00,-21.97,-21.97,-21.97

0.00,0.00,0.00,51.99,50.00,-21.99,-21.97,-21.97

0.00,0.00,0.00,52.37,52.00,-22.37,-21.99,-21.97

0.00,0.00,0.00,51.97,51.00,-21.97,-22.37,-21.99

0.00,0.00,0.00,52.35,51.00,-22.35,-21.97,-22.37

0.00,0.00,0.00,52.47,50.00,-22.47,-22.35,-21.97

0.00,0.00,0.00,52.37,51.00,-22.37,-22.47,-22.35

0.00,0.00,0.00,52.37,52.00,-22.37,-22.37,-22.47

0.00,0.00,0.00,52.35,51.00,-22.35,-22.37,-22.37

0.00,0.00,0.00,52.46,51.00,-22.46,-22.35,-22.37

0.00,0.00,0.00,51.97,50.00,-21.97,-22.46,-22.35

0.00,0.00,0.00,51.97,51.00,-21.97,-21.97,-22.46

0.00,0.00,0.00,51.95,52.00,-21.95,-21.97,-21.97

0.00,0.00,0.00,52.06,51.00,-22.06,-21.95,-21.97

0.00,0.00,0.00,51.97,50.00,-21.97,-22.06,-21.95

0.00,0.00,0.00,51.97,51.00,-21.97,-21.97,-22.06

0.00,0.00,0.00,51.97,51.00,-21.97,-21.97,-21.97

0.00,0.00,0.00,51.97,52.00,-21.97,-21.97,-21.97

0.00,0.00,0.00,51.99,50.00,-21.99,-21.97,-21.97

0.00,0.00,0.00,51.97,51.00,-21.97,-21.99,-21.97

0.00,0.00,0.00,52.37,51.00,-22.37,-21.97,-21.99

0.00,0.00,0.00,52.37,51.00,-22.37,-22.37,-21.97

0.00,0.00,0.00,52.47,50.00,-22.47,-22.37,-22.37

0.00,0.00,0.00,51.97,52.00,-21.97,-22.47,-22.37

0.00,0.00,0.00,52.37,51.00,-22.37,-21.97,-22.47

0.00,0.00,0.00,52.37,51.00,-22.37,-22.37,-21.97

0.00,0.00,0.00,52.47,51.00,-22.47,-22.37,-22.37

0.00,0.00,0.00,52.37,50.00,-22.37,-22.47,-22.37

0.00,0.00,0.00,52.35,52.00,-22.35,-22.37,-22.47

0.00,0.00,0.00,51.97,51.00,-21.97,-22.35,-22.37

0.00,0.00,0.00,51.97,51.00,-21.97,-21.97,-22.35

0.00,0.00,0.00,51.97,50.00,-21.97,-21.97,-21.97

0.00,0.00,0.00,51.97,51.00,-21.97,-21.97,-21.97

0.00,0.00,0.00,51.97,52.00,-21.97,-21.97,-21.97

0.00,0.00,0.00,51.97,51.00,-21.97,-21.97,-21.97

0.00,0.00,0.00,52.00,50.00,-22.00,-21.97,-21.97

0.00,0.00,0.00,51.99,51.00,-21.99,-22.00,-21.97

0.00,0.00,0.00,51.97,51.00,-21.97,-21.99,-22.00

0.00,0.00,0.00,51.97,52.00,-21.97,-21.97,-21.99

0.00,0.00,0.00,52.47,50.00,-22.47,-21.97,-21.97

0.00,0.00,0.00,52.37,51.00,-22.37,-22.47,-21.97

0.00,0.00,0.00,52.37,51.00,-22.37,-22.37,-22.47

0.00,0.00,0.00,52.37,51.00,-22.37,-22.37,-22.37

0.00,0.00,0.00,52.47,52.00,-22.47,-22.37,-22.37

0.00,0.00,0.00,52.37,50.00,-22.37,-22.47,-22.37

0.00,0.00,0.00,52.37,51.00,-22.37,-22.37,-22.47

0.00,0.00,0.00,52.37,51.00,-22.37,-22.37,-22.37

0.00,0.00,0.00,52.37,51.00,-22.37,-22.37,-22.37

0.00,0.00,0.00,52.37,51.00,-22.37,-22.37,-22.37

0.00,0.00,0.00,52.37,51.00,-22.37,-22.37,-22.37

0.00,0.00,0.00,52.37,51.00,-22.37,-22.37,-22.37

0.00,0.00,0.00,52.37,51.00,-22.37,-22.37,-22.37

0.00,0.00,0.00,52.47,50.00,-22.47,-22.37,-22.37

0.00,0.00,0.00,52.37,52.00,-22.37,-22.47,-22.37

0.00,0.00,0.00,52.37,51.00,-22.37,-22.37,-22.47

0.00,0.00,0.00,52.37,51.00,-22.37,-22.37,-22.37

0.00,0.00,0.00,52.47,50.00,-22.47,-22.37,-22.37

0.00,0.00,0.00,52.37,51.00,-22.37,-22.47,-22.37

0.00,0.00,0.00,52.38,51.00,-22.38,-22.37,-22.47

0.00,0.00,0.00,52.37,52.00,-22.37,-22.38,-22.37

0.00,0.00,0.00,52.37,51.00,-22.37,-22.37,-22.38

0.00,0.00,0.00,52.37,50.00,-22.37,-22.37,-22.37

0.00,0.00,0.00,52.37,51.00,-22.37,-22.37,-22.37

0.00,0.00,0.00,52.37,51.00,-22.37,-22.37,-22.37

0.00,0.00,0.00,52.35,52.00,-22.35,-22.37,-22.37

0.00,0.00,0.00,52.37,50.00,-22.37,-22.35,-22.37

0.00,0.00,0.00,52.37,51.00,-22.37,-22.37,-22.35

0.00,0.00,0.00,52.37,51.00,-22.37,-22.37,-22.37

0.00,0.00,0.00,52.37,51.00,-22.37,-22.37,-22.37

0.00,0.00,0.00,52.47,51.00,-22.47,-22.37,-22.37

0.00,0.00,0.00,51.97,51.00,-21.97,-22.47,-22.37

0.00,0.00,0.00,51.97,51.00,-21.97,-21.97,-22.47

0.00,0.00,0.00,51.97,51.00,-21.97,-21.97,-21.97

0.00,0.00,0.00,52.08,50.00,-22.08,-21.97,-21.97

0.00,0.00,0.00,51.99,52.00,-21.99,-22.08,-21.97

0.00,0.00,0.00,51.97,51.00,-21.97,-21.99,-22.08

0.00,0.00,0.00,51.97,51.00,-21.97,-21.97,-21.99

0.00,0.00,0.00,52.04,51.00,-22.04,-21.97,-21.97

0.00,0.00,0.00,51.97,50.00,-21.97,-22.04,-21.97

0.00,0.00,0.00,51.97,52.00,-21.97,-21.97,-22.04

0.00,0.00,0.00,51.97,51.00,-21.97,-21.97,-21.97

0.00,0.00,0.00,51.97,51.00,-21.97,-21.97,-21.97

0.00,0.00,0.00,51.97,50.00,-21.97,-21.97,-21.97

0.00,0.00,0.00,51.97,51.00,-21.97,-21.97,-21.97

0.00,0.00,0.00,51.97,52.00,-21.97,-21.97,-21.97

0.00,0.00,0.00,51.97,51.00,-21.97,-21.97,-21.97

0.00,0.00,0.00,52.08,50.00,-22.08,-21.97,-21.97

0.00,0.00,0.00,51.97,51.00,-21.97,-22.08,-21.97

0.00,0.00,0.00,51.97,51.00,-21.97,-21.97,-22.08

0.00,0.00,0.00,51.97,52.00,-21.97,-21.97,-21.97

0.00,0.00,0.00,52.08,51.00,-22.08,-21.97,-21.97

0.00,0.00,0.00,52.37,50.00,-22.37,-22.08,-21.97

0.00,0.00,0.00,52.37,51.00,-22.37,-22.37,-22.08

0.00,0.00,0.00,51.97,51.00,-21.97,-22.37,-22.37

0.00,0.00,0.00,52.37,51.00,-22.37,-21.97,-22.37

0.00,0.00,0.00,51.99,51.00,-21.99,-22.37,-21.97

0.00,0.00,0.00,51.97,51.00,-21.97,-21.99,-22.37

0.00,0.00,0.00,51.97,51.00,-21.97,-21.97,-21.99

0.00,0.00,0.00,51.97,51.00,-21.97,-21.97,-21.97

0.00,0.00,0.00,52.02,50.00,-22.02,-21.97,-21.97

0.00,0.00,0.00,51.97,52.00,-21.97,-22.02,-21.97

0.00,0.00,0.00,51.97,51.00,-21.97,-21.97,-22.02

0.00,0.00,0.00,51.97,51.00,-21.97,-21.97,-21.97

0.00,0.00,0.00,52.08,50.00,-22.08,-21.97,-21.97

0.00,0.00,0.00,51.97,51.00,-21.97,-22.08,-21.97

0.00,0.00,0.00,51.97,52.00,-21.97,-21.97,-22.08

0.00,0.00,0.00,51.97,51.00,-21.97,-21.97,-21.97

0.00,0.00,0.00,52.08,51.00,-22.08,-21.97,-21.97

0.00,0.00,0.00,51.97,50.00,-21.97,-22.08,-21.97

0.00,0.00,0.00,51.97,51.00,-21.97,-21.97,-22.08

0.00,0.00,0.00,51.97,52.00,-21.97,-21.97,-21.97

0.00,0.00,0.00,51.97,51.00,-21.97,-21.97,-21.97

0.00,0.00,0.00,51.97,50.00,-21.97,-21.97,-21.97

0.00,0.00,0.00,51.97,51.00,-21.97,-21.97,-21.97

0.00,0.00,0.00,51.97,51.00,-21.97,-21.97,-21.97

0.00,0.00,0.00,51.97,52.00,-21.97,-21.97,-21.97

0.00,0.00,0.00,52.08,50.00,-22.08,-21.97,-21.97

0.00,0.00,0.00,51.97,51.00,-21.97,-22.08,-21.97

0.00,0.00,0.00,51.97,51.00,-21.97,-21.97,-22.08

0.00,0.00,0.00,51.97,51.00,-21.97,-21.97,-21.97

0.00,0.00,0.00,52.08,51.00,-22.08,-21.97,-21.97

0.00,0.00,0.00,51.97,51.00,-21.97,-22.08,-21.97

0.00,0.00,0.00,51.99,51.00,-21.99,-21.97,-22.08

0.00,0.00,0.00,51.97,51.00,-21.97,-21.99,-21.97

0.00,0.00,0.00,52.08,51.00,-22.08,-21.97,-21.99

0.00,0.00,0.00,51.99,50.00,-21.99,-22.08,-21.97

0.00,0.00,0.00,52.37,52.00,-22.37,-21.99,-22.08

0.00,0.00,0.00,51.97,51.00,-21.97,-22.37,-21.99

0.00,0.00,0.00,51.99,51.00,-21.99,-21.97,-22.37

0.00,0.00,0.00,51.99,50.00,-21.99,-21.99,-21.97

0.00,0.00,0.00,51.97,51.00,-21.97,-21.99,-21.99

0.00,0.00,0.00,51.97,52.00,-21.97,-21.97,-21.99

0.00,0.00,0.00,51.97,51.00,-21.97,-21.97,-21.97

0.00,0.00,0.00,52.08,50.00,-22.08,-21.97,-21.97

0.00,0.00,0.00,51.97,51.00,-21.97,-22.08,-21.97

0.00,0.00,0.00,51.97,51.00,-21.97,-21.97,-22.08

0.00,0.00,0.00,51.97,52.00,-21.97,-21.97,-21.97

0.00,0.00,0.00,52.47,51.00,-22.47,-21.97,-21.97

0.00,0.00,0.00,52.37,50.00,-22.37,-22.47,-21.97

0.00,0.00,0.00,52.37,51.00,-22.37,-22.37,-22.47

0.00,0.00,0.00,52.37,51.00,-22.37,-22.37,-22.37

