"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.688144583E-1,-8.096200973E-4,-1.568018585E0,9.988841769E0
6.787964583E-1,2.037370931E-2,-1.711271861E0,9.728465255E0
6.887784583E-1,5.042587616E-2,-1.842245398E0,9.368531710E0
6.987614583E-1,1.028197424E-1,-2.010365127E0,8.800452490E0
7.087434583E-1,1.522354755E-1,-2.237430053E0,8.073414958E0
7.187254583E-1,1.707257235E-1,-2.564239706E0,7.283213464E0
7.287084583E-1,1.533911411E-1,-2.905599571E0,6.425059723E0
7.386904583E-1,1.436206265E-1,-3.183820032E0,5.452570696E0
7.486724583E-1,1.253108747E-1,-3.374118835E0,4.429468170E0
7.586554583E-1,6.383514963E-2,-3.458381891E0,3.495711100E0
7.686374583E-1,-2.889931519E-2,-3.515492815E0,2.640985581E0
7.786194583E-1,-1.468381665E-1,-3.607876484E0,1.700474392E0
7.886014583E-1,-2.307564554E-1,-3.657115887E0,5.789158648E-1
7.985844583E-1,-2.526918098E-1,-3.648162045E0,-5.744328046E-1
8.085664583E-1,-2.701924532E-1,-3.536459177E0,-1.569612536E0
8.185484583E-1,-2.685613358E-1,-3.327484075E0,-2.336971298E0
8.285314583E-1,-1.582366556E-1,-3.080041603E0,-3.030822372E0
8.385134583E-1,7.407766247E-2,-2.847941932E0,-3.810457363E0
8.484954583E-1,2.994149549E-1,-2.619458180E0,-4.596265259E0
8.584784583E-1,3.728482908E-1,-2.353322744E0,-5.266003001E0
8.684604583E-1,2.419375743E-1,-2.015617389E0,-5.866277575E0
8.784424583E-1,9.928937629E-3,-1.618135071E0,-6.493664519E0
8.884244583E-1,-2.258354022E-1,-1.231020305E0,-7.191013983E0
8.984074583E-1,-3.554060100E-1,-8.810008594E-1,-7.845507449E0
9.083894583E-1,-2.454299334E-1,-5.950930640E-1,-8.354444422E0
9.183714583E-1,8.038936632E-2,-3.488706136E-1,-8.606976895E0
9.283544583E-1,2.601674020E-1,-1.409952267E-1,-8.556232418E0
9.383364583E-1,1.263462886E-1,5.816663951E-2,-8.417120141E0
9.483184583E-1,2.542788721E-2,2.137290345E-1,-8.570672702E0
9.583014583E-1,-7.374901241E-3,3.157733265E-1,-9.028081672E0
9.682834583E-1,-1.879544348E-1,3.902846879E-1,-9.384464788E0
9.782654583E-1,-2.378797162E-1,3.840345991E-1,-9.391707149E0
9.882474583E-1,-2.255609119E-2,2.809040406E-1,-8.966842613E0
9.982304583E-1,1.046773845E-1,1.370970342E-1,-8.245130140E0
1.008212458E0,1.563005146E-1,-1.103618100E-2,-7.618568239E0
1.018194458E0,2.444530464E-1,-1.892791946E-1,-7.391660603E0
1.028177458E0,1.262977568E-1,-4.208208945E-1,-7.320660203E0
1.038159458E0,-1.813263783E-1,-6.731899381E-1,-7.050382599E0
1.048141458E0,-3.537724806E-1,-9.799114823E-1,-6.425318170E0
1.058124458E0,-2.817176441E-1,-1.281817845E0,-5.546944172E0
1.068106458E0,-9.013828279E-2,-1.544062543E0,-4.566603504E0
1.078088458E0,8.138622522E-2,-1.781969083E0,-3.659892145E0
1.088070458E0,1.817300007E-1,-2.057275000E0,-2.889923186E0
1.098053458E0,2.156770710E-1,-2.308210891E0,-2.191040583E0
1.108035458E0,1.762433755E-1,-2.520428274E0,-1.387578773E0
1.118017458E0,7.849185348E-2,-2.621111480E0,-4.256024551E-1
1.128000458E0,-4.125455495E-2,-2.654939961E0,6.189570129E-1
1.137982458E0,-1.212227573E-1,-2.650678511E0,1.603772555E0
1.147964458E0,-1.612386527E-1,-2.675198810E0,2.453655410E0
1.157947458E0,-1.561924690E-1,-2.686178126E0,3.276070969E0
1.167929458E0,-1.574065703E-1,-2.659578558E0,4.159344349E0
1.177911458E0,-1.329023513E-1,-2.534959189E0,5.087212688E0
1.187893458E0,-8.698540930E-2,-2.323295245E0,5.991721401E0
1.197876458E0,-2.594563074E-2,-2.081499429E0,6.816385800E0
1.207858458E0,1.152142681E-2,-1.882411092E0,7.537156870E0
1.217840458E0,5.393778697E-2,-1.742758532E0,8.131445650E0
1.227823458E0,8.801371526E-2,-1.639583243E0,8.592976906E0
1.237805458E0,1.288941215E-1,-1.528916500E0,8.952732697E0
1.247787458E0,1.452383318E-1,-1.413229923E0,9.274528947E0
1.257770458E0,1.383496905E-1,-1.285222678E0,9.542636064E0
1.267752458E0,1.191542682E-1,-1.198148282E0,9.677991505E0
1.277734458E0,9.257063314E-2,-1.195403599E0,9.626819597E0
1.287717458E0,6.305637360E-2,-1.285381722E0,9.369109415E0
1.297699458E0,2.962886497E-2,-1.460591785E0,8.985260757E0
1.307681458E0,-1.218384326E-2,-1.657537703E0,8.536491634E0
1.317663458E0,-5.007888045E-2,-1.855429115E0,8.009675045E0
1.327646458E0,-8.203047875E-2,-2.025757338E0,7.393031191E0
1.337628458E0,-9.578159507E-2,-2.189222099E0,6.713011705E0
1.347610458E0,-1.051410504E-1,-2.420320433E0,5.988257511E0
1.357593458E0,-1.121324566E-1,-2.661980009E0,5.149211885E0
1.367575458E0,-9.769129571E-2,-2.898480002E0,4.216034274E0
1.377557458E0,-7.212624561E-2,-3.066916650E0,3.238582131E0
1.387540458E0,-3.251092102E-2,-3.149224396E0,2.323337345E0
1.397522458E0,-7.163058445E-3,-3.170607079E0,1.481963359E0
1.407504458E0,2.688900590E-2,-3.131440090E0,6.600103140E-1
1.417487458E0,6.646599468E-2,-3.094572811E0,-2.435353625E-1
1.427469458E0,1.013193103E-1,-3.048595277E0,-1.173060218E0
1.437451458E0,1.025083781E-1,-2.929158296E0,-2.061454589E0
1.447433458E0,5.833580676E-2,-2.725460891E0,-2.857838345E0
1.457416458E0,-5.485346094E-3,-2.476447856E0,-3.585791550E0
1.467398458E0,-6.801525101E-2,-2.193840522E0,-4.278932773E0
1.477380458E0,-1.295522073E-1,-1.916581343E0,-4.972860446E0
1.487363458E0,-1.607280263E-1,-1.649984562E0,-5.655063282E0
1.497345458E0,-1.165893140E-1,-1.367383952E0,-6.292442533E0
1.507327458E0,2.025146596E-2,-1.050109645E0,-6.779427888E0
1.517310458E0,1.052114911E-1,-7.527851611E-1,-7.092284331E0
1.527291000E0,8.265289659E-2,-4.736382088E-1,-7.313523091E0
1.537273000E0,2.923571281E-2,-2.229568179E-1,-7.614537753E0
1.547256000E0,-1.755233640E-2,-1.504634768E-2,-8.040234348E0
1.557238000E0,-8.520421037E-2,1.697065173E-1,-8.422555128E0
1.567220000E0,-1.156538691E-1,3.141375679E-1,-8.593596126E0
1.577202000E0,-5.417332926E-2,3.921958503E-1,-8.535601687E0
1.587185000E0,3.095282078E-2,4.186466074E-1,-8.332690440E0
1.597167000E0,5.207533915E-2,4.077788262E-1,-8.093139955E0
1.607149000E0,5.402004998E-2,3.384016125E-1,-7.958144703E0
1.617132000E0,4.551469009E-2,2.358171840E-1,-7.890150940E0
1.627114000E0,-3.731135717E-2,8.154936254E-2,-7.709699433E0
1.637096000E0,-1.175750266E-1,-8.139528841E-2,-7.325668927E0
1.647079000E0,-1.276921532E-1,-2.977086461E-1,-6.759902281E0
1.657061000E0,-7.353913391E-2,-5.384393916E-1,-6.139012179E0
1.667043000E0,1.728277976E-2,-7.852904177E-1,-5.513905064E0
1.677026000E0,6.620645139E-2,-1.056782195E0,-4.911541280E0
1.687008000E0,8.986938396E-2,-1.316356178E0,-4.277539966E0
1.696990000E0,5.251578066E-2,-1.541191268E0,-3.556966531E0
1.706972000E0,-1.089193750E-2,-1.732552802E0,-2.762239292E0
1.716955000E0,-6.874523934E-2,-1.894006705E0,-1.916206244E0
1.726937000E0,-9.654502217E-2,-2.050009834E0,-1.100552405E0
1.736919000E0,-8.861510139E-2,-2.192197747E0,-2.793355250E-1
1.746902000E0,-6.946908809E-2,-2.315775141E0,5.635470432E-1
1.756884000E0,-5.147307593E-2,-2.359722814E0,1.468424131E0
1.766866000E0,-1.901920181E-2,-2.341358464E0,2.398048974E0
1.776849000E0,1.817515623E-2,-2.287340131E0,3.290549845E0
1.786831000E0,3.138558783E-2,-2.196464460E0,4.125901784E0
1.796813000E0,5.373064935E-2,-2.105716258E0,4.919559567E0
1.806796000E0,5.668024074E-2,-2.003308707E0,5.637695298E0
1.816778000E0,4.936383907E-2,-1.862993658E0,6.331085612E0
1.826760000E0,4.292875897E-2,-1.691679595E0,6.973015165E0
1.836742000E0,2.373015728E-2,-1.509772716E0,7.542887142E0
1.846725000E0,1.179503996E-2,-1.344009415E0,8.047627568E0
1.856707000E0,4.364946485E-3,-1.216655889E0,8.419906340E0
1.866689000E0,-2.506153174E-3,-1.143538211E0,8.670916783E0
1.876672000E0,-2.724546678E-3,-1.112706428E0,8.798648039E0
1.886654000E0,-7.516668811E-3,-1.104568273E0,8.840319976E0
1.896636000E0,-3.866398260E-3,-1.140807561E0,8.781177728E0
1.906619000E0,-7.246417813E-3,-1.196570703E0,8.615757658E0
1.916601000E0,-9.110071622E-3,-1.287657459E0,8.357662729E0
1.926583000E0,-1.350787215E-2,-1.431488439E0,7.962374579E0
1.936566000E0,-3.062705778E-2,-1.608666674E0,7.453313645E0
1.946548000E0,-3.951025743E-2,-1.808233899E0,6.843492322E0
1.956530000E0,-3.241623268E-2,-2.010394363E0,6.160313001E0
1.966513000E0,-4.127081752E-2,-2.190562865E0,5.417407880E0
1.976495000E0,-3.845655262E-2,-2.339468644E0,4.676791359E0
1.986477000E0,-3.374826495E-2,-2.471225708E0,3.901344144E0
1.996460000E0,-2.382977922E-2,-2.599212488E0,3.078909874E0
2.006442000E0,-2.316557206E-3,-2.697800052E0,2.195306126E0
2.016424000E0,2.408683743E-2,-2.763992288E0,1.320600672E0
2.026406000E0,5.938523579E-2,-2.775882016E0,4.610868680E-1
2.036389000E0,7.442485917E-2,-2.732577537E0,-3.500464886E-1
2.046371000E0,8.130608182E-2,-2.626966882E0,-1.121639804E0
2.056353000E0,7.282663241E-2,-2.488227072E0,-1.870957566E0
2.066336000E0,2.558003359E-2,-2.316010199E0,-2.628694149E0
2.076318000E0,-3.703401642E-2,-2.121872407E0,-3.390530216E0
2.086300000E0,-9.480262499E-2,-1.892488183E0,-4.108174195E0
2.096283000E0,-1.606705774E-1,-1.644161905E0,-4.772362345E0
2.106265000E0,-1.530595674E-1,-1.351045662E0,-5.351905031E0
2.116247000E0,-8.362424701E-2,-1.081752730E0,-5.848617815E0
2.126230000E0,5.613783840E-3,-8.234595796E-1,-6.264010447E0
2.136212000E0,9.323721573E-2,-5.802770966E-1,-6.614773219E0
2.146194000E0,1.114057938E-1,-3.458727461E-1,-6.933604932E0
2.156177000E0,5.682870520E-2,-1.113644613E-1,-7.248298570E0
2.166159000E0,-2.257126654E-2,9.638214067E-2,-7.556794159E0
2.176141000E0,-8.838684071E-2,2.648465632E-1,-7.801388453E0
2.186123000E0,-9.715449390E-2,3.916042583E-1,-7.956719736E0
2.196106000E0,-3.851409288E-2,4.506412558E-1,-7.946236264E0
2.206088000E0,3.576191811E-2,4.482114454E-1,-7.796913579E0
2.216070000E0,8.368924247E-2,4.134422931E-1,-7.590574694E0
2.226053000E0,7.674616724E-2,3.670491685E-1,-7.408053857E0
2.236035000E0,2.059308954E-2,2.709620199E-1,-7.255844402E0
2.246017000E0,-6.105478032E-2,1.444750509E-1,-7.056726243E0
2.256000000E0,-1.271209168E-1,-1.883797467E-2,-6.735300706E0
2.265982000E0,-1.370099472E-1,-2.093744668E-1,-6.283172942E0
2.275964000E0,-8.201248029E-2,-4.262585127E-1,-5.695464034E0
2.285947000E0,7.814438269E-3,-6.452551576E-1,-5.074422489E0
2.295929000E0,8.018168053E-2,-8.650370836E-1,-4.426067430E0
2.305911000E0,9.537528668E-2,-1.096594132E0,-3.795228875E0
2.315894000E0,6.648711774E-2,-1.322038210E0,-3.146706001E0
2.325876000E0,6.608084589E-3,-1.510628164E0,-2.433452110E0
2.335858000E0,-5.523539376E-2,-1.669295869E0,-1.678554935E0
2.345841000E0,-9.239697084E-2,-1.792584996E0,-8.756234676E-1
2.355823000E0,-1.193282229E-1,-1.900062082E0,-6.755288243E-2
2.365805000E0,-1.166690554E-1,-1.971978157E0,7.500048101E-1
2.375788000E0,-9.632355887E-2,-2.011745070E0,1.550354147E0
2.385770000E0,-7.167601001E-2,-2.024244078E0,2.352717265E0
2.395752000E0,-4.107460689E-2,-1.977316080E0,3.161327548E0
2.405734000E0,-4.404671006E-3,-1.898716053E0,3.964267201E0
2.415717000E0,2.789845459E-2,-1.786167092E0,4.714719324E0
2.425699000E0,5.706721678E-2,-1.669495259E0,5.404345200E0
2.435681000E0,8.796079796E-2,-1.551054059E0,6.016312451E0
2.445664000E0,9.443403114E-2,-1.431424704E0,6.580462343E0
2.455646000E0,9.447463274E-2,-1.312352005E0,7.084250842E0
2.465628000E0,1.001401096E-1,-1.195439851E0,7.514364424E0
2.475611000E0,9.508003883E-2,-1.070067946E0,7.844188902E0
2.485593000E0,6.872703988E-2,-1.001819245E0,8.080332799E0
2.495575000E0,4.453798581E-2,-9.538691533E-1,8.213301407E0
2.505558000E0,1.226358466E-2,-9.608770412E-1,8.234730867E0
2.515540000E0,-2.379129723E-2,-9.964655346E-1,8.109987538E0
2.525522708E0,-4.160856731E-2,-1.063895625E0,7.919974079E0
2.535505708E0,-7.061905269E-2,-1.148392569E0,7.635246837E0
2.545487708E0,-9.873202700E-2,-1.252011663E0,7.284089377E0
2.555469708E0,-1.148597441E-1,-1.383911399E0,6.820412777E0
2.565452708E0,-1.107325235E-1,-1.542277388E0,6.274950587E0
2.575434708E0,-9.395152621E-2,-1.719052166E0,5.653637731E0
2.585416708E0,-7.156418201E-2,-1.893832458E0,4.966056626E0
2.595399708E0,-3.747692473E-2,-2.055316767E0,4.245791339E0
2.605381708E0,1.713131860E-2,-2.181156449E0,3.504831587E0
2.615363708E0,6.663720846E-2,-2.284808287E0,2.762357991E0
2.625346708E0,1.082601015E-1,-2.354059201E0,2.002545061E0
2.635328708E0,1.479309015E-1,-2.403849996E0,1.233077209E0
2.645310708E0,1.456453345E-1,-2.413442938E0,4.191892290E-1
2.655292708E0,1.102955172E-1,-2.372206035E0,-3.958921677E-1
2.665275708E0,3.720875680E-2,-2.271842963E0,-1.154166110E0
2.675257708E0,-6.127410572E-2,-2.134325222E0,-1.886167343E0
2.685239708E0,-1.648520492E-1,-1.956055604E0,-2.583137323E0
2.695222708E0,-2.366506132E-1,-1.771589106E0,-3.294589686E0
2.705204708E0,-2.333720977E-1,-1.560188871E0,-3.973398213E0
2.715186708E0,-1.392446616E-1,-1.354971190E0,-4.578668064E0
2.725169708E0,1.336832469E-2,-1.142310880E0,-5.066630489E0
2.735151708E0,1.721552033E-1,-9.134590459E-1,-5.451027031E0
2.745133708E0,2.562009249E-1,-6.845642343E-1,-5.756652807E0
2.755116708E0,1.830122585E-1,-4.542070341E-1,-6.070782773E0
2.765098708E0,-1.148539335E-3,-2.345835677E-1,-6.484459832E0
2.775080708E0,-1.700288816E-1,-2.459426612E-2,-6.955847155E0
2.785063708E0,-2.435322013E-1,1.592724533E-1,-7.354304497E0
2.795045708E0,-1.991924361E-1,3.014475019E-1,-7.508817755E0
2.805027708E0,-6.133504467E-2,3.921452719E-1,-7.415994961E0
2.815010708E0,1.144852482E-1,4.273050182E-1,-7.207405483E0
2.824992708E0,2.309677226E-1,4.424311803E-1,-7.023800572E0
2.834974708E0,2.127691410E-1,4.251033953E-1,-6.953967276E0
2.844957708E0,5.668999828E-2,3.820827985E-1,-6.970861636E0
2.854939708E0,-1.152035239E-1,3.081301385E-1,-6.931508705E0
2.864921708E0,-2.357765641E-1,1.961410484E-1,-6.685492954E0
2.874904708E0,-2.476172672E-1,4.112551421E-2,-6.234674966E0
2.884886708E0,-1.364123983E-1,-1.350581101E-1,-5.666320927E0
2.894868708E0,4.074148005E-2,-3.381921360E-1,-5.091202828E0
2.904851708E0,1.746268396E-1,-5.364384744E-1,-4.525787015E0
2.914833708E0,2.107276587E-1,-7.424297422E-1,-3.973389443E0
2.924815708E0,1.440647591E-1,-9.221108785E-1,-3.401132972E0
2.934798708E0,3.993582509E-2,-1.075447385E0,-2.794811207E0
2.944780708E0,-6.096453220E-2,-1.228855812E0,-2.117375606E0
2.954762708E0,-1.337696030E-1,-1.365299712E0,-1.407176886E0
2.964744708E0,-1.611635525E-1,-1.490397382E0,-6.572913587E-1
2.974727708E0,-1.476927736E-1,-1.593673829E0,9.837531030E-2
2.984709708E0,-1.001450432E-1,-1.667327696E0,8.739932638E-1
2.994691708E0,-4.403812196E-2,-1.707841299E0,1.644104310E0
3.004674708E0,1.182522621E-2,-1.730330275E0,2.423998332E0
3.014656708E0,5.811324712E-2,-1.694929478E0,3.195037331E0
3.024638708E0,9.116163690E-2,-1.627118148E0,3.909167719E0
3.034621708E0,1.032209710E-1,-1.551098498E0,4.571473650E0
3.044603708E0,1.065605351E-1,-1.452841301E0,5.184900366E0
3.054585708E0,1.011911832E-1,-1.349942585E0,5.749362499E0
3.064568708E0,7.947447807E-2,-1.237297729E0,6.284897286E0
3.074550708E0,4.048389193E-2,-1.127352533E0,6.724153574E0
3.084532708E0,3.926916942E-3,-1.036850499E0,7.080596917E0
3.094515708E0,-2.602902666E-2,-9.519512665E-1,7.362066675E0
3.104497708E0,-5.380797878E-2,-9.080720061E-1,7.544681067E0
3.114479708E0,-8.665025420E-2,-8.908572185E-1,7.624178642E0
3.124462708E0,-9.657889947E-2,-8.960220641E-1,7.612900532E0
3.134444708E0,-1.109890335E-1,-9.177029550E-1,7.514091944E0
3.144426708E0,-1.083504775E-1,-9.737496865E-1,7.315573125E0
3.154409708E0,-8.890238240E-2,-1.051390770E0,7.054228313E0
3.164391708E0,-6.070345402E-2,-1.166195002E0,6.693044633E0
3.174373708E0,-1.275712620E-2,-1.297075569E0,6.233311980E0
3.184356708E0,1.835258268E-2,-1.443220877E0,5.707520993E0
3.194338708E0,5.866844025E-2,-1.592174603E0,5.131514702E0
3.204320708E0,1.085899210E-1,-1.737168009E0,4.503658812E0
3.214303708E0,1.336310605E-1,-1.855792227E0,3.855257560E0
3.224285708E0,1.486321288E-1,-1.951253870E0,3.167596933E0
3.234267708E0,1.464521772E-1,-2.043366228E0,2.442584292E0
3.244250708E0,1.073376301E-1,-2.082775292E0,1.692647309E0
3.254232708E0,4.589625746E-2,-2.101186420E0,9.403778726E-1
3.264214708E0,-2.878383268E-2,-2.072832102E0,1.716613877E-1
3.274197708E0,-1.131133270E-1,-2.007484789E0,-5.732481587E-1
3.284179708E0,-1.902937596E-1,-1.905264350E0,-1.294308667E0
3.294161708E0,-2.399400192E-1,-1.783235883E0,-1.992115383E0
3.304144708E0,-2.288296517E-1,-1.631552969E0,-2.654389738E0
3.314126708E0,-1.462166806E-1,-1.467204694E0,-3.265455934E0
3.324108708E0,-8.085438441E-3,-1.291245018E0,-3.811933785E0
3.334091708E0,1.427576323E-1,-1.102463275E0,-4.280272370E0
3.344073708E0,2.429718005E-1,-9.075726539E-1,-4.704131185E0
3.354055708E0,2.459890552E-1,-6.935648534E-1,-5.096553031E0
3.364038708E0,1.189631922E-1,-4.770719862E-1,-5.509410895E0
3.374020708E0,-7.780708971E-2,-2.573912171E-1,-5.952725151E0
3.384002708E0,-2.351410449E-1,-6.213339061E-2,-6.408028538E0
3.393985708E0,-2.699421741E-1,1.112362611E-1,-6.741778836E0
3.403967708E0,-1.626253930E-1,2.498094249E-1,-6.892785519E0
3.413949708E0,1.101536857E-2,3.394364235E-1,-6.850085642E0
3.423932708E0,1.691429188E-1,3.906200257E-1,-6.708941458E0
3.433914708E0,2.499797616E-1,4.219760120E-1,-6.610224085E0
3.443896708E0,1.904328503E-1,4.387297466E-1,-6.621802742E0
3.453879708E0,2.049485631E-2,4.232550904E-1,-6.660361036E0
3.463861708E0,-1.614401624E-1,3.931059694E-1,-6.662277753E0
3.473843708E0,-2.567755235E-1,3.065054896E-1,-6.471976027E0
3.483826708E0,-2.293535805E-1,1.800676373E-1,-6.089761666E0
3.493808708E0,-9.022849437E-2,2.066142887E-2,-5.576766141E0
3.503790708E0,5.379739897E-2,-1.512999210E-1,-5.031626133E0
3.513773708E0,1.847674282E-1,-3.218690488E-1,-4.535105723E0
3.523755708E0,2.149223964E-1,-4.984356657E-1,-4.065895903E0
3.533737708E0,1.459196420E-1,-6.595103770E-1,-3.584879385E0
3.543720708E0,1.389031660E-2,-8.127857798E-1,-3.030178009E0
3.553702708E0,-9.973043907E-2,-9.528093454E-1,-2.424711108E0
3.563684708E0,-1.684307279E-1,-1.081065390E0,-1.768293908E0
3.573667708E0,-1.850579435E-1,-1.200273744E0,-1.064486194E0
3.583649708E0,-1.762832462E-1,-1.308960035E0,-3.393297118E-1
3.593631708E0,-1.152004541E-1,-1.404446236E0,3.721138805E-1
3.603614708E0,-2.370092120E-2,-1.469376642E0,1.090531447E0
3.613596708E0,3.734108660E-2,-1.484525024E0,1.815535317E0
3.623578708E0,8.583665069E-2,-1.478286629E0,2.551462955E0
3.633561708E0,1.136501745E-1,-1.445424693E0,3.244001330E0
3.643543708E0,1.278282837E-1,-1.382879950E0,3.892890240E0
3.653525708E0,1.170861811E-1,-1.309696784E0,4.472789606E0
3.663508708E0,9.994009830E-2,-1.232391331E0,5.038820547E0
3.673490708E0,5.230575599E-2,-1.128068817E0,5.548648635E0
3.683472708E0,2.292327806E-2,-1.020191782E0,5.990818006E0
3.693455708E0,-1.541446645E-2,-9.297341859E-1,6.372630079E0
3.703437708E0,-5.737616904E-2,-8.568954206E-1,6.677631957E0
3.713419708E0,-8.099460796E-2,-8.077817327E-1,6.900378714E0
3.723402708E0,-9.323239177E-2,-7.719383007E-1,7.056598774E0
3.733384708E0,-1.091670046E-1,-7.674616724E-1,7.101581404E0
3.743366708E0,-9.864311278E-2,-7.880245757E-1,7.072935895E0
3.753349708E0,-8.405591771E-2,-8.259004998E-1,6.960596849E0
3.763331708E0,-5.539443802E-2,-8.817244524E-1,6.769763610E0
3.773313708E0,-2.443441786E-2,-9.630007499E-1,6.487148967E0
3.783296708E0,1.533286124E-2,-1.069373882E0,6.128913453E0
3.793278708E0,6.105143644E-2,-1.197843642E0,5.686520133E0
3.803260708E0,9.095110059E-2,-1.317803364E0,5.176269876E0
3.813243708E0,1.241000259E-1,-1.452668808E0,4.632867075E0
3.823225708E0,1.370218609E-1,-1.565915927E0,4.047811049E0
3.833207708E0,1.300247903E-1,-1.667870902E0,3.420195479E0
3.843190708E0,1.100944095E-1,-1.758053094E0,2.762049842E0
3.853172708E0,6.264315818E-2,-1.823491623E0,2.080571476E0
3.863154708E0,2.376746982E-3,-1.857186788E0,1.384372745E0
3.873137708E0,-8.107164502E-2,-1.859045618E0,6.531550384E-1
3.883119708E0,-1.483324956E-1,-1.820271562E0,-6.603845358E-2
3.893101708E0,-2.011510158E-1,-1.757460771E0,-7.573237699E-1
