"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.094320000E-1,-2.153869211E-1,9.338266522E-2,-9.181381048E0
3.194140000E-1,1.773979813E-1,-1.498892802E-1,-8.479156176E0
3.293960000E-1,2.542812292E-1,-4.014305042E-1,-8.120732966E0
3.393780000E-1,2.201398121E-1,-6.711141765E-1,-8.037151111E0
3.493590000E-1,1.398775771E-1,-9.538108273E-1,-7.902237720E0
3.593410000E-1,-2.559532223E-1,-1.232768476E0,-7.302124529E0
3.693230000E-1,-6.278534053E-1,-1.542941339E0,-6.328467228E0
3.793040000E-1,-4.957232885E-1,-1.951313804E0,-5.417820109E0
3.892860000E-1,-7.345984932E-3,-2.393156901E0,-4.674022118E0
3.992680000E-1,3.651750993E-1,-2.759382635E0,-3.825228599E0
4.092490000E-1,3.969206198E-1,-2.995868010E0,-2.668659284E0
4.192310000E-1,2.872892367E-1,-3.124115283E0,-1.485952914E0
4.292130000E-1,1.855416178E-1,-3.250032733E0,-6.044611806E-1
4.391940000E-1,9.650167968E-2,-3.412924467E0,6.534380436E-2
4.491760000E-1,-5.026986513E-2,-3.576721349E0,9.031258464E-1
4.591580000E-1,-2.025409721E-1,-3.632478644E0,2.017160177E0
4.691390000E-1,-2.696993502E-1,-3.523960753E0,3.209287580E0
4.791210000E-1,-2.454850069E-1,-3.286515850E0,4.283435129E0
4.891030000E-1,-2.109051948E-1,-3.053394964E0,5.269564540E0
4.990840000E-1,-1.781754417E-1,-2.898686993E0,6.207428110E0
5.090660000E-1,-1.359187471E-1,-2.768323320E0,7.070546722E0
5.190480000E-1,-5.639559098E-2,-2.613129446E0,7.799382858E0
5.290290000E-1,3.300921343E-2,-2.378763102E0,8.435112609E0
5.390110000E-1,1.012912437E-1,-2.078033785E0,9.148430818E0
5.489930000E-1,1.330787545E-1,-1.781553639E0,9.873816512E0
5.589750000E-1,1.678841595E-1,-1.538097798E0,1.038745582E1
5.689560000E-1,2.058888685E-1,-1.408558583E0,1.058442161E1
5.789380000E-1,2.287648572E-1,-1.420307978E0,1.056422767E1
5.889200000E-1,2.187585171E-1,-1.497799957E0,1.049772027E1
5.989010000E-1,1.746628366E-1,-1.597800794E0,1.039575535E1
6.088830000E-1,1.369775317E-1,-1.663186113E0,1.013064961E1
6.188650000E-1,9.570400983E-2,-1.741605461E0,9.692985520E0
6.288460000E-1,3.450471193E-2,-1.874004550E0,9.177977968E0
6.388280000E-1,-4.530232653E-2,-2.123621017E0,8.596091718E0
6.488100000E-1,-1.273696427E-1,-2.459762827E0,7.829991277E0
6.587910000E-1,-1.890978578E-1,-2.807341205E0,6.817500279E0
6.687730000E-1,-2.273536683E-1,-3.084078228E0,5.752647464E0
6.787550000E-1,-2.633336692E-1,-3.256130210E0,4.830140437E0
6.887360000E-1,-2.896924789E-1,-3.363152967E0,4.025913227E0
6.987180000E-1,-2.671440439E-1,-3.440408134E0,3.130049622E0
7.087000000E-1,-1.770588428E-1,-3.542279495E0,2.062598305E0
7.186810000E-1,-2.984747775E-2,-3.652985414E0,9.236893344E-1
7.286630000E-1,1.033812943E-1,-3.695631496E0,-1.055264550E-1
7.386450000E-1,2.385412556E-1,-3.618382176E0,-1.002633178E0
7.486260000E-1,3.563524915E-1,-3.427109227E0,-1.819732448E0
7.586080000E-1,4.098693520E-1,-3.178952810E0,-2.576168611E0
7.685900000E-1,2.961588416E-1,-2.938455369E0,-3.333739718E0
7.785710000E-1,5.522640366E-3,-2.707230442E0,-4.194877294E0
7.885530000E-1,-3.248164840E-1,-2.415503205E0,-5.215768402E0
7.985350000E-1,-5.123024107E-1,-2.041812038E0,-6.237987413E0
8.085160000E-1,-4.803422974E-1,-1.651000516E0,-6.982540864E0
8.184980000E-1,-2.029916828E-1,-1.283844489E0,-7.336089250E0
8.284800000E-1,2.192267694E-1,-9.998664214E-1,-7.443783853E0
8.384620417E-1,5.061908278E-1,-7.646278194E-1,-7.538142711E0
8.484430417E-1,3.302521288E-1,-4.995312877E-1,-7.799536055E0
8.584250417E-1,-9.603492569E-2,-2.188010556E-1,-8.404687791E0
8.684070417E-1,-2.669817471E-1,4.930328384E-2,-9.214158200E0
8.783880417E-1,-2.249411436E-1,2.417491843E-1,-9.739636361E0
8.883700417E-1,-2.272624882E-1,3.483053340E-1,-9.641452255E0
8.983520417E-1,-1.536297441E-2,3.613808776E-1,-9.116943562E0
9.083330417E-1,2.803974159E-1,3.118749878E-1,-8.576346256E0
9.183150417E-1,2.575947002E-1,2.445178409E-1,-8.319778619E0
9.282970417E-1,1.188753012E-1,1.662221615E-1,-8.445597251E0
9.382780417E-1,-1.845626112E-2,3.655386865E-2,-8.712079427E0
9.482600417E-1,-3.121871560E-1,-1.547032928E-1,-8.618894105E0
9.582420417E-1,-4.840911666E-1,-4.284468332E-1,-7.966503298E0
9.682230417E-1,-2.408110533E-1,-7.590627319E-1,-7.038056084E0
9.782050417E-1,2.063559331E-1,-1.081981063E0,-6.140098591E0
9.881870417E-1,4.629499371E-1,-1.363029530E0,-5.407637182E0
9.981680417E-1,4.241792428E-1,-1.612117994E0,-4.809255352E0
1.008150042E0,1.971996868E-1,-1.871244372E0,-4.275131498E0
1.018132042E0,-8.728515219E-2,-2.151285071E0,-3.660064638E0
1.028113042E0,-2.981081936E-1,-2.410124351E0,-2.858254082E0
1.038095042E0,-3.722409113E-1,-2.589213164E0,-1.870787412E0
1.048077042E0,-3.402469572E-1,-2.725198935E0,-8.391081905E-1
1.058059042E0,-2.429306142E-1,-2.816179272E0,1.620801401E-1
1.068040042E0,-1.119551763E-1,-2.919165112E0,1.107854408E0
1.078022042E0,7.131118029E-3,-3.002125992E0,2.022409222E0
1.088004042E0,8.915538412E-2,-3.011064631E0,2.936512631E0
1.097985042E0,1.525951889E-1,-2.924300137E0,3.898707635E0
1.107967042E0,1.636261074E-1,-2.743974345E0,4.876472604E0
1.117949042E0,1.612967229E-1,-2.523798024E0,5.792779244E0
1.127930042E0,1.452916145E-1,-2.307317144E0,6.592942640E0
1.137912042E0,1.104054083E-1,-2.119872367E0,7.273716416E0
1.147894042E0,7.145144038E-2,-1.965435707E0,7.888961617E0
1.157875042E0,2.545768060E-2,-1.801889085E0,8.439604440E0
1.167857042E0,-1.433079466E-2,-1.603182571E0,8.925701019E0
1.177839042E0,-5.250843510E-2,-1.422938640E0,9.337011709E0
1.187820042E0,-6.600366265E-2,-1.267091632E0,9.628960263E0
1.197802042E0,-8.383657403E-2,-1.186552668E0,9.771283246E0
1.207784042E0,-9.529572800E-2,-1.213422378E0,9.747992617E0
1.217765042E0,-9.124777369E-2,-1.311593036E0,9.555316921E0
1.227747042E0,-7.388592862E-2,-1.449459856E0,9.261499597E0
1.237729042E0,-5.410216682E-2,-1.578224900E0,8.888464780E0
1.247711042E0,-3.319281600E-2,-1.720143256E0,8.453588641E0
1.257692042E0,-5.059486069E-3,-1.894344090E0,7.904538599E0
1.267674042E0,3.272492912E-2,-2.093743499E0,7.225793806E0
1.277656042E0,6.756289579E-2,-2.333993311E0,6.450013300E0
1.287637042E0,8.471036732E-2,-2.600329306E0,5.582822102E0
1.297619042E0,1.029382581E-1,-2.823292410E0,4.668606427E0
1.307601042E0,1.012627019E-1,-2.971135164E0,3.767242931E0
1.317582042E0,8.209370177E-2,-3.035543414E0,2.879961285E0
1.327564042E0,4.544876274E-2,-3.087508789E0,2.004022068E0
1.337546042E0,-9.305039719E-3,-3.108668693E0,1.072586342E0
1.347527042E0,-5.365441628E-2,-3.105313561E0,9.286781788E-2
1.357509042E0,-1.137699693E-1,-3.061153634E0,-8.805824912E-1
1.367491042E0,-1.659847280E-1,-2.929034627E0,-1.792748133E0
1.377472042E0,-1.759817857E-1,-2.723909332E0,-2.597568836E0
1.387454042E0,-1.358982819E-1,-2.478344986E0,-3.320835498E0
1.397436042E0,-5.039822979E-2,-2.246832668E0,-4.025727285E0
1.407417042E0,6.844960777E-2,-2.001405146E0,-4.711327938E0
1.417399042E0,1.577182817E-1,-1.752652606E0,-5.365645988E0
1.427381042E0,1.585682841E-1,-1.468081776E0,-5.950086302E0
1.437363042E0,5.213174650E-2,-1.147505547E0,-6.461154000E0
1.447344042E0,-1.015260642E-1,-8.132327995E-1,-6.967514105E0
1.457326042E0,-2.011607734E-1,-5.242034680E-1,-7.480076351E0
1.467308042E0,-1.628139474E-1,-2.745698981E-1,-7.941990016E0
1.477289042E0,-3.515808346E-2,-7.870688483E-2,-8.243764815E0
1.487271042E0,6.806517161E-2,9.931715056E-2,-8.317369566E0
1.497253042E0,1.131773631E-1,2.466311708E-1,-8.273509601E0
1.507234042E0,1.070521581E-1,3.430049792E-1,-8.276652480E0
1.517216042E0,3.066790606E-2,4.002147219E-1,-8.402066485E0
1.527198042E0,-7.898465498E-2,4.140714535E-1,-8.544428644E0
1.537179042E0,-1.351727520E-1,3.526036222E-1,-8.552204272E0
1.547161042E0,-1.002225371E-1,2.271902020E-1,-8.294406965E0
1.557143042E0,-2.101595286E-2,7.074604690E-2,-7.798165467E0
1.567125042E0,6.806550052E-2,-1.187901329E-1,-7.235854526E0
1.577106042E0,1.387582647E-1,-3.337096605E-1,-6.782771326E0
1.587088042E0,1.161717314E-1,-5.636897153E-1,-6.422486948E0
1.597070042E0,1.151353307E-4,-8.131067920E-1,-6.032799845E0
1.607051042E0,-1.319246786E-1,-1.082030765E0,-5.485757153E0
1.617033042E0,-1.927068873E-1,-1.330674547E0,-4.771274178E0
1.627015042E0,-1.636380211E-1,-1.573399486E0,-3.968177819E0
1.636996042E0,-9.015313838E-2,-1.795255127E0,-3.136482144E0
1.646978042E0,-1.765351150E-2,-2.019080110E0,-2.322755547E0
1.656960042E0,4.718253527E-2,-2.221543168E0,-1.513086333E0
1.666941042E0,7.187243991E-2,-2.390164003E0,-6.872045445E-1
1.676923042E0,8.260314044E-2,-2.479493086E0,1.882908690E-1
1.686905042E0,5.670187544E-2,-2.506154051E0,1.118760635E0
1.696887042E0,3.309944328E-2,-2.495334363E0,2.022734327E0
1.706868042E0,-2.667426690E-3,-2.455576220E0,2.878633382E0
1.716850042E0,-3.378744129E-2,-2.407660627E0,3.688144137E0
1.726832042E0,-4.706993982E-2,-2.321568562E0,4.490313127E0
1.736813042E0,-5.846053518E-2,-2.195662222E0,5.277883959E0
1.746795042E0,-6.176666055E-2,-2.019557535E0,6.049819921E0
1.756777042E0,-5.499631573E-2,-1.815597298E0,6.762989611E0
1.766758042E0,-4.787141036E-2,-1.628520311E0,7.387186899E0
1.776740042E0,-2.871048667E-2,-1.477189692E0,7.907169846E0
1.786722042E0,-9.807973355E-4,-1.359748950E0,8.312833881E0
1.796703042E0,1.691694506E-2,-1.261909829E0,8.625976253E0
1.806685042E0,3.326802582E-2,-1.175456407E0,8.840845056E0
1.816667042E0,5.007533558E-2,-1.128649446E0,8.972947690E0
1.826649042E0,5.495344833E-2,-1.103032209E0,8.996873327E0
1.836630042E0,5.395057775E-2,-1.134811242E0,8.879897439E0
1.846611875E0,4.865979776E-2,-1.224298199E0,8.632416376E0
1.856593875E0,3.622379333E-2,-1.360295080E0,8.260710046E0
1.866574875E0,2.054985669E-2,-1.532392085E0,7.767114413E0
1.876556875E0,6.369554736E-3,-1.702305740E0,7.209069600E0
1.886538875E0,-1.268228184E-2,-1.875319004E0,6.598399261E0
1.896519875E0,-2.834883638E-2,-2.038651618E0,5.908072304E0
1.906501875E0,-4.200979594E-2,-2.188109373E0,5.168731645E0
1.916483875E0,-6.253651958E-2,-2.361781619E0,4.365082140E0
1.926465875E0,-5.644002981E-2,-2.531541492E0,3.510872930E0
1.936446875E0,-4.413474720E-2,-2.628382493E0,2.642987668E0
1.946428875E0,-2.489685953E-2,-2.700765175E0,1.758711491E0
1.956410875E0,4.136905074E-4,-2.698993469E0,9.194524419E-1
1.966391875E0,2.909804743E-2,-2.654754605E0,9.743800163E-2
1.976373875E0,4.632303111E-2,-2.593068234E0,-7.191636711E-1
1.986355875E0,4.690756995E-2,-2.496525441E0,-1.524503607E0
1.996336875E0,2.794033527E-2,-2.354795073E0,-2.324778099E0
2.006318875E0,-1.013629451E-2,-2.162022606E0,-3.092726845E0
2.016300875E0,-7.343030261E-2,-1.930451816E0,-3.792790586E0
2.026282875E0,-1.300388601E-1,-1.685417520E0,-4.460892861E0
2.036263875E0,-1.543067603E-1,-1.419123332E0,-5.091217446E0
2.046245875E0,-1.116023699E-1,-1.162448983E0,-5.677782054E0
2.056227875E0,-1.251929071E-2,-8.923508897E-1,-6.190717353E0
2.066208875E0,8.840109330E-2,-6.321673349E-1,-6.570604522E0
2.076190875E0,1.339063913E-1,-3.861448592E-1,-6.850699600E0
2.086172875E0,9.681465190E-2,-1.665045820E-1,-7.119809514E0
2.096153875E0,5.098845139E-3,3.679111943E-2,-7.449341632E0
2.106135875E0,-8.270846341E-2,1.904505381E-1,-7.787045817E0
2.116117875E0,-1.381203791E-1,3.054024124E-1,-8.023230060E0
2.126099875E0,-1.287011268E-1,3.701141328E-1,-8.094861960E0
2.136080875E0,-6.591277499E-2,3.962437315E-1,-7.979681752E0
2.146062875E0,4.741561990E-3,3.869308712E-1,-7.765187171E0
2.156044875E0,4.861170441E-2,3.306237924E-1,-7.544932498E0
2.166025875E0,4.368061954E-2,2.469067208E-1,-7.413176018E0
2.176007875E0,-7.047575936E-3,1.263308483E-1,-7.266148365E0
2.185989875E0,-6.698964939E-2,-7.058758736E-3,-7.015815614E0
2.195970875E0,-9.487653745E-2,-1.839443412E-1,-6.589375838E0
2.205952875E0,-5.595025241E-2,-3.890681747E-1,-6.005937737E0
2.215934875E0,2.067113159E-2,-6.209617308E-1,-5.404839290E0
2.225916875E0,1.022150489E-1,-8.615305084E-1,-4.798901687E0
2.235897875E0,1.524329286E-1,-1.120102278E0,-4.195523411E0
2.245879875E0,1.442725545E-1,-1.361197598E0,-3.547636129E0
2.255861875E0,8.192040492E-2,-1.564650882E0,-2.840169813E0
2.265842875E0,-3.327358067E-3,-1.737553341E0,-2.071104249E0
2.275824875E0,-6.975512657E-2,-1.886408249E0,-1.282337662E0
2.285806875E0,-1.010570627E-1,-2.008616225E0,-4.860234886E-1
2.295787875E0,-1.396264666E-1,-2.097771646E0,2.855926305E-1
2.305769875E0,-1.308495035E-1,-2.140358087E0,1.097807722E0
2.315751875E0,-1.205526664E-1,-2.149578561E0,1.941435226E0
2.325733875E0,-9.070789296E-2,-2.110662417E0,2.783602095E0
2.335714875E0,-5.755081806E-2,-2.031229162E0,3.618686231E0
2.345696875E0,-3.003345575E-2,-1.954818918E0,4.391931970E0
2.355678875E0,2.438325472E-3,-1.846063630E0,5.086256084E0
2.365659875E0,2.787195940E-2,-1.736910732E0,5.741854089E0
2.375641875E0,3.820884995E-2,-1.602523590E0,6.349602574E0
2.385623875E0,4.597431779E-2,-1.449838756E0,6.914191006E0
2.395604875E0,3.769992292E-2,-1.292922292E0,7.409548405E0
2.405586875E0,4.164533168E-2,-1.161423090E0,7.801612401E0
2.415568875E0,4.211457074E-2,-1.067928450E0,8.067673577E0
2.425550875E0,2.153734177E-2,-1.014335795E0,8.238799360E0
2.435531875E0,1.324080057E-2,-1.010500606E0,8.310195617E0
2.445513875E0,-2.146293595E-3,-1.017786822E0,8.264021909E0
2.455495875E0,-7.768903077E-3,-1.042974288E0,8.134685592E0
2.465476875E0,-2.057145484E-2,-1.085947230E0,7.930403173E0
2.475458875E0,-2.895599663E-2,-1.183800969E0,7.610848160E0
2.485440875E0,-2.366726317E-2,-1.318595662E0,7.183786240E0
2.495422875E0,-1.397890192E-2,-1.475912075E0,6.642949782E0
2.505403875E0,-3.524555415E-3,-1.657896137E0,6.029448806E0
2.515385875E0,2.975976951E-3,-1.839842777E0,5.376629983E0
2.525367875E0,1.383454878E-2,-1.987624721E0,4.685929973E0
2.535348875E0,2.962484501E-2,-2.108308913E0,3.974108065E0
2.545330875E0,3.058408074E-2,-2.203288745E0,3.226612296E0
2.555312875E0,4.476628304E-3,-2.284705376E0,2.439285293E0
2.565294875E0,-1.752947744E-2,-2.350887086E0,1.611456381E0
2.575275875E0,-4.716894049E-2,-2.351733178E0,7.595427883E-1
2.585257875E0,-7.907653850E-2,-2.316004352E0,-6.273068368E-2
2.595239875E0,-9.420032524E-2,-2.217510343E0,-8.415078878E-1
2.605220875E0,-1.088871788E-1,-2.083385156E0,-1.554769379E0
2.615202875E0,-8.186017860E-2,-1.934814131E0,-2.269064659E0
2.625184875E0,-1.235812683E-2,-1.778105828E0,-2.971676617E0
2.635165875E0,5.859235335E-2,-1.615821035E0,-3.657069694E0
2.645147875E0,1.246193135E-1,-1.417872028E0,-4.235916561E0
2.655129875E0,1.453308091E-1,-1.198523965E0,-4.731207887E0
2.665111875E0,1.063680338E-1,-9.722542611E-1,-5.202060775E0
2.675092875E0,5.220649950E-3,-7.192069405E-1,-5.699268233E0
2.685074875E0,-1.305450280E-1,-4.871502471E-1,-6.201039442E0
2.695056875E0,-2.239441020E-1,-2.548868546E-1,-6.655755184E0
2.705037875E0,-2.060846589E-1,-4.739519119E-2,-7.008532907E0
2.715019875E0,-8.454472667E-2,1.174604760E-1,-7.191018661E0
2.725001875E0,3.250293592E-2,2.449053651E-1,-7.214089435E0
2.734983875E0,1.009885041E-1,3.345675932E-1,-7.194684280E0
2.744964875E0,1.221940894E-1,3.991082825E-1,-7.239351161E0
2.754946875E0,6.313869143E-2,4.439099412E-1,-7.342791329E0
2.764928875E0,-5.066318175E-2,4.487577215E-1,-7.393975516E0
2.774909875E0,-1.469463766E-1,4.016122064E-1,-7.328287895E0
2.784891875E0,-1.474567106E-1,3.079111603E-1,-7.098073075E0
2.794873875E0,-6.232130550E-2,1.777799141E-1,-6.709158390E0
2.804855875E0,3.803999333E-2,1.078372747E-2,-6.254808099E0
2.814836875E0,1.236114362E-1,-1.749115625E-1,-5.821776756E0
2.824818875E0,1.486844066E-1,-3.485379070E-1,-5.391051555E0
2.834800875E0,9.821942719E-2,-5.536044377E-1,-4.950194299E0
2.844781250E0,-1.450118618E-2,-7.487713400E-1,-4.429180487E0
2.854763250E0,-1.063677963E-1,-9.446565726E-1,-3.846822367E0
2.864745250E0,-1.550571225E-1,-1.137071775E0,-3.212870169E0
2.874727250E0,-1.481210091E-1,-1.326291182E0,-2.524502029E0
2.884708250E0,-1.105418312E-1,-1.504164067E0,-1.784166759E0
2.894690250E0,-6.962389313E-2,-1.641394710E0,-1.011033872E0
2.904672250E0,-1.923913021E-2,-1.759626580E0,-2.342698646E-1
2.914653250E0,3.323188271E-2,-1.818855951E0,5.226709127E-1
2.924635250E0,5.282984924E-2,-1.859765995E0,1.286455271E0
2.934617250E0,5.057578415E-2,-1.862337601E0,2.052414209E0
2.944599250E0,3.403653268E-2,-1.833020246E0,2.807195025E0
2.954580250E0,2.487635773E-2,-1.758464738E0,3.537253228E0
2.964562250E0,1.160244729E-2,-1.666048910E0,4.221735309E0
2.974544250E0,-6.857577972E-3,-1.563839580E0,4.884331262E0
2.984526250E0,-1.526265811E-2,-1.451705772E0,5.502459725E0
2.994507250E0,-2.967030711E-2,-1.335059667E0,6.052963969E0
3.004489250E0,-3.651228033E-2,-1.222246996E0,6.525770996E0
3.014471250E0,-3.585881744E-2,-1.112400033E0,6.939610022E0
3.024452250E0,-2.632456686E-2,-1.018622974E0,7.273434581E0
3.034434250E0,-1.053759623E-2,-9.452199519E-1,7.523735756E0
3.044416250E0,-9.719424583E-3,-8.935539544E-1,7.675438843E0
3.054397250E0,-2.232832387E-3,-8.695049411E-1,7.730114987E0
3.064379250E0,1.029519260E-2,-8.837043196E-1,7.679031372E0
3.074361250E0,2.175657582E-2,-9.320175236E-1,7.538316958E0
3.084343250E0,2.882337447E-2,-1.002951851E0,7.299991465E0
3.094324250E0,2.601199664E-2,-1.082943515E0,6.978463016E0
3.104306250E0,2.540220514E-2,-1.198354104E0,6.570939567E0
3.114288250E0,1.604739100E-2,-1.339657332E0,6.093374076E0
3.124270250E0,-3.845494464E-3,-1.474429221E0,5.535383057E0
3.134251250E0,-2.026999433E-2,-1.596974582E0,4.899662662E0
3.144233250E0,-2.691133495E-2,-1.740524896E0,4.233529143E0
3.154215250E0,-5.082750678E-2,-1.859758978E0,3.532345076E0
3.164196250E0,-7.023949530E-2,-1.940798464E0,2.815792186E0
3.174178250E0,-7.460999664E-2,-1.993847913E0,2.081661982E0
3.184160250E0,-7.655993342E-2,-2.027254810E0,1.310749868E0
3.194142250E0,-5.108504009E-2,-2.018083452E0,5.570607269E-1
3.204123250E0,-2.023213360E-2,-1.979335123E0,-1.711205202E-1
3.214105250E0,1.811127540E-2,-1.903670399E0,-8.881727618E-1
3.224087250E0,5.979384653E-2,-1.809535489E0,-1.578007384E0
3.234068250E0,8.765524440E-2,-1.676838485E0,-2.238129964E0
3.244050250E0,8.468405485E-2,-1.521254309E0,-2.854824105E0
3.254032250E0,5.635221194E-2,-1.344329842E0,-3.456769229E0
3.264014250E0,-4.407594614E-3,-1.153754466E0,-4.038135661E0
3.273995250E0,-7.765222985E-2,-9.535572043E-1,-4.598513514E0
3.283977250E0,-1.265580309E-1,-7.337799561E-1,-5.124468808E0
3.293959250E0,-1.455445432E-1,-5.255413109E-1,-5.573175366E0
3.303941250E0,-1.064546092E-1,-3.186972266E-1,-5.930221556E0
3.313922250E0,-2.040236067E-2,-1.369432524E-1,-6.217692897E0
3.323904250E0,6.794024220E-2,2.452585369E-2,-6.416562549E0
3.333886250E0,9.695101993E-2,1.690085059E-1,-6.562923619E0
3.343867250E0,6.434994215E-2,2.854145828E-1,-6.716405429E0
3.353849250E0,2.885473017E-3,3.849967584E-1,-6.881309189E0
3.363831250E0,-7.679510113E-2,4.494959325E-1,-7.010605161E0
3.373813250E0,-1.176743927E-1,4.727424154E-1,-7.024901018E0
3.383794250E0,-1.031835123E-1,4.460036829E-1,-6.899463624E0
3.393776250E0,-3.270914163E-2,3.857779464E-1,-6.667053174E0
3.403758250E0,5.455600211E-2,2.981299379E-1,-6.371496304E0
3.413740250E0,1.012549726E-1,1.654317641E-1,-6.075276943E0
3.423721250E0,7.415548526E-2,3.369750381E-2,-5.756292034E0
3.433703250E0,2.496539986E-2,-1.211598632E-1,-5.420673550E0
3.443685250E0,-5.443269895E-2,-2.903996265E-1,-5.028732930E0
3.453666250E0,-1.141552095E-1,-4.758180508E-1,-4.536983263E0
3.463648250E0,-1.472125528E-1,-6.719821957E-1,-3.976066883E0
3.473630250E0,-1.237137808E-1,-8.572822139E-1,-3.380499902E0
3.483612250E0,-7.672511727E-2,-1.030299571E0,-2.755757654E0
3.493593250E0,-3.287406966E-2,-1.190417970E0,-2.087261860E0
3.503575250E0,6.181895658E-3,-1.335405822E0,-1.386771272E0
3.513557250E0,2.776893876E-2,-1.430073997E0,-6.958783042E-1
3.523538250E0,3.727837522E-2,-1.492374911E0,-1.430813670E-3
3.533520250E0,3.090311944E-2,-1.542973791E0,6.970436543E-1
3.543502250E0,2.700189371E-2,-1.552538082E0,1.425721330E0
3.553484250E0,1.427159160E-2,-1.543419349E0,2.150949149E0
3.563465250E0,1.775510687E-2,-1.525123996E0,2.837419283E0
3.573447250E0,2.748107303E-2,-1.476920135E0,3.499758543E0
3.583429250E0,2.560546897E-2,-1.412706597E0,4.150633752E0
3.593411250E0,2.830604207E-2,-1.363221027E0,4.750745189E0
3.603392250E0,3.478917897E-2,-1.275306385E0,5.318716820E0
3.613374250E0,2.609455202E-2,-1.184995555E0,5.805601019E0
3.623356250E0,1.841284554E-2,-1.084528111E0,6.239501258E0
3.633338250E0,-2.982079983E-4,-9.848178810E-1,6.594502092E0
3.643319250E0,-3.241809648E-2,-9.066558105E-1,6.868726566E0
3.653301250E0,-4.943879306E-2,-8.353297198E-1,7.065460814E0
3.663283250E0,-7.107535478E-2,-7.948131931E-1,7.158398799E0
3.673264250E0,-8.554428991E-2,-7.769388396E-1,7.166287277E0
3.683246250E0,-9.477335237E-2,-7.999868095E-1,7.109723067E0
3.693228250E0,-8.377638426E-2,-8.311869675E-1,6.950167755E0
3.703210250E0,-7.347205538E-2,-9.182034767E-1,6.700047843E0
3.713191250E0,-6.340285767E-2,-1.006940237E0,6.389677051E0
3.723173250E0,-2.499984361E-2,-1.127674130E0,5.992536503E0
3.733155250E0,1.964035884E-2,-1.266068369E0,5.518369998E0
3.743137250E0,5.365072522E-2,-1.377801059E0,4.979125153E0
3.753118250E0,7.024435580E-2,-1.484247866E0,4.409327436E0
3.763100250E0,9.198306106E-2,-1.570679653E0,3.783052048E0
3.773082250E0,9.498560630E-2,-1.638105066E0,3.145662857E0
3.783063250E0,8.566905487E-2,-1.684696265E0,2.472579923E0
3.793045250E0,6.436509009E-2,-1.716723804E0,1.750137718E0
3.803027250E0,2.855984777E-2,-1.719649166E0,1.044757104E0
3.813009250E0,-1.694566950E-2,-1.711366001E0,3.372562891E-1
3.822990250E0,-5.328995202E-2,-1.669214008E0,-3.586173373E-1
3.832972250E0,-8.633391984E-2,-1.600011041E0,-1.037984859E0
3.842954000E0,-1.078810192E-1,-1.506694157E0,-1.696719310E0
3.852936000E0,-1.126759187E-1,-1.391260180E0,-2.317270859E0
3.862917000E0,-9.763903622E-2,-1.249083962E0,-2.897803479E0
3.872899000E0,-5.640618905E-2,-1.098053013E0,-3.451745301E0
3.882881000E0,-2.185762301E-4,-9.017154980E-1,-3.958840985E0
3.892862000E0,3.391481923E-2,-7.160932982E-1,-4.433536663E0
