"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.247685250E0,-2.320160553E-2,-2.197139229E0,6.649955331E0
1.257667250E0,-1.264471348E-2,-2.406200577E0,5.904616599E0
1.267648250E0,-1.790092181E-2,-2.585087369E0,5.074756365E0
1.277630250E0,-1.226332884E-2,-2.771405972E0,4.199257443E0
1.287611250E0,-5.700121634E-3,-2.929683668E0,3.308699602E0
1.297593250E0,-5.197114907E-3,-3.045284291E0,2.382830426E0
1.307574250E0,4.011336118E-3,-3.089361187E0,1.459973150E0
1.317556250E0,1.660225522E-2,-3.067249941E0,5.618987131E-1
1.327537250E0,2.576195508E-2,-3.011866284E0,-2.926923198E-1
1.337519250E0,3.134330515E-2,-2.912986067E0,-1.138597898E0
1.347500250E0,2.521969892E-2,-2.793402028E0,-1.973545210E0
1.357482250E0,4.308667034E-5,-2.614110901E0,-2.794833426E0
1.367463250E0,-2.192342246E-2,-2.407617357E0,-3.570687608E0
1.377445250E0,-5.806380160E-2,-2.156252573E0,-4.271437227E0
1.387426250E0,-1.010918536E-1,-1.868633005E0,-4.937199447E0
1.397408250E0,-1.027102350E-1,-1.585151220E0,-5.553206540E0
1.407389250E0,-6.167986594E-2,-1.304239870E0,-6.134012809E0
1.417371250E0,-1.237778809E-2,-1.012090464E0,-6.637034154E0
1.427352250E0,1.089367339E-2,-7.296354496E-1,-7.029608027E0
1.437334250E0,1.697373614E-2,-4.798913674E-1,-7.350117890E0
1.447315250E0,1.433770169E-2,-2.354286365E-1,-7.662298395E0
1.457297250E0,-1.282203943E-2,-2.595374376E-2,-7.950172024E0
1.467278250E0,-3.756773930E-2,1.487853259E-1,-8.198816684E0
1.477260250E0,-3.029743013E-2,2.716376656E-1,-8.342604979E0
1.487241250E0,-3.250375818E-3,3.508386402E-1,-8.359518051E0
1.497223250E0,2.673226397E-2,3.888170367E-1,-8.267095206E0
1.507204250E0,4.389432614E-2,3.614848119E-1,-8.122722189E0
1.517186250E0,4.716108330E-2,3.101883584E-1,-7.950368491E0
1.527167250E0,3.019646516E-2,1.915713032E-1,-7.764236414E0
1.537149250E0,-4.127184078E-3,4.891093567E-2,-7.506045590E0
1.547130250E0,-4.118804287E-2,-1.313138455E-1,-7.138056920E0
1.557112250E0,-4.850724025E-2,-3.281387258E-1,-6.644955962E0
1.567093250E0,-3.048986748E-2,-5.603111941E-1,-6.087521598E0
1.577075250E0,-1.254357493E-2,-7.897568133E-1,-5.491003860E0
1.587056250E0,2.215319976E-2,-1.043901656E0,-4.907099150E0
1.597038250E0,2.939137666E-2,-1.290742157E0,-4.264194866E0
1.607019250E0,1.738048308E-3,-1.515816398E0,-3.528661914E0
1.617001250E0,-2.867909443E-2,-1.699891425E0,-2.742325430E0
1.626982250E0,-5.784164395E-2,-1.876099607E0,-1.916615549E0
1.636964250E0,-7.477938317E-2,-2.023949379E0,-1.109628453E0
1.646945250E0,-6.737457890E-2,-2.154974372E0,-3.119267356E-1
1.656927250E0,-6.055365566E-2,-2.260962757E0,5.122587758E-1
1.666908250E0,-4.183467183E-2,-2.313898770E0,1.385385482E0
1.676890250E0,-2.734088603E-2,-2.287002162E0,2.284571475E0
1.686871250E0,-1.688054614E-3,-2.230442045E0,3.171661917E0
1.696853250E0,1.476195373E-2,-2.148040159E0,4.007583375E0
1.706834250E0,2.931709874E-2,-2.059990447E0,4.758596245E0
1.716816250E0,4.177294716E-2,-1.966012827E0,5.451381372E0
1.726797250E0,4.029414978E-2,-1.836498755E0,6.120064276E0
1.736779250E0,4.426868498E-2,-1.680437154E0,6.759706399E0
1.746760250E0,4.240177866E-2,-1.499095700E0,7.352211193E0
1.756742250E0,4.643471293E-2,-1.334557976E0,7.825455008E0
1.766723250E0,4.124315288E-2,-1.217213128E0,8.193037296E0
1.776705250E0,2.714624684E-2,-1.138621872E0,8.456403490E0
1.786686250E0,1.455390248E-2,-1.103673064E0,8.597042475E0
1.796668042E0,1.214883305E-2,-1.098877763E0,8.634739475E0
1.806649042E0,8.448130265E-4,-1.127336746E0,8.569807899E0
1.816631042E0,-6.109061278E-3,-1.160649503E0,8.439733078E0
1.826612042E0,-1.895177610E-2,-1.234980478E0,8.200076759E0
1.836594042E0,-2.435233757E-2,-1.358704637E0,7.829674358E0
1.846575042E0,-2.005909257E-2,-1.527106787E0,7.330750158E0
1.856557042E0,-3.164739691E-2,-1.732047603E0,6.731715778E0
1.866538042E0,-2.621175215E-2,-1.908644040E0,6.075700282E0
1.876520042E0,-7.747926190E-3,-2.087540188E0,5.398500323E0
1.886501042E0,-7.797079347E-3,-2.219850984E0,4.677112371E0
1.896483042E0,8.567961641E-3,-2.344962687E0,3.915575683E0
1.906464042E0,2.700975090E-2,-2.466575418E0,3.113512527E0
1.916446042E0,3.793490790E-2,-2.564698128E0,2.293435854E0
1.926427042E0,4.205003209E-2,-2.637963740E0,1.432144496E0
1.936409042E0,4.566028576E-2,-2.652874140E0,5.726061344E-1
1.946390042E0,3.808276936E-2,-2.595357419E0,-2.637427551E-1
1.956372042E0,1.027162101E-2,-2.482469027E0,-1.024477791E0
1.966353042E0,-5.224501804E-2,-2.354124982E0,-1.760530559E0
1.976335042E0,-1.063230285E-1,-2.185603842E0,-2.518035593E0
1.986316042E0,-1.365447098E-1,-2.002845608E0,-3.295463845E0
1.996298042E0,-1.295556791E-1,-1.793262103E0,-4.014501801E0
2.006279042E0,-1.028673424E-1,-1.544756900E0,-4.612863750E0
2.016261042E0,-2.838627683E-2,-1.292696005E0,-5.135541680E0
2.026242042E0,7.795149766E-2,-1.045277214E0,-5.588758780E0
2.036224042E0,1.335742877E-1,-7.963609511E-1,-5.990430921E0
2.046205042E0,1.024888265E-1,-5.634461787E-1,-6.390476950E0
2.056187042E0,1.067007221E-2,-3.359658086E-1,-6.804420058E0
2.066168042E0,-8.330548240E-2,-1.222812130E-1,-7.202934701E0
2.076150042E0,-1.046777682E-1,7.637238398E-2,-7.511325626E0
2.086131042E0,-8.770037759E-2,2.352862568E-1,-7.668288283E0
2.096113042E0,-2.423705606E-2,3.235976319E-1,-7.670706691E0
2.106094042E0,7.216863792E-2,3.774506342E-1,-7.603939090E0
2.116076042E0,1.223222714E-1,3.946278535E-1,-7.523840421E0
2.126057042E0,8.835678237E-2,3.813830329E-1,-7.449001324E0
2.136039042E0,1.636431009E-2,3.371463615E-1,-7.391070035E0
2.146020042E0,-7.283898465E-2,2.537387538E-1,-7.245367361E0
2.156002042E0,-1.112648394E-1,1.384509569E-1,-6.971010740E0
2.165983042E0,-1.109419086E-1,-3.789931297E-2,-6.566760562E0
2.175965042E0,-5.458580464E-2,-2.200184458E-1,-6.071838781E0
2.185946042E0,4.958590535E-2,-4.278758526E-1,-5.540547318E0
2.195928042E0,1.106898571E-1,-6.372105584E-1,-4.988978296E0
2.205910042E0,9.404378431E-2,-8.408646941E-1,-4.410834264E0
2.215891042E0,3.630379055E-2,-1.039207512E0,-3.812958802E0
2.225873042E0,-2.136740707E-2,-1.228306758E0,-3.185932047E0
2.235854042E0,-8.228260338E-2,-1.398444069E0,-2.491017364E0
2.245836042E0,-1.112942947E-1,-1.564740052E0,-1.738221093E0
2.255817042E0,-1.193733926E-1,-1.688315692E0,-9.540773141E-1
2.265799042E0,-8.877871379E-2,-1.790434974E0,-1.481152350E-1
2.275780042E0,-5.056697678E-2,-1.862909458E0,6.428960985E-1
2.285762042E0,-1.612658422E-2,-1.904729329E0,1.436160364E0
2.295743042E0,1.639310762E-2,-1.928214086E0,2.227103870E0
2.305725042E0,3.543540593E-2,-1.894948692E0,2.994059173E0
2.315706042E0,5.589857765E-2,-1.829438242E0,3.738915510E0
2.325688042E0,5.651023295E-2,-1.734468935E0,4.447815564E0
2.335669042E0,5.359316669E-2,-1.634120774E0,5.136563773E0
2.345651042E0,4.090785161E-2,-1.513603812E0,5.756590242E0
2.355632042E0,3.309476551E-2,-1.387312140E0,6.301774689E0
2.365614042E0,2.211946864E-2,-1.269184350E0,6.775637138E0
2.375595042E0,5.057402998E-3,-1.160667045E0,7.180741010E0
2.385577042E0,-1.321324557E-2,-1.057668341E0,7.511572378E0
2.395558042E0,-1.287995428E-2,-9.956065786E-1,7.756291802E0
2.405540042E0,-1.905519873E-2,-9.486341411E-1,7.901771697E0
2.415521042E0,-1.636569880E-2,-9.396025318E-1,7.923958372E0
2.425503042E0,-2.295266032E-2,-9.709371758E-1,7.864703858E0
2.435484042E0,-1.204497188E-2,-1.018383238E0,7.708380886E0
2.445466042E0,2.070535608E-3,-1.106814188E0,7.449163291E0
2.455448042E0,4.485910758E-3,-1.217592028E0,7.101383184E0
2.465429042E0,1.894271292E-2,-1.337517836E0,6.671463729E0
2.475411042E0,2.408190385E-2,-1.490699683E0,6.168742347E0
2.485392042E0,3.817376666E-2,-1.637434391E0,5.592539005E0
2.495374042E0,3.546720017E-2,-1.777617878E0,4.941138132E0
2.505355042E0,3.724040486E-2,-1.914958448E0,4.260909315E0
2.515337042E0,4.371897362E-2,-2.037896742E0,3.536208331E0
2.525318042E0,3.573858406E-2,-2.123198263E0,2.801427916E0
2.535300042E0,6.760185286E-3,-2.188944356E0,2.057307744E0
2.545281042E0,-1.951537460E-2,-2.222389845E0,1.283942138E0
2.555263042E0,-3.888091430E-2,-2.214485579E0,4.844552654E-1
2.565244042E0,-5.875903554E-2,-2.186075712E0,-2.903405696E-1
2.575226042E0,-7.822112739E-2,-2.090790947E0,-1.031878611E0
2.585207042E0,-9.528096378E-2,-1.979979486E0,-1.738064972E0
2.595189042E0,-8.545077100E-2,-1.833777753E0,-2.409394911E0
2.605170042E0,-4.359515883E-2,-1.659169953E0,-3.059773107E0
2.615152042E0,6.644118056E-3,-1.472852519E0,-3.672208720E0
2.625133042E0,4.290619237E-2,-1.278088198E0,-4.222252203E0
2.635115042E0,6.434266968E-2,-1.061690348E0,-4.721154769E0
2.645097042E0,6.114773277E-2,-8.374206841E-1,-5.190903118E0
2.655078042E0,3.217925599E-2,-6.134878197E-1,-5.633275972E0
2.665060042E0,-3.914228484E-2,-3.916301322E-1,-6.037079422E0
2.675041042E0,-8.506138299E-2,-1.939173523E-1,-6.390931279E0
2.685023042E0,-7.917172020E-2,-2.343183964E-2,-6.696854094E0
2.695004042E0,-3.830971442E-2,1.332928357E-1,-6.910544683E0
2.704986042E0,1.146719389E-2,2.384553015E-1,-6.997902085E0
2.714967042E0,4.810060294E-2,3.305837390E-1,-7.002105063E0
2.724949042E0,6.294238944E-2,3.815849081E-1,-7.004859102E0
2.734930042E0,4.080358844E-2,4.029699299E-1,-7.006314474E0
2.744912042E0,-3.783989064E-3,3.952790871E-1,-6.973118076E0
2.754893042E0,-6.555423103E-2,3.619321239E-1,-6.857158434E0
2.764875042E0,-8.340227209E-2,2.815434337E-1,-6.628008392E0
2.774856042E0,-5.494542668E-2,1.675838318E-1,-6.305392361E0
2.784838042E0,-7.434734702E-4,2.525646329E-2,-5.910398911E0
2.794819292E0,4.510531191E-2,-1.382717398E-1,-5.480517463E0
2.804801292E0,6.445822528E-2,-2.987149519E-1,-5.017410382E0
2.814783292E0,5.227555146E-2,-4.874794453E-1,-4.527114333E0
2.824764292E0,2.248804422E-2,-6.651429999E-1,-4.011837224E0
2.834746292E0,-2.592797946E-2,-8.333887365E-1,-3.432475802E0
2.844727292E0,-6.147565193E-2,-9.940357241E-1,-2.795488315E0
2.854709292E0,-7.909353197E-2,-1.156408517E0,-2.129895079E0
2.864690292E0,-6.880093407E-2,-1.298242089E0,-1.426414810E0
2.874672292E0,-5.841671761E-2,-1.406340149E0,-6.970079863E-1
2.884653292E0,-5.053368419E-2,-1.509128938E0,1.988638043E-2
2.894635292E0,-2.475908451E-2,-1.581613362E0,7.417508805E-1
2.904616292E0,-3.692991771E-3,-1.615545339E0,1.470737289E0
2.914598292E0,9.768833555E-3,-1.607801871E0,2.193537344E0
2.924579292E0,8.844206035E-3,-1.580346855E0,2.903558893E0
2.934561292E0,2.143410187E-2,-1.517985715E0,3.603131468E0
2.944542292E0,2.745797653E-2,-1.448648263E0,4.232685975E0
2.954524292E0,3.230692629E-2,-1.359736086E0,4.816608810E0
2.964506292E0,3.036868393E-2,-1.278251043E0,5.373064350E0
2.974487292E0,3.197535262E-2,-1.176455696E0,5.872239981E0
2.984469292E0,4.408533823E-2,-1.077241310E0,6.323363779E0
2.994450292E0,3.429790322E-2,-9.860785407E-1,6.674952763E0
3.004432292E0,3.780224919E-2,-9.105284214E-1,6.956482748E0
3.014413292E0,3.108800109E-2,-8.699271101E-1,7.159981055E0
3.024395292E0,2.357933566E-2,-8.549290019E-1,7.249142908E0
3.034376292E0,2.114824612E-2,-8.518750012E-1,7.247381142E0
3.044358292E0,8.969226815E-3,-8.793510675E-1,7.172952518E0
3.054339292E0,-2.065638565E-3,-9.031182450E-1,7.028224576E0
3.064321292E0,-1.655821837E-2,-9.605086666E-1,6.806739063E0
3.074302292E0,-2.057668079E-2,-1.056711152E0,6.471239862E0
3.084284292E0,-2.551816273E-2,-1.166252890E0,6.045214654E0
3.094266292E0,-3.189900991E-2,-1.296494941E0,5.554954273E0
3.104247292E0,-3.511640377E-2,-1.422346902E0,5.008178798E0
3.114229292E0,-1.515046466E-2,-1.546483875E0,4.435529979E0
3.124210292E0,2.026060224E-4,-1.650673072E0,3.820757234E0
3.134192292E0,3.826271743E-3,-1.741584411E0,3.165863233E0
3.144173292E0,1.068892948E-2,-1.815754588E0,2.487543533E0
3.154155292E0,1.957501620E-2,-1.869049035E0,1.787584457E0
3.164136292E0,2.181841012E-2,-1.894874432E0,1.059770415E0
3.174118292E0,2.558562499E-2,-1.873359602E0,3.465779203E-1
3.184099292E0,3.234716244E-3,-1.836287670E0,-3.534834820E-1
3.194081292E0,-1.778463531E-2,-1.726405332E0,-1.017894995E0
3.204062292E0,-4.157194912E-2,-1.613991441E0,-1.661844762E0
3.214044292E0,-5.344186999E-2,-1.501961713E0,-2.299781252E0
3.224026292E0,-6.050512377E-2,-1.355068546E0,-2.936038422E0
3.234007292E0,-5.537168870E-2,-1.191332475E0,-3.517405440E0
3.243989292E0,-2.965766251E-2,-1.013991102E0,-4.023605915E0
3.253970292E0,8.494451176E-3,-8.328323740E-1,-4.478641500E0
3.263952292E0,3.634821111E-2,-6.336399561E-1,-4.888482785E0
3.273933292E0,6.229932362E-2,-4.585664257E-1,-5.257338597E0
3.283915292E0,4.032583438E-2,-2.828543794E-1,-5.613367957E0
3.293896292E0,-1.303463141E-2,-1.239258885E-1,-5.934768351E0
3.303878292E0,-5.801570825E-2,3.460762292E-2,-6.197308334E0
3.313859292E0,-7.806557318E-2,1.748662466E-1,-6.405492600E0
3.323841292E0,-7.110318387E-2,2.869415832E-1,-6.518287144E0
3.333823292E0,-2.941613596E-2,3.604615492E-1,-6.557133706E0
3.343804292E0,2.393649090E-2,3.944663242E-1,-6.535850426E0
3.353786292E0,6.344453735E-2,3.926367304E-1,-6.471704131E0
3.363767292E0,6.626157967E-2,3.897221857E-1,-6.355573166E0
3.373749292E0,4.574137934E-2,3.548812589E-1,-6.193725745E0
3.383730292E0,-5.856900103E-4,2.923216063E-1,-5.994340369E0
3.393712292E0,-4.469719453E-2,1.981027892E-1,-5.756047620E0
3.403693292E0,-5.931106752E-2,6.794026047E-2,-5.421469941E0
3.413675292E0,-4.838516135E-2,-6.531018287E-2,-5.024994221E0
3.423656292E0,-1.288397424E-2,-2.192887133E-1,-4.568522560E0
3.433638292E0,2.148336466E-2,-3.775117376E-1,-4.041668549E0
3.443620292E0,4.806977715E-2,-5.282766384E-1,-3.518963723E0
3.453601292E0,3.768004239E-2,-6.855158687E-1,-2.959479325E0
3.463583292E0,7.759620622E-3,-8.249722543E-1,-2.379769993E0
3.473564292E0,-3.021811813E-2,-9.560139120E-1,-1.770026438E0
3.483546292E0,-5.504093729E-2,-1.073596156E0,-1.149731582E0
3.493527292E0,-6.880626965E-2,-1.167057467E0,-4.948282260E-1
3.503509292E0,-7.090516426E-2,-1.232907640E0,1.859923285E-1
3.513490292E0,-6.711342763E-2,-1.276302166E0,8.772215116E-1
3.523472292E0,-4.478459213E-2,-1.307325153E0,1.550205628E0
3.533453292E0,-1.040384118E-2,-1.315335254E0,2.210510057E0
3.543435292E0,1.525315639E-2,-1.308747781E0,2.851138020E0
3.553417292E0,3.347841594E-2,-1.272521356E0,3.475653981E0
3.563398292E0,5.145217214E-2,-1.220453655E0,4.057057836E0
3.573380292E0,6.662664693E-2,-1.139067430E0,4.614888057E0
3.583361292E0,6.856664345E-2,-1.056428731E0,5.103267973E0
3.593343292E0,6.395750262E-2,-9.823076713E-1,5.552958618E0
3.603324292E0,5.561458569E-2,-9.092145520E-1,5.915333376E0
3.613306292E0,4.357834809E-2,-8.485689855E-1,6.216050999E0
3.623287292E0,2.771200150E-2,-8.032244128E-1,6.445250158E0
3.633269292E0,6.716513894E-3,-7.586797392E-1,6.614313043E0
3.643251292E0,-3.360467926E-3,-7.355124861E-1,6.703594764E0
3.653232292E0,-1.485415701E-2,-7.305154556E-1,6.694352070E0
3.663214292E0,-3.107382160E-2,-7.616700053E-1,6.602266610E0
3.673195292E0,-3.890576497E-2,-8.076823300E-1,6.439603502E0
3.683177292E0,-5.076797482E-2,-8.757333952E-1,6.193886544E0
3.693158292E0,-4.782328047E-2,-9.671820939E-1,5.867131269E0
3.703140292E0,-3.678220242E-2,-1.069259861E0,5.478487895E0
3.713121292E0,-2.395739470E-2,-1.160936601E0,5.010780224E0
3.723103292E0,-1.031105317E-2,-1.250872625E0,4.523422401E0
3.733085292E0,4.421554841E-3,-1.355939489E0,3.996409346E0
3.743066292E0,2.441336788E-2,-1.443995633E0,3.409456483E0
3.753048292E0,3.189151816E-2,-1.517934844E0,2.780786660E0
3.763029292E0,3.854342032E-2,-1.574313113E0,2.144777412E0
3.773011292E0,3.644426990E-2,-1.602455177E0,1.501535743E0
3.782992292E0,2.180956621E-2,-1.602679710E0,8.595670134E-1
3.792974292E0,9.336724319E-3,-1.570329405E0,1.932621717E-1
3.802954917E0,-1.881078511E-2,-1.524301878E0,-4.612266165E-1
3.812936917E0,-3.895298123E-2,-1.450848278E0,-1.088315937E0
3.822918917E0,-5.878695600E-2,-1.351982386E0,-1.717855241E0
3.832899917E0,-6.660694912E-2,-1.225631657E0,-2.304687066E0
3.842881917E0,-5.102821246E-2,-1.080668948E0,-2.848672834E0
3.852862917E0,-2.061560132E-2,-9.312103155E-1,-3.345952213E0
3.862844917E0,6.226572040E-3,-7.683808547E-1,-3.786261000E0
3.872825917E0,2.935194449E-2,-6.178132975E-1,-4.224130329E0
3.882807917E0,3.917652760E-2,-4.658406544E-1,-4.637067715E0
3.892789917E0,3.638365986E-2,-2.952817592E-1,-5.002825672E0
