"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.277663167E0,2.611858773E-1,-2.345814042E0,7.035859870E0
1.287644167E0,2.533916119E-1,-2.494725668E0,6.345778495E0
1.297626167E0,2.347040203E-1,-2.645779129E0,5.657234353E0
1.307608167E0,1.767550800E-1,-2.723971605E0,4.866617122E0
1.317590167E0,8.922259055E-2,-2.899000989E0,3.974018018E0
1.327571167E0,-2.152692642E-2,-3.132130646E0,2.993520645E0
1.337553167E0,-1.445472640E-1,-3.322192637E0,1.958606744E0
1.347535167E0,-2.432173836E-1,-3.365947351E0,9.070616072E-1
1.357517167E0,-3.138035822E-1,-3.280620688E0,1.155058980E-2
1.367498167E0,-3.477873803E-1,-3.114760323E0,-7.571483535E-1
1.377480167E0,-3.114612607E-1,-2.978367878E0,-1.473163299E0
1.387462167E0,-1.739483434E-1,-2.879066369E0,-2.308750881E0
1.397444167E0,7.201339435E-2,-2.768154043E0,-3.223167701E0
1.407425167E0,3.163775266E-1,-2.605197990E0,-3.994302594E0
1.417407167E0,4.285988608E-1,-2.311891713E0,-4.512204518E0
1.427389167E0,3.488710156E-1,-1.973800734E0,-4.911154779E0
1.437371167E0,1.104590200E-1,-1.615205323E0,-5.447846146E0
1.447353167E0,-2.159265095E-1,-1.286236293E0,-6.232002788E0
1.457334167E0,-4.655799416E-1,-9.688239920E-1,-7.105871506E0
1.467316167E0,-4.447949903E-1,-6.639696099E-1,-7.822036725E0
1.477298167E0,-1.029556536E-1,-3.805256850E-1,-8.096530756E0
1.487280167E0,2.625706076E-1,-1.615378109E-1,-7.905791658E0
1.497261167E0,3.471356351E-1,8.012001067E-3,-7.562196402E0
1.507243167E0,2.176063598E-1,1.418258236E-1,-7.584367874E0
1.517225167E0,4.675652906E-2,2.641482595E-1,-8.136267264E0
1.527207167E0,-2.034420280E-1,3.968888256E-1,-8.799718080E0
1.537188167E0,-3.667052060E-1,4.743220407E-1,-9.077618698E0
1.547170167E0,-2.633562358E-1,4.627508394E-1,-8.746614836E0
1.557152167E0,-7.271981109E-3,3.869886124E-1,-7.968569119E0
1.567134167E0,2.213966163E-1,2.597140235E-1,-7.182572942E0
1.577115167E0,3.875827626E-1,8.370698512E-2,-6.814159765E0
1.587097167E0,3.547307662E-1,-1.097341114E-1,-6.821940655E0
1.597079167E0,4.099760637E-2,-3.158025625E-1,-6.749650943E0
1.607061167E0,-3.669906233E-1,-5.134951696E-1,-6.357066545E0
1.617042167E0,-5.662239716E-1,-7.190508199E-1,-5.622620591E0
1.627024167E0,-4.702119597E-1,-9.468022084E-1,-4.764101399E0
1.637006167E0,-1.986008989E-1,-1.210632964E0,-3.937781653E0
1.646988167E0,8.561230034E-2,-1.488543815E0,-3.143057923E0
1.656969167E0,2.953993979E-1,-1.735450097E0,-2.354135799E0
1.666951167E0,3.658973766E-1,-1.924508706E0,-1.535865916E0
1.676933167E0,3.203947830E-1,-2.020040515E0,-6.516388553E-1
1.686915167E0,2.089423576E-1,-2.073704506E0,2.181584466E-1
1.696897167E0,8.644889072E-2,-2.119081239E0,1.032769142E0
1.706878167E0,-2.172441613E-2,-2.185392172E0,1.816091972E0
1.716860167E0,-1.096311273E-1,-2.213450621E0,2.634334373E0
1.726842167E0,-1.732607108E-1,-2.197858436E0,3.510683481E0
1.736824167E0,-1.974534925E-1,-2.106827229E0,4.384831111E0
1.746805167E0,-1.937391218E-1,-1.968323647E0,5.215597079E0
1.756787167E0,-1.658284246E-1,-1.839222388E0,5.952362038E0
1.766769167E0,-1.309826007E-1,-1.720187695E0,6.605505967E0
1.776751167E0,-8.334314212E-2,-1.573655301E0,7.179149398E0
1.786732167E0,-3.516946726E-2,-1.462225497E0,7.696017534E0
1.796714167E0,1.112688594E-2,-1.357334635E0,8.134083914E0
1.806696167E0,6.054090142E-2,-1.172400652E0,8.467226686E0
1.816678167E0,1.027067815E-1,-1.123391045E0,8.736133118E0
1.826659167E0,1.238105522E-1,-1.062601052E0,8.869703404E0
1.836641167E0,1.361395526E-1,-1.070148053E0,8.855194123E0
1.846623167E0,1.523661608E-1,-1.184907846E0,8.712631989E0
1.856605167E0,1.508062698E-1,-1.248192846E0,8.433584146E0
1.866587167E0,1.376779550E-1,-1.425560532E0,8.131784788E0
1.876568167E0,1.055545582E-1,-1.533837517E0,7.721694996E0
1.886550167E0,5.625891231E-2,-1.712883353E0,7.217155130E0
1.896532167E0,1.611456089E-2,-1.926445888E0,6.603164157E0
1.906514167E0,-4.910791375E-2,-2.109854332E0,5.861489291E0
1.916495167E0,-1.141050879E-1,-2.342760041E0,5.085496531E0
1.926477167E0,-1.687112116E-1,-2.472792177E0,4.257189317E0
1.936459167E0,-2.143902815E-1,-2.624326279E0,3.460309718E0
1.946441167E0,-2.229926321E-1,-2.676509171E0,2.647185384E0
1.956423167E0,-2.025388890E-1,-2.758163198E0,1.834927023E0
1.966404167E0,-1.438253156E-1,-2.809367266E0,9.822907144E-1
1.976386167E0,-2.633549385E-2,-2.836000164E0,1.086102766E-1
1.986368167E0,1.079093051E-1,-2.813997091E0,-7.211160564E-1
1.996350167E0,2.221017722E-1,-2.693145961E0,-1.487351568E0
2.006332167E0,2.966261072E-1,-2.534454867E0,-2.137933831E0
2.016313167E0,2.815749721E-1,-2.355705484E0,-2.779725391E0
2.026295167E0,1.770615106E-1,-2.130939392E0,-3.476432245E0
2.036277167E0,-1.817647185E-2,-1.909881603E0,-4.235823591E0
2.046259167E0,-2.438880044E-1,-1.629740917E0,-5.011316999E0
2.056240167E0,-3.934002671E-1,-1.319986129E0,-5.717157204E0
2.066222167E0,-3.430322418E-1,-1.014631664E0,-6.263694697E0
2.076204167E0,-9.240069844E-2,-7.411994880E-1,-6.594738904E0
2.086186167E0,2.026288813E-1,-5.231524310E-1,-6.751048427E0
2.096168167E0,3.799672759E-1,-3.178777394E-1,-6.835162379E0
2.106149167E0,3.361062880E-1,-1.154738845E-1,-7.025223784E0
2.116131167E0,1.033474719E-1,7.624052927E-2,-7.378420753E0
2.126113167E0,-2.067900341E-1,2.447542146E-1,-7.833725309E0
2.136094542E0,-4.061292901E-1,3.798611489E-1,-8.207270004E0
2.146076542E0,-3.838363054E-1,4.426457731E-1,-8.253031483E0
2.156057542E0,-1.924729438E-1,4.333415374E-1,-7.958237089E0
2.166039542E0,5.359689429E-2,3.871029255E-1,-7.456433719E0
2.176021542E0,2.460859362E-1,3.385207495E-1,-7.033070163E0
2.186003542E0,2.999927695E-1,2.664932853E-1,-6.848063090E0
2.195985542E0,1.600815983E-1,1.646757191E-1,-6.802210395E0
2.205966542E0,-1.243361621E-1,1.712707937E-2,-6.656704772E0
2.215948542E0,-3.397194287E-1,-1.651066589E-1,-6.278140828E0
2.225930542E0,-3.333312725E-1,-3.705181754E-1,-5.687229985E0
2.235912542E0,-1.498190771E-1,-5.984291929E-1,-4.936945093E0
2.245894542E0,7.703681041E-2,-8.274529356E-1,-4.143845719E0
2.255875542E0,2.224391931E-1,-1.036594099E0,-3.384594707E0
2.265857542E0,2.882397016E-1,-1.239221463E0,-2.720943916E0
2.275839542E0,2.631008770E-1,-1.438662972E0,-2.077629742E0
2.285821542E0,1.604125508E-1,-1.597847571E0,-1.373056043E0
2.295803542E0,1.065812197E-2,-1.718358686E0,-5.752584314E-1
2.305784542E0,-1.294958365E-1,-1.771052039E0,2.443767768E-1
2.315766542E0,-2.036158730E-1,-1.790670033E0,1.042271453E0
2.325748542E0,-2.272559101E-1,-1.807929844E0,1.829586176E0
2.335730542E0,-2.232833483E-1,-1.841695760E0,2.642763720E0
2.345712542E0,-1.849562385E-1,-1.830825201E0,3.449364899E0
2.355693542E0,-1.140190241E-1,-1.779922850E0,4.203762138E0
2.365675542E0,-3.619623832E-2,-1.691390743E0,4.921670997E0
2.375657542E0,3.909353368E-2,-1.572511586E0,5.639308544E0
2.385639542E0,8.933891360E-2,-1.439561689E0,6.292731385E0
2.395621542E0,1.228558846E-1,-1.333792575E0,6.853439605E0
2.405602542E0,1.615222427E-1,-1.237107695E0,7.267808390E0
2.415584542E0,1.734817721E-1,-1.152553448E0,7.598659054E0
2.425566542E0,1.691581216E-1,-1.066395895E0,7.896924355E0
2.435548542E0,1.285616342E-1,-1.020979401E0,8.133399789E0
2.445530542E0,9.620489694E-2,-9.743712455E-1,8.233739179E0
2.455512542E0,6.193210021E-2,-9.715452862E-1,8.178142684E0
2.465493542E0,1.854418863E-2,-1.040637740E0,8.036412023E0
2.475475542E0,-3.269203853E-2,-1.130669074E0,7.802671332E0
2.485457542E0,-8.286714222E-2,-1.235852882E0,7.479857665E0
2.495439542E0,-1.080442661E-1,-1.359527341E0,7.048376420E0
2.505421542E0,-1.364720399E-1,-1.525499972E0,6.546311679E0
2.515402542E0,-1.381980649E-1,-1.679986333E0,5.979335244E0
2.525384542E0,-1.427171586E-1,-1.863419920E0,5.366480970E0
2.535366542E0,-1.146089351E-1,-2.040715100E0,4.675304997E0
2.545348542E0,-6.685545579E-2,-2.187093127E0,3.911341714E0
2.555330542E0,-8.349495046E-3,-2.340286669E0,3.157717477E0
2.565311542E0,3.924249150E-2,-2.400050476E0,2.407440187E0
2.575293542E0,9.763293318E-2,-2.481285258E0,1.674408674E0
2.585275542E0,1.525711057E-1,-2.496990879E0,8.872103101E-1
2.595257542E0,1.766437636E-1,-2.489866632E0,7.763231277E-2
2.605239542E0,1.516026971E-1,-2.441941098E0,-6.770303893E-1
2.615221542E0,7.055206552E-2,-2.328993357E0,-1.414237399E0
2.625202542E0,-2.699498668E-2,-2.173598046E0,-2.147465377E0
2.635184542E0,-1.182531026E-1,-1.989921215E0,-2.878917557E0
2.645166542E0,-2.099125569E-1,-1.800152754E0,-3.560868378E0
2.655148542E0,-2.554984185E-1,-1.581243233E0,-4.196122751E0
2.665130542E0,-2.052340534E-1,-1.356896678E0,-4.774884249E0
2.675111542E0,-4.956666436E-2,-1.124073122E0,-5.283162240E0
2.685093542E0,1.344336640E-1,-8.808233964E-1,-5.671689255E0
2.695075542E0,2.215668068E-1,-6.406475517E-1,-5.925762470E0
2.705057542E0,1.830512521E-1,-4.074094284E-1,-6.180355502E0
2.715039542E0,9.111016313E-2,-1.910022229E-1,-6.564370805E0
2.725021542E0,-5.195146954E-2,2.084737033E-2,-7.004136386E0
2.735002542E0,-1.811195331E-1,1.965839750E-1,-7.352321706E0
2.744984542E0,-2.057040051E-1,3.398976226E-1,-7.515814533E0
2.754966542E0,-8.700971179E-2,4.298196132E-1,-7.468836249E0
2.764948542E0,5.747524280E-2,4.507087912E-1,-7.255330431E0
2.774930542E0,1.324040223E-1,4.352105999E-1,-7.016623115E0
2.784912542E0,1.272103792E-1,4.189208418E-1,-6.883338173E0
2.794893542E0,6.578623759E-2,3.736394191E-1,-6.866787629E0
2.804875542E0,-6.206141504E-2,3.184560290E-1,-6.776680282E0
2.814857542E0,-1.951483556E-1,2.246146497E-1,-6.510691026E0
2.824839542E0,-2.221367276E-1,8.719075620E-2,-6.062430611E0
2.834821542E0,-1.164517948E-1,-8.737260461E-2,-5.517173658E0
2.844803542E0,4.344782727E-2,-2.970961502E-1,-4.914737368E0
2.854784542E0,1.554320752E-1,-5.039487129E-1,-4.318516669E0
2.864766542E0,2.063553667E-1,-7.053899699E-1,-3.742944242E0
2.874748542E0,1.710080344E-1,-8.909399566E-1,-3.138469028E0
2.884730542E0,7.130631980E-2,-1.051950056E0,-2.481925528E0
2.894712542E0,-4.120547488E-2,-1.192400469E0,-1.783404867E0
2.904694542E0,-1.395120439E-1,-1.329146377E0,-1.068595033E0
2.914675542E0,-1.872457157E-1,-1.451849028E0,-3.574128109E-1
2.924657542E0,-1.902654372E-1,-1.533897743E0,3.796024096E-1
2.934639542E0,-1.684341632E-1,-1.602217780E0,1.157924700E0
2.944621542E0,-1.294285936E-1,-1.596977506E0,1.952140308E0
2.954603542E0,-7.108379669E-2,-1.586575894E0,2.750709752E0
2.964585542E0,-1.210154369E-3,-1.534071406E0,3.487696906E0
2.974566542E0,5.320224378E-2,-1.503574083E0,4.175056987E0
2.984548542E0,9.521638859E-2,-1.478937424E0,4.816996481E0
2.994530542E0,1.085630238E-1,-1.387319741E0,5.384962850E0
3.004512542E0,1.170027121E-1,-1.312249094E0,5.946337652E0
3.014494542E0,1.173175481E-1,-1.151897975E0,6.437398517E0
3.024476542E0,9.949114177E-2,-1.036259345E0,6.870921611E0
3.034458542E0,7.252458718E-2,-9.425062591E-1,7.229189869E0
3.044439542E0,4.328847237E-2,-8.692581886E-1,7.460123312E0
3.054421542E0,2.195622168E-2,-9.169790697E-1,7.582257614E0
3.064403542E0,-1.647708826E-2,-9.114084274E-1,7.574205998E0
3.074385542E0,-5.518463261E-2,-9.519495124E-1,7.533985925E0
3.084367542E0,-8.688501991E-2,-1.007361821E0,7.414098709E0
3.094349542E0,-1.080988279E-1,-9.839484000E-1,7.180111849E0
3.104330542E0,-1.184179576E-1,-1.119102112E0,6.910761030E0
3.114312542E0,-1.051383096E-1,-1.160674646E0,6.483617833E0
3.124294542E0,-8.487894986E-2,-1.387972875E0,6.020342352E0
3.134277417E0,-5.360073153E-2,-1.569895542E0,5.440530109E0
3.144259417E0,-1.417134840E-2,-1.706147946E0,4.767128502E0
3.154241417E0,4.227189738E-2,-1.870882137E0,4.147079229E0
3.164222417E0,9.439266209E-2,-1.910331547E0,3.519974706E0
3.174204417E0,1.306265784E-1,-2.017594625E0,2.900591431E0
3.184186417E0,1.529210250E-1,-2.037737698E0,2.187096051E0
3.194168417E0,1.707195840E-1,-2.184648991E0,1.440927599E0
3.204150417E0,1.406484868E-1,-2.159690736E0,6.127531171E-1
3.214132417E0,7.507013597E-2,-2.212825554E0,-1.380866754E-1
3.224114417E0,-2.249449443E-2,-2.052010751E0,-8.674724489E-1
3.234095417E0,-1.186669759E-1,-1.943072154E0,-1.513961661E0
3.244077417E0,-2.116184820E-1,-1.800475813E0,-2.161394030E0
3.254059417E0,-2.803502728E-1,-1.645947352E0,-2.832271979E0
3.264041417E0,-2.346271477E-1,-1.498812988E0,-3.510810365E0
3.274023417E0,-1.279252013E-1,-1.330205893E0,-4.119256423E0
3.284005417E0,3.165819598E-2,-1.111118616E0,-4.564275727E0
3.293987417E0,1.761125441E-1,-8.689789841E-1,-4.888017347E0
3.303968417E0,2.627292681E-1,-6.711226550E-1,-5.162952257E0
3.313950417E0,2.310148841E-1,-4.652284509E-1,-5.531083015E0
3.323932417E0,8.544801185E-2,-2.588196918E-1,-5.969276279E0
3.333914417E0,-1.194800312E-1,-6.585368156E-2,-6.429292522E0
3.343896417E0,-2.401746022E-1,1.216580459E-1,-6.798217916E0
3.353878417E0,-2.329582975E-1,2.466592374E-1,-6.961597892E0
3.363860417E0,-1.443192226E-1,3.466635820E-1,-6.907374322E0
3.373841417E0,-2.908039615E-3,3.786057517E-1,-6.748214282E0
3.383823417E0,1.416870984E-1,3.924516660E-1,-6.622305018E0
3.393805417E0,1.730987977E-1,4.007517886E-1,-6.570277662E0
3.403787417E0,7.368818309E-2,4.140024564E-1,-6.559369681E0
3.413769417E0,-6.872186875E-2,4.080765957E-1,-6.474397944E0
3.423751417E0,-1.654400781E-1,3.707535258E-1,-6.277271347E0
3.433733417E0,-1.735359502E-1,2.775921777E-1,-5.934866000E0
3.443714417E0,-9.914250154E-2,1.195819920E-1,-5.471025678E0
3.453696417E0,4.078164311E-2,-9.273947150E-2,-4.914224567E0
3.463678417E0,1.818227887E-1,-2.794571471E-1,-4.375911768E0
3.473660417E0,2.299026523E-1,-4.536647049E-1,-3.826009787E0
3.483642417E0,1.675302202E-1,-6.136079800E-1,-3.259926222E0
3.493624417E0,4.328931291E-2,-7.472130570E-1,-2.700665773E0
3.503606417E0,-7.106278326E-2,-8.886732835E-1,-2.145316526E0
3.513587417E0,-1.642874275E-1,-1.014577870E0,-1.534903464E0
3.523569417E0,-2.037543424E-1,-1.098648552E0,-8.504693305E-1
3.533551417E0,-1.950525161E-1,-1.207134867E0,-7.737094223E-2
3.543533417E0,-1.601190936E-1,-1.270698195E0,7.104834795E-1
3.553515417E0,-8.278509848E-2,-1.295365843E0,1.427749144E0
3.563497417E0,1.172681026E-2,-1.359351924E0,2.102182785E0
3.573479417E0,7.897519894E-2,-1.392179947E0,2.776814062E0
3.583461417E0,1.068527863E-1,-1.365033664E0,3.459854804E0
3.593442417E0,1.286463823E-1,-1.323231334E0,4.132552407E0
3.603424417E0,1.319765178E-1,-1.204928128E0,4.717872727E0
3.613406417E0,1.202510597E-1,-1.121621677E0,5.254000422E0
3.623388417E0,8.314430024E-2,-1.037366223E0,5.739288331E0
3.633370417E0,4.138191462E-2,-9.734011924E-1,6.169367999E0
3.643352417E0,7.481548972E-3,-9.016716439E-1,6.499146284E0
3.653334417E0,-1.356554031E-2,-8.109164250E-1,6.732961235E0
3.663315417E0,-3.801406458E-2,-8.179477018E-1,6.951725453E0
3.673297417E0,-5.583045758E-2,-7.211207342E-1,7.061946053E0
3.683279417E0,-6.095510356E-2,-7.645503438E-1,7.120490130E0
3.693261417E0,-5.408031285E-2,-7.901453608E-1,7.029597502E0
3.703243417E0,-2.713842619E-2,-8.572579479E-1,6.842021163E0
3.713225417E0,-6.829547882E-3,-9.732041413E-1,6.634961901E0
3.723207417E0,2.959750928E-3,-1.065575531E0,6.348909094E0
3.733189417E0,2.638088286E-2,-1.198888539E0,5.979897162E0
3.743170417E0,3.959803876E-2,-1.322257188E0,5.500022020E0
3.753152417E0,4.110855728E-2,-1.500144691E0,4.968002579E0
3.763134417E0,1.000305109E-2,-1.651993373E0,4.398331162E0
3.773116417E0,-2.932890281E-2,-1.746158688E0,3.757562866E0
3.783098417E0,-7.106969029E-2,-1.851916693E0,3.096657343E0
3.793080417E0,-1.043815337E-1,-1.841247863E0,2.403037233E0
3.803062417E0,-1.302098912E-1,-1.831415185E0,1.715485364E0
3.813044417E0,-1.342684070E-1,-1.829556940E0,1.061828050E0
3.823025417E0,-9.716906626E-2,-1.838958094E0,3.555890644E-1
3.833007417E0,3.177815527E-3,-1.821809964E0,-3.791515893E-1
3.842989417E0,1.212759669E-1,-1.850550783E0,-1.024271969E0
3.852971417E0,2.008968447E-1,-1.744539009E0,-1.616286181E0
3.862953417E0,2.351270298E-1,-1.643874222E0,-2.122158628E0
3.872935417E0,2.188573350E-1,-1.494061248E0,-2.679446227E0
3.882917417E0,1.071491488E-1,-1.318385454E0,-3.269042616E0
3.892899417E0,-8.280852389E-2,-1.147827728E0,-3.864038324E0
