"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.793159167E-1,-4.237231600E-1,-1.618571858E0,-5.130425951E0
3.892979167E-1,-3.793742586E-1,-1.973161341E0,-4.238219780E0
3.992799167E-1,-1.181304207E-1,-2.353872382E0,-3.431733205E0
4.092619167E-1,1.211319793E-1,-2.659184748E0,-2.512172005E0
4.192439167E-1,1.977797306E-1,-2.837497051E0,-1.370792001E0
4.292259167E-1,1.637379719E-1,-2.934747941E0,-1.901894599E-1
4.392079167E-1,1.451463478E-1,-3.019544263E0,7.800618374E-1
4.491899167E-1,1.275457170E-1,-3.124246845E0,1.561224121E0
4.591719167E-1,5.050141487E-2,-3.200860573E0,2.429171948E0
4.691539167E-1,-4.083538268E-2,-3.187189783E0,3.493285675E0
4.791359167E-1,-1.197157836E-1,-3.055311096E0,4.590176554E0
4.891179167E-1,-1.331981473E-1,-2.839055334E0,5.574974554E0
4.990999167E-1,-1.110444725E-1,-2.609746832E0,6.452242259E0
5.090819167E-1,-1.091140142E-1,-2.424954352E0,7.301449760E0
5.190639167E-1,-1.143452988E-1,-2.280340430E0,8.067256086E0
5.290459167E-1,-6.980742261E-2,-2.128033910E0,8.691059271E0
5.390279167E-1,2.187589556E-4,-1.932230539E0,9.160243363E0
5.490099167E-1,4.391799822E-2,-1.717087501E0,9.636879732E0
5.589919167E-1,6.974990062E-2,-1.507901022E0,1.012600224E1
5.689739167E-1,8.789870784E-2,-1.365270476E0,1.045117175E1
5.789559167E-1,1.268396292E-1,-1.331862994E0,1.048051776E1
5.889379167E-1,1.620233490E-1,-1.393891427E0,1.027134064E1
5.989199167E-1,1.638478265E-1,-1.559272905E0,1.000108701E1
6.089019167E-1,1.525791456E-1,-1.742782506E0,9.697099621E0
6.188839167E-1,1.282835991E-1,-1.925190491E0,9.270713639E0
6.288659167E-1,1.048769390E-1,-2.080541655E0,8.677704815E0
6.388479167E-1,7.263297994E-2,-2.279188528E0,7.989095185E0
6.488299167E-1,1.758276019E-2,-2.553465627E0,7.275729028E0
6.588119167E-1,-5.840560790E-2,-2.872793183E0,6.435622133E0
6.687939167E-1,-1.147752884E-1,-3.177219695E0,5.409065073E0
6.787759167E-1,-1.549375104E-1,-3.406768518E0,4.348494759E0
6.887579167E-1,-1.868576068E-1,-3.541362067E0,3.369249859E0
6.987399167E-1,-2.217213378E-1,-3.603906809E0,2.529675061E0
7.087219167E-1,-2.137597689E-1,-3.653692342E0,1.644776155E0
7.187039167E-1,-1.329055307E-1,-3.702252883E0,6.289054656E-1
7.286859167E-1,-2.300221547E-3,-3.728541965E0,-4.489474636E-1
7.386679167E-1,1.101583635E-1,-3.685202695E0,-1.413092514E0
7.486499167E-1,1.935351271E-1,-3.526553409E0,-2.194541311E0
7.586319167E-1,2.604455832E-1,-3.292566842E0,-2.903550122E0
7.686139167E-1,2.733533483E-1,-3.027421339E0,-3.639953139E0
7.785959167E-1,1.293304882E-1,-2.759272415E0,-4.422388946E0
7.885779167E-1,-1.543828654E-1,-2.460720600E0,-5.239118088E0
7.985599167E-1,-4.074981599E-1,-2.113402130E0,-6.109572033E0
8.085419167E-1,-4.131007792E-1,-1.720720669E0,-6.927502193E0
8.185239167E-1,-1.763211435E-1,-1.337017314E0,-7.472405974E0
8.285059167E-1,9.486447757E-2,-1.019620070E0,-7.643996610E0
8.384879167E-1,2.512188597E-1,-7.382820198E-1,-7.663621620E0
8.484699167E-1,2.908005628E-1,-4.925774865E-1,-7.858647312E0
8.584519167E-1,1.314279759E-1,-2.233544286E-1,-8.296983833E0
8.684339167E-1,-1.303177906E-1,4.917069823E-2,-8.903189823E0
8.784159167E-1,-1.814926037E-1,2.585656303E-1,-9.393633807E0
8.883979167E-1,-6.713722763E-2,3.730525048E-1,-9.488981429E0
8.983799167E-1,-4.328300888E-3,4.113539600E-1,-9.097381702E0
9.083619167E-1,1.098220298E-1,3.856886302E-1,-8.569692124E0
9.183439167E-1,2.519150255E-1,2.977886067E-1,-8.240758762E0
9.283259167E-1,2.038924829E-1,2.066465946E-1,-8.173735637E0
9.383079167E-1,-1.894150693E-2,8.089725181E-2,-8.209953876E0
9.482899167E-1,-2.345555376E-1,-9.912360772E-2,-8.091916133E0
9.582719167E-1,-3.710113149E-1,-3.302174109E-1,-7.627260125E0
9.682539167E-1,-3.454739660E-1,-6.038665187E-1,-6.825222112E0
9.782359167E-1,-1.107739108E-1,-8.928598899E-1,-5.934391791E0
9.882179167E-1,1.841744475E-1,-1.156684214E0,-5.184582862E0
9.981999167E-1,3.279419670E-1,-1.397109734E0,-4.511979985E0
1.008181917E0,2.400356212E-1,-1.621808584E0,-3.821646010E0
1.018163917E0,6.527221251E-2,-1.853054269E0,-3.087704671E0
1.028145917E0,-7.722805090E-2,-2.059410403E0,-2.286497548E0
1.038127917E0,-1.503879015E-1,-2.228025391E0,-1.428785856E0
1.048109917E0,-1.778887454E-1,-2.393082933E0,-4.639631134E-1
1.058091917E0,-1.607715698E-1,-2.488317704E0,5.427040583E-1
1.068073917E0,-1.125627020E-1,-2.573545550E0,1.529307679E0
1.078055917E0,-3.243015636E-2,-2.629239694E0,2.441220721E0
1.088037917E0,2.802354846E-2,-2.611534910E0,3.325493390E0
1.098019917E0,6.866451122E-2,-2.549170847E0,4.260080765E0
1.108001917E0,7.651088990E-2,-2.421150738E0,5.175696264E0
1.117983917E0,9.728597403E-2,-2.246820681E0,6.008664293E0
1.127965917E0,1.100200037E-1,-2.061303731E0,6.750177192E0
1.137947917E0,9.209138073E-2,-1.889086273E0,7.433125548E0
1.147929917E0,6.098200075E-2,-1.734606344E0,8.062822727E0
1.157911917E0,3.302733980E-2,-1.580286044E0,8.559251336E0
1.167893917E0,2.137522772E-2,-1.450591292E0,8.955361605E0
1.177875917E0,6.968126893E-3,-1.319832932E0,9.258532720E0
1.187857917E0,-1.642555967E-2,-1.244006824E0,9.477903294E0
1.197839917E0,-5.024738990E-2,-1.228984743E0,9.591170878E0
1.207821917E0,-5.910643324E-2,-1.269503024E0,9.506037172E0
1.217803917E0,-5.241159059E-2,-1.368905105E0,9.259501603E0
1.227785917E0,-5.623201512E-2,-1.507271277E0,8.918268038E0
1.237767917E0,-6.243773818E-2,-1.675036080E0,8.521367226E0
1.247749917E0,-4.940235760E-2,-1.853848613E0,8.034974778E0
1.257731917E0,-2.636681300E-2,-2.037406746E0,7.404114003E0
1.267713917E0,5.138423480E-3,-2.272218647E0,6.686809747E0
1.277695917E0,3.429530852E-2,-2.519010909E0,5.921485816E0
1.287677917E0,7.142026741E-2,-2.757232906E0,5.097360531E0
1.297659917E0,9.885690160E-2,-2.959418514E0,4.213398349E0
1.307641917E0,1.521064347E-1,-3.124487166E0,3.296496463E0
1.317623917E0,1.739627421E-1,-3.207525814E0,2.410767837E0
1.327605917E0,1.523331971E-1,-3.267410073E0,1.571074340E0
1.337587917E0,1.056366751E-1,-3.285135908E0,6.967764366E-1
1.347569917E0,5.102832209E-2,-3.262265693E0,-2.523892164E-1
1.357552250E0,-3.287626237E-2,-3.202377633E0,-1.197596889E0
1.367534250E0,-1.662853480E-1,-3.052460579E0,-2.055184035E0
1.377516250E0,-3.000636670E-1,-2.851707539E0,-2.846097136E0
1.387498250E0,-3.777208852E-1,-2.602484882E0,-3.612594602E0
1.397480250E0,-3.174669725E-1,-2.340152183E0,-4.387482823E0
1.407462250E0,-1.714968434E-1,-2.075313368E0,-5.074595566E0
1.417444250E0,3.248590590E-2,-1.795847157E0,-5.622118900E0
1.427426250E0,2.283204871E-1,-1.494041660E0,-6.062987850E0
1.437408250E0,3.268880429E-1,-1.178732602E0,-6.425681866E0
1.447390250E0,2.279923852E-1,-8.473882864E-1,-6.801098254E0
1.457372250E0,-3.138564264E-2,-5.267989008E-1,-7.297584751E0
1.467354250E0,-1.989255656E-1,-2.440098640E-1,-7.920201536E0
1.477336250E0,-1.524567012E-1,-2.296640128E-3,-8.423837423E0
1.487318250E0,-1.467845731E-2,1.755695204E-1,-8.568866497E0
1.497300250E0,7.605944831E-2,2.968135835E-1,-8.354887640E0
1.507282250E0,1.617018618E-1,3.693006389E-1,-8.080905241E0
1.517264250E0,1.999486456E-1,3.942036380E-1,-7.988216933E0
1.527246250E0,6.961408077E-2,4.052382110E-1,-8.104404616E0
1.537228250E0,-1.417153752E-1,3.877487504E-1,-8.273958668E0
1.547210250E0,-2.431236637E-1,2.994321129E-1,-8.264165751E0
1.557192250E0,-2.399704065E-1,1.545135507E-1,-7.863159024E0
1.567174250E0,-1.504587076E-1,-1.847778618E-2,-7.176357352E0
1.577156250E0,3.723039150E-2,-2.224087876E-1,-6.468802743E0
1.587138250E0,2.322949127E-1,-4.440138754E-1,-5.921920264E0
1.597120250E0,2.728467054E-1,-6.692775661E-1,-5.507110600E0
1.607102250E0,1.363756705E-1,-8.968251792E-1,-5.034644465E0
1.617084250E0,-5.999119006E-2,-1.128360593E0,-4.415010930E0
1.627066250E0,-1.861741404E-1,-1.353650012E0,-3.653153229E0
1.637048250E0,-2.154159562E-1,-1.557538328E0,-2.827105379E0
1.647030250E0,-1.855401560E-1,-1.759199733E0,-1.957140847E0
1.657012250E0,-1.188554389E-1,-1.937376089E0,-1.103333341E0
1.666994250E0,-3.194081750E-2,-2.107478608E0,-2.650262189E-1
1.676976250E0,5.485528819E-2,-2.213292162E0,5.899694413E-1
1.686958250E0,9.472789027E-2,-2.255806682E0,1.501177309E0
1.696940250E0,1.158523455E-1,-2.232384490E0,2.421641904E0
1.706922250E0,1.067913174E-1,-2.179430351E0,3.306814460E0
1.716904250E0,9.317139801E-2,-2.118215851E0,4.115662140E0
1.726886250E0,7.319592062E-2,-2.039659678E0,4.849525126E0
1.736868250E0,3.928689379E-2,-1.930623724E0,5.581306504E0
1.746850250E0,1.088356867E-2,-1.804285859E0,6.275019000E0
1.756833250E0,-6.533349864E-3,-1.644328843E0,6.950654243E0
1.766814250E0,-2.839261740E-2,-1.464270269E0,7.534588773E0
1.776797250E0,-5.002157774E-2,-1.323089831E0,8.007785225E0
1.786779250E0,-4.674081467E-2,-1.224758375E0,8.369230860E0
1.796761250E0,-5.992299691E-2,-1.174007467E0,8.620581027E0
1.806743250E0,-5.333654702E-2,-1.135648563E0,8.756084402E0
1.816725250E0,-3.851575568E-2,-1.117336253E0,8.798012447E0
1.826707250E0,-3.147943564E-2,-1.142572836E0,8.744064281E0
1.836689250E0,-2.097820178E-2,-1.181187263E0,8.595025771E0
1.846671250E0,-6.655739397E-3,-1.282262818E0,8.319339493E0
1.856653250E0,8.729746789E-3,-1.431635789E0,7.917611804E0
1.866635250E0,4.499056030E-2,-1.625045310E0,7.398018866E0
1.876617250E0,6.604916129E-2,-1.836088280E0,6.801689408E0
1.886599250E0,8.516846012E-2,-2.038221847E0,6.145307876E0
1.896581250E0,9.997207526E-2,-2.242380306E0,5.449116161E0
1.906563250E0,1.169988018E-1,-2.394143034E0,4.715924435E0
1.916545250E0,1.175691611E-1,-2.551744791E0,3.940880678E0
1.926527250E0,9.970244553E-2,-2.710259299E0,3.120599352E0
1.936509250E0,5.299002640E-2,-2.833936096E0,2.249713883E0
1.946491250E0,-2.023757882E-3,-2.912428535E0,1.363149691E0
1.956473250E0,-6.789885487E-2,-2.898453104E0,4.812024593E-1
1.966455250E0,-1.479190243E-1,-2.845248120E0,-3.345390880E-1
1.976437250E0,-2.258176412E-1,-2.735907818E0,-1.133192148E0
1.986419250E0,-2.656593993E-1,-2.593468476E0,-1.920319760E0
1.996401250E0,-2.412206691E-1,-2.433594782E0,-2.711477859E0
2.006383250E0,-1.395481687E-1,-2.242347269E0,-3.456721866E0
2.016365250E0,2.292634785E-2,-2.022515057E0,-4.108617414E0
2.026347250E0,1.845808472E-1,-1.762816821E0,-4.633520794E0
2.036329250E0,3.023024197E-1,-1.507165150E0,-5.086964766E0
2.046311250E0,2.913210746E-1,-1.244540675E0,-5.535274299E0
2.056293250E0,1.418307207E-1,-9.533344254E-1,-6.045718684E0
2.066275250E0,-1.009735388E-1,-6.681516847E-1,-6.620116405E0
2.076257250E0,-2.715244489E-1,-3.840189578E-1,-7.182034999E0
2.086239250E0,-2.411250306E-1,-1.472526245E-1,-7.626785331E0
2.096221250E0,-9.227534875E-2,4.400029778E-2,-7.761710417E0
2.106203250E0,7.019723089E-2,1.902626963E-1,-7.662265066E0
2.116185250E0,1.830819866E-1,2.873421174E-1,-7.509845111E0
2.126167250E0,1.874728253E-1,3.663220672E-1,-7.527490838E0
2.136149250E0,6.662047081E-2,4.318950824E-1,-7.691270179E0
2.146131250E0,-1.196388836E-1,4.758680445E-1,-7.859147834E0
2.156113250E0,-2.446943537E-1,4.474441445E-1,-7.860583325E0
2.166095250E0,-2.258808094E-1,3.647268006E-1,-7.584091886E0
2.176077250E0,-1.105993714E-1,2.266793016E-1,-7.053040159E0
2.186059250E0,7.248104369E-2,5.717612118E-2,-6.452690740E0
2.196041250E0,2.428441850E-1,-1.315149897E-1,-5.955100874E0
2.206023250E0,2.933045415E-1,-3.207031140E-1,-5.541484627E0
2.216005250E0,1.570706295E-1,-5.155080736E-1,-5.120168180E0
2.225987250E0,-4.348749697E-2,-7.112643752E-1,-4.611001412E0
2.235970250E0,-1.799958627E-1,-9.171650112E-1,-4.003203810E0
2.245952250E0,-2.346044715E-1,-1.140729209E0,-3.303623634E0
2.255934250E0,-1.976376798E-1,-1.345641080E0,-2.520308990E0
2.265916250E0,-1.195732212E-1,-1.518261704E0,-1.686305419E0
2.275898250E0,-3.095921617E-2,-1.670265337E0,-8.543542206E-1
2.285880250E0,5.466148954E-2,-1.798727496E0,-5.222791493E-2
2.295862250E0,1.168361030E-1,-1.881798304E0,7.506263691E-1
2.305844250E0,1.407213577E-1,-1.929434985E0,1.562412275E0
2.315826250E0,1.201212149E-1,-1.923386625E0,2.394404404E0
2.325808250E0,9.189718008E-2,-1.890035276E0,3.208604625E0
2.335790250E0,5.552018970E-2,-1.817266093E0,3.958044595E0
2.345772250E0,1.885997482E-2,-1.727905435E0,4.659012315E0
2.355754250E0,-2.691798616E-2,-1.638281652E0,5.346144354E0
2.365736250E0,-6.419976007E-2,-1.536678094E0,5.979267417E0
2.375718250E0,-7.267825931E-2,-1.414696990E0,6.543450637E0
2.385700250E0,-8.250775773E-2,-1.287786098E0,7.046709963E0
2.395682250E0,-8.538919251E-2,-1.164522699E0,7.467185580E0
2.405664250E0,-8.587900646E-2,-1.072060093E0,7.815008957E0
2.415646250E0,-6.198530987E-2,-1.017865759E0,8.037176254E0
2.425628250E0,-3.405970227E-2,-9.811364740E-1,8.151454822E0
2.435610250E0,-7.957256511E-3,-9.906650966E-1,8.173234531E0
2.445592250E0,2.128061246E-2,-1.025983449E0,8.106838228E0
2.455574250E0,5.290407233E-2,-1.085201125E0,7.931660909E0
2.465556250E0,8.544634905E-2,-1.176230578E0,7.655436687E0
2.475538250E0,1.035596710E-1,-1.311902938E0,7.275345451E0
2.485520250E0,1.251568371E-1,-1.465192959E0,6.822017838E0
2.495502250E0,1.131900351E-1,-1.634150594E0,6.289204929E0
2.505484250E0,9.996882275E-2,-1.814582221E0,5.672608438E0
2.515466250E0,8.277409840E-2,-1.992211277E0,4.981472225E0
2.525448250E0,5.358761184E-2,-2.144168133E0,4.267499127E0
2.535430250E0,4.767308012E-4,-2.276555527E0,3.524597515E0
2.545412250E0,-5.833456423E-2,-2.386011896E0,2.769005105E0
2.555394250E0,-1.255840127E-1,-2.453501043E0,1.954498490E0
2.565376250E0,-1.698517110E-1,-2.495330855E0,1.129767433E0
2.575358250E0,-2.047671533E-1,-2.482648244E0,3.191679275E-1
2.585340250E0,-1.941548223E-1,-2.433702371E0,-4.616423535E-1
2.595322250E0,-1.405200307E-1,-2.339964488E0,-1.199673820E0
2.605304250E0,-4.037908059E-2,-2.222305937E0,-1.911192257E0
2.615287250E0,8.911412470E-2,-2.071502152E0,-2.564919153E0
2.625269250E0,2.154382670E-1,-1.903432125E0,-3.186452449E0
2.635251250E0,2.820946068E-1,-1.720152027E0,-3.743018501E0
2.645233250E0,2.538095417E-1,-1.510083203E0,-4.311704662E0
2.655215250E0,1.135129111E-1,-1.267447727E0,-4.877550831E0
2.665197250E0,-1.065036344E-1,-1.001476598E0,-5.429741997E0
2.675179250E0,-3.023907492E-1,-7.397987875E-1,-5.994907549E0
2.685161250E0,-3.407735355E-1,-4.768059379E-1,-6.495287706E0
2.695143250E0,-2.063644847E-1,-2.585641685E-1,-6.837767313E0
2.705125250E0,1.346695991E-2,-8.607466891E-2,-6.969991570E0
2.715107250E0,2.140738375E-1,6.757670984E-2,-6.931025725E0
2.725089250E0,2.779802318E-1,2.200818881E-1,-6.910248229E0
2.735071250E0,1.937073459E-1,3.364055192E-1,-7.033490578E0
2.745053250E0,2.054691480E-2,4.376949356E-1,-7.282459173E0
2.755035250E0,-1.728863976E-1,5.044083041E-1,-7.495165091E0
2.765017250E0,-2.713145704E-1,5.041571662E-1,-7.497770026E0
2.774999250E0,-2.097559063E-1,4.396480519E-1,-7.228539074E0
2.784981250E0,-4.105015822E-2,3.469957039E-1,-6.749950905E0
2.794963250E0,1.532216998E-1,2.086789405E-1,-6.236940762E0
2.804945250E0,2.570445685E-1,6.602646679E-2,-5.827970712E0
2.814927250E0,2.195208295E-1,-8.120437682E-2,-5.539953825E0
2.824909250E0,5.408606870E-2,-2.389318496E-1,-5.221715021E0
2.834891250E0,-1.409660271E-1,-4.079277840E-1,-4.792741646E0
2.844873250E0,-2.672674201E-1,-5.912186989E-1,-4.215343718E0
2.854855250E0,-2.712014999E-1,-7.724063703E-1,-3.548442460E0
2.864837250E0,-1.976755405E-1,-9.513071957E-1,-2.821413115E0
2.874819250E0,-7.623683821E-2,-1.138789980E0,-2.075274484E0
2.884801250E0,4.340695158E-2,-1.312925032E0,-1.331575311E0
2.894783250E0,1.267861637E-1,-1.439426034E0,-5.879609227E-1
2.904765250E0,1.741471121E-1,-1.549802755E0,1.731886804E-1
2.914747250E0,1.835549167E-1,-1.592653490E0,9.323823899E-1
2.924730250E0,1.392154073E-1,-1.626124706E0,1.703599144E0
2.934712250E0,7.164454468E-2,-1.609281802E0,2.435691594E0
2.944694250E0,2.455640540E-2,-1.590761915E0,3.147901171E0
2.954676250E0,-2.423791487E-2,-1.540860023E0,3.834853116E0
2.964658250E0,-6.540706392E-2,-1.492049806E0,4.499488578E0
2.974640250E0,-9.656508543E-2,-1.394871420E0,5.129111497E0
2.984622250E0,-1.038493274E-1,-1.295116752E0,5.714566888E0
2.994604250E0,-8.298306327E-2,-1.192246102E0,6.217286516E0
3.004586250E0,-8.074288532E-2,-1.103158509E0,6.672121541E0
3.014568250E0,-5.775305863E-2,-1.025931993E0,7.043515629E0
3.024550250E0,-2.949065141E-2,-9.531242180E-1,7.309895478E0
3.034532250E0,3.619828485E-3,-9.137853205E-1,7.498323172E0
3.044514250E0,3.214375243E-2,-8.828371775E-1,7.593938597E0
3.054496250E0,6.387319308E-2,-8.933990031E-1,7.612670152E0
3.064478250E0,7.795584653E-2,-9.319549584E-1,7.534006391E0
3.074460250E0,9.768212289E-2,-9.910907739E-1,7.328373849E0
3.084442250E0,1.127752848E-1,-1.103349713E0,7.044369907E0
3.094424250E0,9.764959775E-2,-1.222779093E0,6.660305488E0
3.104406250E0,7.658387046E-2,-1.355197477E0,6.219411979E0
3.114388250E0,5.949856214E-2,-1.494708534E0,5.703267728E0
3.124370250E0,1.952929828E-2,-1.633001032E0,5.120708463E0
3.134352250E0,-7.391794212E-3,-1.777296866E0,4.487077278E0
3.144334250E0,-4.637390189E-2,-1.912079279E0,3.814550414E0
3.154316250E0,-7.918938976E-2,-2.031829671E0,3.097750772E0
3.164298250E0,-1.128019628E-1,-2.106888040E0,2.365155462E0
3.174280250E0,-1.229179747E-1,-2.144975048E0,1.617350959E0
3.184262250E0,-1.175320679E-1,-2.153974498E0,8.825325376E-1
3.194245250E0,-9.247565243E-2,-2.134751192E0,1.632653707E-1
3.204227250E0,-4.313012246E-2,-2.088050650E0,-5.412644738E-1
3.214209250E0,2.373472542E-2,-2.017571528E0,-1.237432215E0
3.224191250E0,8.937417962E-2,-1.915349919E0,-1.901912141E0
3.234173250E0,1.412881356E-1,-1.786042254E0,-2.514842429E0
3.244155250E0,1.537518778E-1,-1.611884690E0,-3.096079053E0
3.254137250E0,9.996027119E-2,-1.420515846E0,-3.666197197E0
3.264119250E0,1.306176614E-3,-1.219017871E0,-4.238186451E0
3.274101250E0,-1.135632520E-1,-1.001594712E0,-4.787990198E0
3.284083250E0,-1.913468432E-1,-7.710802218E-1,-5.319078178E0
3.294065250E0,-1.900821818E-1,-5.438775945E-1,-5.760446481E0
3.304047250E0,-9.460838780E-2,-3.359289712E-1,-6.057640572E0
3.314029250E0,4.429543599E-2,-1.367885935E-1,-6.256745866E0
3.324011250E0,1.617265115E-1,1.491420060E-2,-6.371279957E0
3.333993250E0,1.874264130E-1,1.561800072E-1,-6.504528061E0
3.343975250E0,1.288127538E-1,2.752050519E-1,-6.672936643E0
3.353957250E0,-1.570269763E-3,3.861094835E-1,-6.849067057E0
3.363938667E0,-1.231061089E-1,4.565099600E-1,-6.964367133E0
3.373920667E0,-1.779950003E-1,4.819827703E-1,-6.967857921E0
3.383902667E0,-1.442029543E-1,4.652895543E-1,-6.786514714E0
3.393884667E0,-3.215122590E-2,4.046165058E-1,-6.495877690E0
3.403866667E0,8.186153077E-2,3.148047352E-1,-6.136200837E0
3.413848667E0,1.562684646E-1,2.164770797E-1,-5.797825391E0
3.423830667E0,1.373498714E-1,9.874777794E-2,-5.482106736E0
3.433812667E0,5.191119684E-2,-3.078559041E-2,-5.149429402E0
3.443795667E0,-6.436667981E-2,-1.701875970E-1,-4.744935980E0
3.453777667E0,-1.516005227E-1,-3.258357999E-1,-4.249946955E0
3.463759667E0,-1.710213368E-1,-5.071088406E-1,-3.690635051E0
3.473741667E0,-1.356539048E-1,-6.805872506E-1,-3.053299654E0
3.483723667E0,-6.199031655E-2,-8.390111268E-1,-2.375337219E0
3.493705667E0,7.767112367E-3,-9.819597620E-1,-1.689751183E0
3.503687667E0,7.192970607E-2,-1.115366326E0,-9.888547987E-1
3.513669667E0,9.981467552E-2,-1.219540905E0,-2.902002364E-1
3.523651667E0,1.055729039E-1,-1.315901265E0,4.009950328E-1
3.533633667E0,8.645714991E-2,-1.362486616E0,1.107264424E0
3.543615667E0,5.001006603E-2,-1.378367654E0,1.820646368E0
3.553597667E0,6.925844215E-3,-1.381486559E0,2.510061160E0
3.563579667E0,-2.163444210E-2,-1.358537407E0,3.194052660E0
3.573561667E0,-5.588922210E-2,-1.311847975E0,3.831897933E0
3.583543667E0,-7.234182514E-2,-1.259759808E0,4.431246893E0
3.593525667E0,-7.454735834E-2,-1.203742898E0,4.978610598E0
3.603507667E0,-8.143201623E-2,-1.117561371E0,5.493959042E0
3.613489667E0,-6.725591697E-2,-1.026361763E0,5.959523124E0
3.623471667E0,-5.397411279E-2,-9.493235278E-1,6.356033342E0
3.633453667E0,-3.146547541E-2,-8.817764926E-1,6.668832482E0
3.643435667E0,-6.135227568E-3,-8.292024225E-1,6.880670089E0
3.653417667E0,2.586903222E-2,-8.115210271E-1,7.014458476E0
3.663400667E0,3.714747068E-2,-8.177968436E-1,7.073648670E0
3.673382667E0,5.073881183E-2,-8.388795644E-1,7.053332520E0
3.683364667E0,7.226482462E-2,-8.732149994E-1,6.939008344E0
3.693346667E0,8.510706436E-2,-9.305019253E-1,6.722451450E0
3.703328667E0,8.224141706E-2,-1.010362027E0,6.444612227E0
3.713310667E0,8.104218967E-2,-1.112380738E0,6.079526115E0
3.723292667E0,7.761510003E-2,-1.238329763E0,5.653293330E0
3.733274667E0,5.439028837E-2,-1.379385654E0,5.144397873E0
3.743256667E0,4.556303926E-2,-1.509394401E0,4.573288041E0
3.753238667E0,1.279823944E-2,-1.633016235E0,3.978685851E0
3.763220667E0,-2.425406780E-2,-1.730890439E0,3.351720491E0
3.773202667E0,-6.008960601E-2,-1.806919445E0,2.699521472E0
3.783184667E0,-9.999977645E-2,-1.854135126E0,2.017626784E0
3.793166667E0,-1.371654100E-1,-1.875011441E0,1.304788631E0
3.803148667E0,-1.487556513E-1,-1.871483231E0,6.040957296E-1
3.813130667E0,-1.345991767E-1,-1.837943017E0,-8.594588399E-2
3.823112667E0,-9.791476898E-2,-1.774168020E0,-7.491920471E-1
3.833094667E0,-2.172642611E-2,-1.697716845E0,-1.387919081E0
3.843076667E0,6.534698378E-2,-1.591527901E0,-1.982123076E0
3.853058667E0,1.494735066E-1,-1.462061775E0,-2.532899215E0
3.863040667E0,1.912297527E-1,-1.325357674E0,-3.065337317E0
3.873023667E0,1.853052990E-1,-1.161230716E0,-3.598829672E0
3.883005667E0,1.026222709E-1,-9.747863978E-1,-4.118556511E0
3.892987667E0,-2.603856493E-2,-7.701800430E-1,-4.607860288E0
