"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.690990000E-1,-1.230963970E-1,-2.678127095E-2,-4.179516658E0
4.790800000E-1,-8.795989347E-2,-2.446955962E-1,-1.205196515E0
4.890610000E-1,-6.988677115E-2,-3.903573395E-1,2.056009077E0
4.990420000E-1,-2.725733480E-2,-4.603530425E-1,5.035868288E0
5.090220000E-1,-2.417688912E-2,-4.430069849E-1,7.284878166E0
5.190030000E-1,7.306114230E-3,-4.642423180E-1,9.064779382E0
5.289840000E-1,4.445121404E-2,-5.094067964E-1,9.967881839E0
5.389650000E-1,3.624923328E-2,-5.971125461E-1,9.657643195E0
5.489460000E-1,4.005001482E-2,-7.650087655E-1,8.525106520E0
5.589270000E-1,5.082156820E-2,-9.498221491E-1,6.738278693E0
5.689070000E-1,6.556428093E-3,-1.051869072E0,4.109594484E0
5.788880000E-1,-1.745498026E-2,-1.012407383E0,9.938565069E-1
5.888690000E-1,-3.936385777E-2,-8.427386536E-1,-1.899627634E0
5.988500000E-1,-9.141091101E-2,-5.623342941E-1,-4.625437603E0
6.088310000E-1,-9.091322159E-2,-2.028573978E-1,-7.171332840E0
6.188120000E-1,-1.126409542E-1,1.213412091E-1,-8.731006864E0
6.287920000E-1,-1.389577735E-1,3.606250154E-1,-9.473121441E0
6.387730000E-1,-1.077673456E-1,4.598623880E-1,-9.551068334E0
6.487554583E-1,-1.230179987E-1,4.185599224E-1,-8.554859492E0
6.587364583E-1,-1.510743829E-1,2.476976299E-1,-6.624503571E0
6.687174583E-1,-1.172300500E-1,2.771719091E-2,-4.268984320E0
6.786984583E-1,-8.616194774E-2,-1.639738340E-1,-1.471408550E0
6.886794583E-1,-6.554113875E-2,-3.125481485E-1,1.627373087E0
6.986594583E-1,-1.742883224E-2,-3.820521006E-1,4.456940144E0
7.086404583E-1,-8.884981228E-3,-3.857238597E-1,6.639489985E0
7.186214583E-1,2.119109068E-2,-3.888038805E-1,8.432853829E0
7.286024583E-1,6.348407458E-2,-4.398774089E-1,9.379105815E0
7.385834583E-1,4.640670111E-2,-5.224852636E-1,9.170342090E0
7.485634583E-1,4.944728066E-2,-6.816990986E-1,8.199714231E0
7.585444583E-1,5.094472518E-2,-8.525843415E-1,6.605260969E0
7.685254583E-1,9.878158215E-3,-9.470407017E-1,4.155529625E0
7.785064583E-1,-2.506515884E-2,-9.317209967E-1,1.269427595E0
7.884874583E-1,-4.999487241E-2,-7.943767715E-1,-1.491960928E0
7.984684583E-1,-9.662913985E-2,-5.418749231E-1,-4.115668572E0
8.084484583E-1,-1.055858500E-1,-2.138141846E-1,-6.581948705E0
8.184294583E-1,-1.288696637E-1,9.338622836E-2,-8.120573922E0
8.284104583E-1,-1.452683536E-1,3.173391377E-1,-8.914483135E0
8.383914583E-1,-1.181850374E-1,4.286951937E-1,-9.091681836E0
8.483724583E-1,-1.287987936E-1,4.123712294E-1,-8.204286754E0
8.583534583E-1,-1.407373736E-1,2.716391274E-1,-6.449715092E0
8.683334583E-1,-1.087393721E-1,6.711017512E-2,-4.294175879E0
8.783144583E-1,-7.075209511E-2,-1.180737028E-1,-1.659240997E0
8.882954583E-1,-5.143895195E-2,-2.545645268E-1,1.279031646E0
8.982764583E-1,9.547772259E-4,-3.297798930E-1,3.979226718E0
9.082574583E-1,1.362698176E-2,-3.444590355E-1,6.089633027E0
9.182384583E-1,2.714650723E-2,-3.605258685E-1,7.841928368E0
9.282194583E-1,5.440220664E-2,-4.216604085E-1,8.815197414E0
9.381994583E-1,2.922070648E-2,-5.099792388E-1,8.709256976E0
9.481804583E-1,2.215737504E-2,-6.415598635E-1,7.865345882E0
9.581614583E-1,2.032614587E-2,-7.955932847E-1,6.420264421E0
9.681424583E-1,-3.959597396E-3,-8.812923431E-1,4.139758515E0
9.781234583E-1,-3.323793093E-2,-8.642800885E-1,1.448842975E0
9.881044583E-1,-5.455339828E-2,-7.383913627E-1,-1.188936578E0
9.980844583E-1,-8.785496335E-2,-5.079841688E-1,-3.700044390E0
1.008065458E0,-9.387801575E-2,-2.025601948E-1,-6.081534634E0
1.018046458E0,-1.131860883E-1,8.875095779E-2,-7.591771034E0
1.028027458E0,-1.234289300E-1,3.106680494E-1,-8.412205557E0
1.038008458E0,-9.524942536E-2,4.350780143E-1,-8.651238563E0
1.047989458E0,-9.917300756E-2,4.150081775E-1,-7.872129237E0
1.057969458E0,-1.111692191E-1,2.962140977E-1,-6.262462104E0
1.067950458E0,-8.491570509E-2,1.185575598E-1,-4.255307098E0
1.077931458E0,-6.052499060E-2,-5.602480441E-2,-1.771820363E0
1.087912458E0,-3.394257523E-2,-1.978380565E-1,1.029464296E0
1.097893458E0,-8.344470095E-3,-2.783235182E-1,3.598977606E0
1.107874458E0,-3.937218091E-3,-3.117010331E-1,5.650011288E0
1.117854458E0,1.037489289E-2,-3.443489617E-1,7.334574822E0
1.127835458E0,3.191454157E-2,-3.735762691E-1,8.324285653E0
1.137816458E0,1.948442090E-2,-4.605530173E-1,8.294869480E0
1.147797458E0,1.782248690E-2,-5.787917577E-1,7.542311191E0
1.157778458E0,1.385488156E-2,-7.222127017E-1,6.210703136E0
1.167759458E0,-5.538994297E-3,-7.942354151E-1,4.085851280E0
1.177740458E0,-3.379880682E-2,-7.822818059E-1,1.549565358E0
1.187720458E0,-6.341861774E-2,-6.726098212E-1,-9.707202441E-1
1.197701458E0,-8.154149621E-2,-4.679100936E-1,-3.378197853E0
1.207682458E0,-9.408765670E-2,-2.113684770E-1,-5.640071021E0
1.217663458E0,-1.070345981E-1,6.569396121E-2,-7.129217684E0
1.227644458E0,-1.253337702E-1,2.806239590E-1,-7.962254711E0
1.237625458E0,-1.032350043E-1,3.862540194E-1,-8.237063321E0
1.247605458E0,-1.104687410E-1,3.894058879E-1,-7.526369342E0
1.257586458E0,-1.303631613E-1,2.948641949E-1,-6.046227976E0
1.267567458E0,-9.613679515E-2,1.358360821E-1,-4.165562863E0
1.277548458E0,-6.562078422E-2,-3.165894516E-2,-1.819274027E0
1.287529458E0,-5.739236309E-2,-1.669195151E-1,8.339486074E-1
1.297510458E0,-2.239066981E-2,-2.525500149E-1,3.282391225E0
1.307490458E0,-3.002435602E-3,-2.773661828E-1,5.262411057E0
1.317471458E0,1.308531032E-2,-3.059622833E-1,6.888914078E0
1.327452458E0,2.923425101E-2,-3.567664012E-1,7.866330553E0
1.337433458E0,1.915609974E-2,-4.384185286E-1,7.869030213E0
1.347414458E0,1.976978787E-2,-5.398224042E-1,7.197590931E0
1.357395458E0,1.913524620E-2,-6.723695006E-1,5.961102456E0
1.367376458E0,-4.109149072E-3,-7.418422432E-1,3.982333344E0
1.377356458E0,-3.125333112E-2,-7.274878404E-1,1.592227228E0
1.387337458E0,-5.809431676E-2,-6.320800652E-1,-8.107445168E-1
1.397318458E0,-8.805570558E-2,-4.418319138E-1,-3.091729894E0
1.407299458E0,-9.415960486E-2,-1.903279658E-1,-5.277620249E0
1.417280458E0,-1.134767589E-1,6.715181826E-2,-6.719761730E0
1.427261458E0,-1.282447242E-1,2.630108664E-1,-7.534424466E0
1.437242458E0,-9.333617985E-2,3.790353393E-1,-7.831837828E0
1.447222458E0,-9.620992189E-2,3.912047107E-1,-7.199407661E0
1.457203458E0,-1.126330787E-1,3.066883613E-1,-5.808585438E0
1.467184458E0,-7.220260659E-2,1.742524351E-1,-4.052772996E0
1.477165458E0,-5.807436770E-2,1.422905311E-2,-1.832560070E0
1.487146458E0,-5.404580514E-2,-1.231849001E-1,6.986282498E-1
1.497127458E0,-2.112091495E-2,-2.052893096E-1,3.030848100E0
1.507107458E0,-3.984452630E-3,-2.328457752E-1,4.937738560E0
1.517088458E0,6.124282312E-3,-2.866596012E-1,6.499055067E0
1.527069458E0,3.585361433E-2,-3.342516974E-1,7.454380177E0
1.537050458E0,2.293174739E-2,-3.956452690E-1,7.502126201E0
1.547031458E0,1.580780590E-2,-4.933089732E-1,6.884832721E0
1.557012458E0,6.195960953E-3,-6.165074681E-1,5.731168302E0
1.566993458E0,-1.169326186E-2,-6.895910125E-1,3.854253593E0
1.576973458E0,-2.684394579E-2,-6.695547241E-1,1.609019262E0
1.586954458E0,-5.059446783E-2,-5.729213359E-1,-6.623141170E-1
1.596935458E0,-6.818670234E-2,-3.961576313E-1,-2.889761803E0
1.606916458E0,-7.072185405E-2,-1.642354603E-1,-4.965479506E0
1.616897458E0,-9.628946230E-2,8.077648854E-2,-6.359222998E0
1.626878458E0,-1.150834367E-1,2.677561742E-1,-7.149359003E0
1.636859458E0,-9.143534141E-2,3.655077694E-1,-7.475358818E0
1.646839458E0,-1.061273752E-1,3.754124410E-1,-6.885832011E0
1.656819583E0,-1.227172508E-1,2.991578054E-1,-5.572891191E0
1.666800583E0,-8.806199133E-2,1.642566200E-1,-3.912798255E0
1.676781583E0,-7.871272291E-2,8.783321902E-3,-1.793702983E0
1.686762583E0,-7.224017038E-2,-1.213995259E-1,6.071485609E-1
1.696743583E0,-4.105072467E-2,-2.006787801E-1,2.811830698E0
1.706723583E0,-3.129244351E-2,-2.274129809E-1,4.648356934E0
1.716704583E0,-2.933548093E-3,-2.701035024E-1,6.148059576E0
1.726685583E0,2.428931555E-2,-3.205129333E-1,7.079790586E0
1.736666583E0,2.265617908E-2,-3.819312094E-1,7.118214394E0
1.746647583E0,3.420990719E-2,-4.632760656E-1,6.580216175E0
1.756628583E0,3.133288980E-2,-5.657463272E-1,5.475341508E0
1.766609583E0,1.233770725E-2,-6.102948745E-1,3.702242358E0
1.776589583E0,-4.879912594E-3,-6.001930055E-1,1.564535984E0
1.786570583E0,-2.884804241E-2,-5.167098226E-1,-5.746374571E-1
1.796551583E0,-6.052504085E-2,-3.492293037E-1,-2.712392364E0
1.806532583E0,-7.554324880E-2,-1.497186146E-1,-4.692826179E0
1.816513583E0,-9.271067396E-2,7.669975497E-2,-6.015240657E0
1.826494583E0,-1.223227282E-1,2.464421230E-1,-6.796709334E0
1.836475583E0,-1.068840232E-1,3.497712310E-1,-7.102336864E0
1.846455583E0,-1.175120868E-1,3.511492004E-1,-6.544913610E0
1.856436583E0,-1.292625874E-1,2.829531974E-1,-5.303500026E0
1.866417583E0,-9.629250468E-2,1.745781981E-1,-3.758207814E0
1.876398583E0,-8.328264171E-2,3.238590024E-2,-1.739830247E0
1.886379583E0,-7.061597833E-2,-8.438752793E-2,5.514427221E-1
1.896360583E0,-3.460472672E-2,-1.601024656E-1,2.637902344E0
1.906341583E0,-1.786124297E-2,-2.074940023E-1,4.391210423E0
1.916321583E0,-3.895561248E-3,-2.517096238E-1,5.848126064E0
1.926302583E0,2.209944192E-2,-2.895367236E-1,6.713947844E0
1.936283583E0,2.036059876E-2,-3.568210727E-1,6.775692102E0
1.946264583E0,2.058367917E-2,-4.426294009E-1,6.263532729E0
1.956245583E0,1.993882722E-2,-5.386853401E-1,5.218561617E0
1.966226583E0,-4.380295426E-4,-5.804272970E-1,3.524530272E0
1.976207583E0,-1.653498483E-2,-5.683429295E-1,1.528147591E0
1.986188583E0,-4.056297552E-2,-4.837669385E-1,-5.182053941E-1
1.996168583E0,-6.244152973E-2,-3.334651007E-1,-2.579083448E0
2.006149583E0,-7.143483063E-2,-1.229231276E-1,-4.443238948E0
2.016130583E0,-9.007465778E-2,8.410437651E-2,-5.717339637E0
2.026111583E0,-9.791082211E-2,2.521593112E-1,-6.481138029E0
2.036092583E0,-8.617066375E-2,3.406097404E-1,-6.761585110E0
2.046073583E0,-9.552937908E-2,3.554474156E-1,-6.219463434E0
2.056054583E0,-1.080271265E-1,3.025551108E-1,-5.054604521E0
2.066034583E0,-7.587937234E-2,1.931560448E-1,-3.573398961E0
2.076015583E0,-6.880980539E-2,6.509310499E-2,-1.641988202E0
2.085996583E0,-6.010702432E-2,-5.375747345E-2,5.275545073E-1
2.095977583E0,-3.589088576E-2,-1.295795614E-1,2.524595584E0
2.105958583E0,-3.252735718E-2,-1.775017329E-1,4.183592167E0
2.115939583E0,-6.561069321E-3,-2.242141154E-1,5.578764135E0
2.125920583E0,9.901583623E-3,-2.697706497E-1,6.388387740E0
2.135900583E0,9.544181703E-3,-3.334395191E-1,6.445409787E0
2.145881583E0,1.070694165E-2,-4.221890699E-1,5.982590974E0
2.155862583E0,8.590875417E-3,-4.979784865E-1,4.957091675E0
2.165843583E0,-4.736180725E-3,-5.400940805E-1,3.336797812E0
2.175824583E0,-2.036506640E-2,-5.297795190E-1,1.446422228E0
2.185805583E0,-3.692142097E-2,-4.385314895E-1,-5.105034417E-1
2.195786583E0,-5.059130668E-2,-2.865574211E-1,-2.493243983E0
2.205766583E0,-6.367011197E-2,-9.939400490E-2,-4.262751773E0
2.215747583E0,-8.608136580E-2,8.011511363E-2,-5.456467865E0
2.225728583E0,-1.029939803E-1,2.427616297E-1,-6.186097468E0
2.235709583E0,-8.982896509E-2,3.276226724E-1,-6.458554913E0
2.245690583E0,-1.001068901E-1,3.498430055E-1,-5.913299130E0
2.255671583E0,-1.083476909E-1,2.729403522E-1,-4.802656769E0
2.265652583E0,-7.965564125E-2,1.740933178E-1,-3.400752903E0
2.275633583E0,-7.486762587E-2,5.941575095E-2,-1.541571044E0
2.285613583E0,-6.969175281E-2,-5.078774571E-2,5.482051188E-1
2.295594583E0,-3.472394140E-2,-1.287409244E-1,2.412775771E0
2.305575583E0,-1.750767372E-2,-1.767567976E-1,4.012204430E0
2.315556583E0,1.881830427E-3,-2.149335609E-1,5.353841044E0
2.325537583E0,1.274653726E-2,-2.579263835E-1,6.075465809E0
2.335518583E0,2.129396969E-2,-3.079608616E-1,6.131393842E0
2.345499583E0,2.370123183E-2,-3.893045484E-1,5.692041074E0
2.355479583E0,1.770452389E-2,-4.657191054E-1,4.704077976E0
2.365460583E0,3.307523215E-3,-4.946012078E-1,3.147469062E0
2.375441583E0,-1.468253209E-2,-4.738106286E-1,1.352020685E0
2.385422583E0,-4.414796739E-2,-4.003801981E-1,-5.123131549E-1
2.395403583E0,-5.634358730E-2,-2.517309296E-1,-2.417920736E0
2.405384583E0,-6.316698647E-2,-7.295249373E-2,-4.090812058E0
2.415365583E0,-9.465397781E-2,1.003680049E-1,-5.210692434E0
2.425345583E0,-1.069242959E-1,2.434252886E-1,-5.917971055E0
2.435326583E0,-9.098584584E-2,3.305096986E-1,-6.158941244E0
2.445307583E0,-1.056201749E-1,3.425741856E-1,-5.616987383E0
2.455288583E0,-1.113518350E-1,2.796831420E-1,-4.565328226E0
2.465269583E0,-8.130725127E-2,1.836986120E-1,-3.205116761E0
2.475250583E0,-7.994283090E-2,8.573099881E-2,-1.405078320E0
2.485231583E0,-6.319514447E-2,-3.002355203E-2,5.557673228E-1
2.495212583E0,-3.849524475E-2,-1.016848344E-1,2.342841318E0
2.505192583E0,-2.165070467E-2,-1.499322572E-1,3.869411330E0
2.515173583E0,-5.536774183E-3,-1.954433294E-1,5.135781416E0
2.525154583E0,-2.378766099E-3,-2.394845577E-1,5.805267143E0
2.535135583E0,-1.832458000E-3,-3.028175046E-1,5.847941292E0
2.545116583E0,1.076482452E-2,-3.754234046E-1,5.417606100E0
2.555097583E0,3.956226110E-3,-4.402479762E-1,4.449720002E0
2.565078583E0,-1.201289442E-2,-4.763903470E-1,2.951193820E0
2.575059583E0,-1.727487688E-2,-4.540628272E-1,1.257107511E0
2.585039583E0,-3.941010559E-2,-3.804705019E-1,-5.480057287E-1
2.595020583E0,-5.014436013E-2,-2.469513424E-1,-2.365240831E0
2.605001583E0,-5.647265545E-2,-6.467064366E-2,-3.943128932E0
2.614982583E0,-8.128915231E-2,1.023975369E-1,-5.010255144E0
2.624963583E0,-8.929591829E-2,2.262454016E-1,-5.672416649E0
2.634944583E0,-7.836358018E-2,3.084760013E-1,-5.875596868E0
2.644925583E0,-9.366621863E-2,3.220269967E-1,-5.318805113E0
2.654906375E0,-8.668843470E-2,2.747969893E-1,-4.307684702E0
2.664887375E0,-7.743187205E-2,1.843824439E-1,-3.000641969E0
2.674868375E0,-7.586035975E-2,8.395731904E-2,-1.264636386E0
2.684849375E0,-5.631994719E-2,-1.506725147E-2,6.111667675E-1
2.694830375E0,-2.722751857E-2,-8.328350052E-2,2.289048103E0
2.704811375E0,-1.105867451E-2,-1.413279332E-1,3.745898255E0
2.714792375E0,2.676841621E-3,-1.810034841E-1,4.950711778E0
2.724773375E0,4.852439817E-3,-2.264474595E-1,5.556017296E0
2.734753375E0,6.485110335E-3,-2.804220839E-1,5.562698325E0
2.744734375E0,9.865815109E-3,-3.586724474E-1,5.147268856E0
2.754715375E0,-6.282787537E-3,-4.206527140E-1,4.194898928E0
2.764696375E0,-1.130684313E-2,-4.437178601E-1,2.733306100E0
2.774677375E0,-2.961493216E-2,-4.208004293E-1,1.113744893E0
2.784658375E0,-6.091156008E-2,-3.420302483E-1,-5.968007433E-1
2.794639375E0,-6.087081229E-2,-2.019758387E-1,-2.349556845E0
2.804620375E0,-6.616202169E-2,-4.939603530E-2,-3.833143975E0
2.814600375E0,-8.900257993E-2,1.138853787E-1,-4.823381056E0
2.824581375E0,-9.034340129E-2,2.447666034E-1,-5.455813562E0
2.834562375E0,-8.306882548E-2,3.206752301E-1,-5.611606776E0
2.844543375E0,-9.107619446E-2,3.117557411E-1,-5.049706308E0
2.854524375E0,-9.276578397E-2,2.601354615E-1,-4.070425740E0
2.864505375E0,-6.543122937E-2,1.778126585E-1,-2.803203716E0
2.874486375E0,-6.970289449E-2,8.142196633E-2,-1.116218265E0
2.884467375E0,-6.334466874E-2,-1.817088045E-2,6.777373177E-1
2.894447375E0,-4.551891105E-2,-9.089467496E-2,2.245282863E0
2.904428375E0,-3.272594324E-2,-1.408850066E-1,3.649670627E0
2.914409375E0,-1.432397443E-2,-1.821403290E-1,4.780828528E0
2.924390375E0,-1.163562567E-2,-2.263501033E-1,5.314132018E0
2.934371375E0,-3.482693005E-3,-2.773282490E-1,5.309184689E0
2.944352375E0,6.127530257E-3,-3.340848324E-1,4.889600773E0
2.954333375E0,-2.968768431E-3,-3.926737140E-1,3.950147930E0
2.964314375E0,-5.456320150E-3,-4.070269474E-1,2.519157089E0
2.974294375E0,-1.766897008E-2,-3.957361201E-1,9.926818013E-1
2.984275375E0,-4.547625379E-2,-3.179431551E-1,-6.475405419E-1
2.994256375E0,-5.011749035E-2,-1.822773366E-1,-2.338654127E0
3.004237375E0,-6.196374826E-2,-3.771406587E-2,-3.728969396E0
3.014218375E0,-8.121824568E-2,1.127916570E-1,-4.635115330E0
3.024199375E0,-8.386882508E-2,2.242733550E-1,-5.237812990E0
3.034180375E0,-7.456747642E-2,2.888305262E-1,-5.343365173E0
3.044161375E0,-9.343826858E-2,3.038463952E-1,-4.768692632E0
3.054141375E0,-8.600693258E-2,2.617559443E-1,-3.835763528E0
3.064122375E0,-7.054806383E-2,1.810489462E-1,-2.605039238E0
3.074103375E0,-6.097807216E-2,8.321077578E-2,-9.541673613E-1
3.084084375E0,-6.356197502E-2,-1.537379175E-3,7.425765073E-1
3.094065375E0,-3.872259180E-2,-6.701026082E-2,2.238107160E0
3.104046375E0,-3.043582642E-2,-1.180399351E-1,3.567104434E0
3.114027375E0,-1.293673622E-2,-1.688639335E-1,4.618437316E0
3.124008375E0,-1.339289214E-2,-2.202897567E-1,5.080310635E0
3.133988375E0,-2.165181016E-2,-2.742742483E-1,5.043763783E0
3.143969375E0,-9.281824445E-3,-3.448734570E-1,4.642400376E0
3.153950375E0,-6.889417889E-3,-3.813351589E-1,3.693805996E0
3.163931375E0,-1.828868357E-2,-3.957061531E-1,2.312097242E0
3.173912375E0,-2.477825241E-2,-3.630629023E-1,8.391795266E-1
3.183893375E0,-4.316854049E-2,-2.738035474E-1,-7.340027350E-1
3.193874375E0,-5.224291669E-2,-1.529462411E-1,-2.344154018E0
3.203855375E0,-6.596664246E-2,-3.148140907E-3,-3.648953758E0
3.213836375E0,-7.671186967E-2,1.227776781E-1,-4.498234935E0
3.223816375E0,-8.207984204E-2,2.253955088E-1,-5.050204491E0
3.233797375E0,-7.385605300E-2,2.894335203E-1,-5.098609496E0
3.243778375E0,-8.789088719E-2,2.898949387E-1,-4.514321795E0
3.253759375E0,-7.315747518E-2,2.445722931E-1,-3.596145800E0
3.263740375E0,-5.806517204E-2,1.670016684E-1,-2.383941396E0
3.273721375E0,-6.621838337E-2,8.307884797E-2,-7.872761321E-1
3.283702375E0,-5.206341631E-2,1.181853846E-2,8.215560186E-1
3.293683375E0,-3.409579969E-2,-5.317567550E-2,2.239431555E0
3.303663375E0,-3.321025258E-2,-1.082002406E-1,3.496971760E0
3.313644375E0,-1.580453055E-2,-1.548629218E-1,4.480164700E0
3.323625375E0,-1.252424714E-2,-2.126415986E-1,4.886009413E0
3.333606375E0,-1.982183265E-2,-2.605308064E-1,4.813364190E0
3.343587375E0,-2.549915928E-3,-3.225435982E-1,4.391567688E0
3.353568375E0,-1.195920967E-2,-3.695183015E-1,3.434368545E0
3.363549375E0,-2.476699652E-2,-3.725763953E-1,2.103859182E0
3.373530375E0,-3.859827451E-2,-3.449516635E-1,7.003332978E-1
3.383510375E0,-4.738261968E-2,-2.594568922E-1,-8.276704520E-1
3.393491375E0,-5.566072388E-2,-1.328401881E-1,-2.362531232E0
3.403472375E0,-5.913303807E-2,-4.056505859E-3,-3.568784924E0
3.413453375E0,-7.063407272E-2,1.290954850E-1,-4.359675220E0
3.423434375E0,-7.361747746E-2,2.259658682E-1,-4.858207072E0
3.433415375E0,-7.765623154E-2,2.745321105E-1,-4.860682198E0
3.443396375E0,-8.251077270E-2,2.890584945E-1,-4.272134215E0
3.453377375E0,-6.426729541E-2,2.589124433E-1,-3.371664174E0
3.463358375E0,-3.022306999E-2,2.017640964E-1,-2.166566477E0
3.473338375E0,-2.673599157E-2,1.259115299E-1,-6.173466897E-1
3.483319375E0,-3.740932544E-2,4.742260002E-2,8.964202595E-1
3.493300375E0,-3.623678968E-2,-2.235653669E-2,2.242813584E0
3.503281375E0,-3.792999258E-2,-8.815123446E-2,3.454192361E0
3.513262375E0,-4.489219003E-2,-1.579515673E-1,4.353101780E0
3.523243375E0,-5.808219292E-2,-2.158348361E-1,4.690303105E0
3.533224375E0,-6.041515431E-2,-2.720624658E-1,4.615450559E0
3.543205375E0,-6.347459570E-2,-3.339184061E-1,4.172400597E0
3.553186375E0,-5.501259657E-2,-3.652586049E-1,3.187100905E0
3.563166375E0,-4.046157201E-2,-3.495621199E-1,1.901432084E0
3.573147375E0,-3.221042896E-2,-2.919643414E-1,5.400160933E-1
3.583128375E0,-1.745434072E-2,-1.911103964E-1,-9.251698494E-1
3.593109375E0,-8.766904017E-3,-6.554761637E-2,-2.393260689E0
3.603090375E0,-6.429305971E-3,5.481285933E-2,-3.524891045E0
3.613071375E0,-3.554830288E-2,1.535178795E-1,-4.240760395E0
3.623052375E0,-3.948494081E-2,2.267497971E-1,-4.691236321E0
3.633033375E0,-5.378274439E-2,2.493132521E-1,-4.638183948E0
3.643013375E0,-8.869134360E-2,2.452836800E-1,-4.019160277E0
3.652993833E0,-8.632791731E-2,1.887244400E-1,-3.128158633E0
3.662974833E0,-7.937773406E-2,1.289539824E-1,-1.941990126E0
3.672955833E0,-7.261903798E-2,5.827642098E-2,-4.514208359E-1
3.682936833E0,-6.374239817E-2,-9.003908113E-3,1.004109015E0
3.692917833E0,-4.490177855E-2,-6.260664962E-2,2.284534053E0
3.702898833E0,-3.358079704E-2,-1.002178410E-1,3.418309168E0
3.712879833E0,-3.700495393E-2,-1.441413941E-1,4.225077578E0
3.722860833E0,-3.828564034E-2,-1.987321689E-1,4.500477342E0
3.732840833E0,-4.085833757E-2,-2.572791698E-1,4.384943377E0
3.742821833E0,-2.937797374E-2,-3.014597811E-1,3.909540771E0
3.752802833E0,-3.203353241E-2,-3.305235127E-1,2.945648906E0
3.762783833E0,-3.489933503E-2,-3.373836853E-1,1.683564245E0
3.772764833E0,-2.966081453E-2,-3.000104025E-1,3.713233370E-1
3.782745833E0,-2.813417047E-2,-2.034670249E-1,-1.039687568E0
3.792726833E0,-3.687720140E-2,-8.468880571E-2,-2.421088758E0
3.802707833E0,-4.133491762E-2,5.519307453E-2,-3.466549281E0
3.812688833E0,-5.615001705E-2,1.622955369E-1,-4.134625245E0
