"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.467096500E0,4.504215284E-2,-2.675150862E-1,5.398837123E0
1.477076500E0,7.580788099E-2,-2.960734722E-1,6.580039004E0
1.487057500E0,6.469984319E-2,-3.145283081E-1,6.923156542E0
1.497037500E0,4.892351175E-2,-3.751882003E-1,6.590611355E0
1.507017500E0,3.849267745E-2,-4.613298199E-1,5.797664593E0
1.516997500E0,7.553627326E-3,-5.259024496E-1,4.302603471E0
1.526978500E0,-1.442313956E-2,-5.423080556E-1,2.314245510E0
1.536958500E0,-3.094438800E-2,-4.863706671E-1,2.523395151E-1
1.546938500E0,-4.837440795E-2,-3.660059887E-1,-1.811309534E0
1.556918500E0,-4.593454302E-2,-1.887727161E-1,-3.859385110E0
1.566899500E0,-4.524749061E-2,4.610419907E-3,-5.389844690E0
1.576879500E0,-6.465456838E-2,1.692324178E-1,-6.311046619E0
1.586859500E0,-5.132185232E-2,2.651994427E-1,-6.846445751E0
1.596840500E0,-4.255647863E-2,2.877152063E-1,-6.634245032E0
1.606820500E0,-7.076130905E-2,2.212293677E-1,-5.623052115E0
1.616800500E0,-4.249669085E-2,1.066976523E-1,-4.233737889E0
1.626780500E0,-1.785429027E-2,-1.387785472E-2,-2.472802702E0
1.636761500E0,-1.592179463E-2,-1.368333247E-1,-2.810522676E-1
1.646741500E0,2.028893382E-2,-2.151572169E-1,1.837687494E0
1.656721500E0,3.853385921E-2,-2.541119523E-1,3.615157437E0
1.666702500E0,4.796955679E-2,-2.631906317E-1,5.177201922E0
1.676682500E0,6.691691094E-2,-2.743190525E-1,6.289507231E0
1.686662500E0,4.506269576E-2,-3.078980041E-1,6.595127159E0
1.696642500E0,3.166089575E-2,-3.562136932E-1,6.298402015E0
1.706623500E0,3.547333518E-2,-4.320379007E-1,5.520752154E0
1.716603500E0,2.564787499E-3,-4.785641225E-1,4.080920908E0
1.726583500E0,-1.607902078E-2,-4.923104149E-1,2.206353271E0
1.736564500E0,-4.439652887E-2,-4.416718463E-1,2.379775840E-1
1.746544500E0,-7.583841442E-2,-3.211073028E-1,-1.760832276E0
1.756524500E0,-6.843504912E-2,-1.624527174E-1,-3.713440946E0
1.766504500E0,-7.826935778E-2,1.521156806E-2,-5.158572108E0
1.776485500E0,-9.108551346E-2,1.650292564E-1,-6.045801714E0
1.786465500E0,-7.474144022E-2,2.591220294E-1,-6.566205077E0
1.796445500E0,-6.189036570E-2,2.807494549E-1,-6.326712479E0
1.806426500E0,-6.295353569E-2,2.270408788E-1,-5.352499108E0
1.816406500E0,-4.538734870E-2,1.226755346E-1,-4.061988793E0
1.826386500E0,-2.889233507E-2,-5.064785108E-3,-2.331211790E0
1.836366500E0,-2.561819580E-2,-1.189577287E-1,-2.384342515E-1
1.846347500E0,5.642679592E-3,-1.917728859E-1,1.778160499E0
1.856327500E0,2.381475461E-2,-2.356925652E-1,3.498333576E0
1.866307500E0,3.361399826E-2,-2.550118388E-1,4.983326962E0
1.876288500E0,5.463958989E-2,-2.742982949E-1,6.011231221E0
1.886268500E0,4.174839342E-2,-3.005980477E-1,6.304284314E0
1.896248500E0,3.190577532E-2,-3.488768993E-1,6.025305469E0
1.906228500E0,2.531626934E-2,-4.257781640E-1,5.266445636E0
1.916209500E0,4.429610751E-3,-4.789702848E-1,3.858851259E0
1.926189500E0,-2.525501976E-2,-4.846679579E-1,2.073240237E0
1.936169500E0,-4.772083542E-2,-4.416688496E-1,1.984164923E-1
1.946150500E0,-6.978104618E-2,-3.339627353E-1,-1.746143485E0
1.956130500E0,-6.616421440E-2,-1.667073708E-1,-3.593185939E0
1.966110500E0,-5.181432492E-2,2.050874345E-3,-4.965643812E0
1.976091500E0,-4.732396480E-2,1.443805452E-1,-5.840861483E0
1.986071500E0,-2.306571258E-2,2.427246826E-1,-6.279483933E0
1.996051500E0,-6.222282560E-3,2.701786391E-1,-6.033935959E0
2.006031500E0,-1.607257057E-2,2.327843794E-1,-5.102058769E0
2.016012500E0,5.318988240E-3,1.379216377E-1,-3.839346117E0
2.025992500E0,7.734482163E-3,2.666695789E-2,-2.173389593E0
2.035972500E0,-1.999199577E-3,-7.923079535E-2,-1.699276882E-1
2.045953500E0,7.056769312E-3,-1.448418906E-1,1.753692825E0
2.055933500E0,7.955397279E-3,-1.931446427E-1,3.405855183E0
2.065913500E0,8.743510586E-3,-2.177997199E-1,4.823991505E0
2.075893500E0,1.792393152E-2,-2.435292229E-1,5.775398396E0
2.085874500E0,1.291380874E-2,-2.658100381E-1,6.039005495E0
2.095854500E0,1.472205562E-2,-3.199368364E-1,5.762986511E0
2.105834500E0,1.276078071E-2,-3.737165292E-1,5.007067827E0
2.115815500E0,-3.787179908E-3,-4.158537579E-1,3.632659907E0
2.125795500E0,-6.563604637E-3,-4.097853713E-1,1.918264464E0
2.135775500E0,-1.477426029E-2,-3.547647531E-1,1.151328456E-1
2.145756500E0,-2.445953348E-2,-2.517734315E-1,-1.752981804E0
2.155736500E0,-2.249427516E-2,-1.061551038E-1,-3.511030805E0
2.165716500E0,-3.512991176E-2,4.416486036E-2,-4.798655519E0
2.175696500E0,-4.771056625E-2,1.604460261E-1,-5.600905786E0
2.185677500E0,-4.022793463E-2,2.195466852E-1,-6.025973806E0
2.195657500E0,-4.042145463E-2,2.359851087E-1,-5.755028450E0
2.205637500E0,-5.563103555E-2,1.856126980E-1,-4.832378166E0
2.215618500E0,-4.097927900E-2,8.860439368E-2,-3.611201211E0
2.225598500E0,-2.652490709E-2,-2.407298684E-2,-1.992228234E0
2.235578500E0,-2.859904696E-2,-1.237930106E-1,-7.206225514E-2
2.245559500E0,-1.054567955E-2,-1.800459295E-1,1.757588241E0
2.255539500E0,2.739045946E-3,-2.160884591E-1,3.312383932E0
2.265519500E0,1.884632065E-2,-2.312613259E-1,4.666006755E0
2.275499500E0,4.285446279E-2,-2.515621278E-1,5.550759480E0
2.285480500E0,2.765918013E-2,-2.800215496E-1,5.769464641E0
2.295460500E0,2.728146371E-2,-3.177962438E-1,5.480800468E0
2.305440500E0,2.360862427E-2,-3.658112399E-1,4.737525219E0
2.315421500E0,1.037789872E-2,-4.098378501E-1,3.402420529E0
2.325401500E0,6.895511784E-4,-3.990023017E-1,1.755477980E0
2.335381500E0,-2.944268597E-2,-3.346971090E-1,2.462145567E-2
2.345362500E0,-5.454043390E-2,-2.354773146E-1,-1.763150697E0
2.355342500E0,-4.906426063E-2,-1.015540760E-1,-3.438931713E0
2.365322500E0,-5.662521296E-2,5.000410918E-2,-4.640360282E0
2.375302500E0,-6.625135618E-2,1.772033787E-1,-5.395069177E0
2.385283500E0,-4.273517045E-2,2.605130089E-1,-5.778274056E0
2.395263500E0,-3.927559222E-2,2.730445788E-1,-5.480432094E0
2.405243500E0,-3.807153175E-2,2.410544620E-1,-4.576737898E0
2.415224500E0,-1.988225541E-2,1.435533104E-1,-3.391713692E0
2.425204500E0,-8.960762057E-3,3.122340068E-2,-1.814933639E0
2.435184500E0,-8.895889940E-3,-5.950579807E-2,5.460656226E-2
2.445165917E0,-8.175718538E-3,-1.376370976E-1,1.780756078E0
2.455145917E0,7.856757492E-3,-1.758506984E-1,3.249777794E0
2.465125917E0,5.184913413E-3,-2.160376614E-1,4.550485654E0
2.475106917E0,2.244883590E-2,-2.382665826E-1,5.361413189E0
2.485086917E0,3.115996296E-2,-2.682364865E-1,5.507043942E0
2.495066917E0,3.741584645E-2,-3.084422337E-1,5.228994219E0
2.505046917E0,3.512333821E-2,-3.601694077E-1,4.480327837E0
2.515027917E0,2.946531196E-2,-3.794523554E-1,3.173223124E0
2.525007917E0,2.091478690E-2,-3.670873216E-1,1.593977884E0
2.534987917E0,2.112101088E-3,-3.191530902E-1,-6.552039027E-2
2.544968917E0,-1.406317491E-2,-2.303971805E-1,-1.779995940E0
2.554948917E0,-2.896437460E-2,-1.168402692E-1,-3.386810802E0
2.564928917E0,-4.223714299E-2,2.141429443E-2,-4.501102994E0
2.574909917E0,-6.198066864E-2,1.259071810E-1,-5.206445017E0
2.584889917E0,-6.070646899E-2,1.982814217E-1,-5.540292379E0
2.594869917E0,-5.511858649E-2,2.178082714E-1,-5.205677277E0
2.604850917E0,-6.574225099E-2,1.653499397E-1,-4.319603666E0
2.614830917E0,-4.658024465E-2,9.989412457E-2,-3.177612044E0
2.624810917E0,-3.669788831E-2,2.008905955E-2,-1.636281320E0
2.634790917E0,-4.049835922E-2,-6.182027221E-2,1.414318675E-1
2.644771917E0,-1.193838125E-2,-1.203374523E-1,1.776456036E0
2.654751917E0,-1.817889753E-2,-1.634035112E-1,3.192471573E0
2.664731917E0,3.065137854E-3,-1.931221309E-1,4.414938424E0
2.674712917E0,1.946776547E-2,-2.079090084E-1,5.140366217E0
2.684692917E0,2.388057233E-2,-2.277335545E-1,5.266648534E0
2.694672917E0,3.501270477E-2,-2.756068287E-1,4.967222561E0
2.704653917E0,3.753978002E-2,-3.090488823E-1,4.225006827E0
2.714633917E0,3.224503716E-2,-3.324257581E-1,2.932596166E0
2.724613917E0,3.035343092E-2,-3.202603336E-1,1.410749534E0
2.734594917E0,6.492985804E-3,-2.578637452E-1,-1.562650841E-1
2.744574917E0,-1.081532527E-2,-1.761114477E-1,-1.806095572E0
2.754554917E0,-2.322318998E-2,-4.655772373E-2,-3.331808968E0
2.764535917E0,-4.826963773E-2,5.298903968E-2,-4.357762011E0
2.774515917E0,-6.112258974E-2,1.520765409E-1,-5.015383737E0
2.784495917E0,-6.340579955E-2,2.068850148E-1,-5.307809424E0
2.794476917E0,-6.738087836E-2,2.063305525E-1,-4.944495603E0
2.804456917E0,-7.059616175E-2,1.526931663E-1,-4.069746294E0
2.814436917E0,-4.716670210E-2,8.521973290E-2,-2.952090198E0
2.824417917E0,-3.870120378E-2,-7.632662952E-3,-1.452941873E0
2.834397917E0,-3.039757055E-2,-8.511002451E-2,2.526073176E-1
2.844377917E0,-8.864022614E-3,-1.386318552E-1,1.784897661E0
2.854357917E0,7.059871077E-3,-1.611440740E-1,3.140175830E0
2.864338917E0,2.099981820E-2,-1.908727802E-1,4.295969220E0
2.874318917E0,1.703698200E-2,-2.130877411E-1,4.941294837E0
2.884298917E0,1.041318073E-2,-2.404357535E-1,5.026244940E0
2.894279917E0,1.891172724E-2,-2.952565431E-1,4.732935154E0
2.904259917E0,1.258470643E-2,-3.374582373E-1,3.970889173E0
2.914239917E0,1.425177959E-2,-3.411762625E-1,2.705971536E0
2.924220917E0,1.915677583E-2,-3.170035806E-1,1.258810805E0
2.934200917E0,8.080541398E-3,-2.506544937E-1,-2.617172796E-1
2.944180917E0,2.531789560E-3,-1.576535420E-1,-1.866693776E0
2.954161917E0,-1.378334910E-3,-3.165850662E-2,-3.268339781E0
2.964141917E0,-2.267956337E-2,8.796244249E-2,-4.221361672E0
2.974121917E0,-3.620768608E-2,1.716105535E-1,-4.841864689E0
2.984102917E0,-4.137663842E-2,2.192952915E-1,-5.077873515E0
2.994082917E0,-6.371631411E-2,2.119389825E-1,-4.669834927E0
3.004062917E0,-6.626162992E-2,1.532736486E-1,-3.823315390E0
3.014043917E0,-7.017704886E-2,9.179507308E-2,-2.722774095E0
3.024023917E0,-7.251623662E-2,-3.417697549E-4,-1.249162315E0
3.034003917E0,-6.389069818E-2,-8.305297405E-2,3.702959812E-1
3.043984917E0,-4.158516018E-2,-1.291229669E-1,1.818097567E0
3.053964917E0,-2.102032229E-2,-1.588519654E-1,3.105838056E0
3.063944917E0,1.819918463E-3,-1.818947460E-1,4.172176648E0
3.073925917E0,2.784263881E-2,-1.956965869E-1,4.734827898E0
3.083905917E0,3.473547823E-2,-2.140398871E-1,4.793378407E0
3.093885917E0,3.955707627E-2,-2.543716418E-1,4.481628842E0
3.103865917E0,5.090393172E-2,-2.839168916E-1,3.700822070E0
3.113846917E0,3.756832402E-2,-2.786341515E-1,2.469994285E0
3.123826917E0,3.580798777E-2,-2.661781935E-1,1.079737487E0
3.133806917E0,1.131765135E-2,-2.173766738E-1,-3.796193665E-1
3.143787917E0,-3.105419688E-3,-1.297721540E-1,-1.904702432E0
3.153767917E0,-8.623628961E-3,-3.333077375E-2,-3.216690155E0
3.163747917E0,-3.468075880E-2,7.442065649E-2,-4.094810969E0
3.173728917E0,-4.799592865E-2,1.607803041E-1,-4.686121176E0
3.183708917E0,-4.570113405E-2,2.086415549E-1,-4.849399411E0
3.193688917E0,-7.277253196E-2,1.949191265E-1,-4.387797988E0
3.203669917E0,-6.491079063E-2,1.555602023E-1,-3.584948382E0
3.213649917E0,-4.609924264E-2,8.785083376E-2,-2.496027258E0
3.223629917E0,-4.998965560E-2,1.346833035E-3,-1.054708480E0
3.233610917E0,-4.768605819E-2,-6.984513715E-2,4.774590719E-1
3.243590917E0,-2.303559029E-2,-1.195412808E-1,1.852340616E0
3.253570917E0,-3.056549756E-3,-1.484855099E-1,3.073225796E0
3.263551917E0,1.667444549E-2,-1.827080206E-1,4.061230409E0
3.273531917E0,2.515909573E-2,-2.012247638E-1,4.541991988E0
3.283511917E0,3.565691719E-2,-2.340908667E-1,4.581048465E0
3.293492917E0,5.189605803E-2,-2.551514411E-1,4.243200438E0
3.303472917E0,4.609794986E-2,-2.781207660E-1,3.432048370E0
3.313452917E0,3.684080249E-2,-2.888951379E-1,2.236020289E0
3.323433917E0,2.946214624E-2,-2.466104132E-1,9.228151757E-1
3.333413917E0,3.955522617E-3,-1.943895149E-1,-4.924753064E-1
3.343393917E0,-2.641034734E-2,-1.150846792E-1,-1.955028833E0
3.353374917E0,-4.708117744E-2,-1.844390888E-2,-3.177664084E0
3.363354917E0,-7.190890278E-2,7.949220244E-2,-3.985671519E0
3.373334917E0,-7.835707515E-2,1.524028886E-1,-4.516357210E0
3.383315917E0,-7.976571509E-2,1.871748548E-1,-4.614390458E0
3.393295917E0,-7.800220398E-2,1.811812760E-1,-4.158685368E0
3.403275917E0,-6.341048189E-2,1.482434352E-1,-3.354901961E0
3.413256917E0,-4.178800831E-2,8.484010242E-2,-2.278497387E0
3.423236917E0,-2.943984916E-2,2.087083228E-2,-8.809976435E-1
3.433216917E0,-2.509536793E-2,-4.635606788E-2,5.751403177E-1
3.443198250E0,-5.860540909E-3,-9.274407618E-2,1.873842582E0
3.453178250E0,9.267813968E-3,-1.317068515E-1,3.046489402E0
3.463158250E0,1.518609613E-2,-1.658123448E-1,3.957282118E0
3.473139250E0,2.178269642E-2,-1.966547263E-1,4.387938906E0
3.483119250E0,2.428456240E-2,-2.071106442E-1,4.381171923E0
3.493099250E0,3.981047541E-2,-2.320490921E-1,4.024274837E0
3.503080250E0,5.538485407E-2,-2.519050670E-1,3.202831085E0
3.513060250E0,6.897423092E-2,-2.367518614E-1,2.036167721E0
3.523040250E0,8.681737494E-2,-1.988845620E-1,7.595398647E-1
3.533021250E0,7.403374897E-2,-1.272162630E-1,-5.957143307E-1
3.543001250E0,6.242583361E-2,-4.480772518E-2,-1.987386155E0
3.552981250E0,4.105478574E-2,3.550316054E-2,-3.125166028E0
3.562962250E0,1.266072024E-2,9.427217290E-2,-3.876680004E0
3.572942250E0,-1.960143831E-2,1.417275904E-1,-4.345356558E0
3.582922250E0,-5.186152291E-2,1.572869582E-1,-4.397415488E0
3.592903250E0,-1.010935347E-1,1.276495416E-1,-3.902957391E0
3.602883250E0,-1.296709972E-1,6.427909948E-2,-3.114252784E0
3.612863250E0,-1.272104523E-1,-2.297809571E-3,-2.054262514E0
3.622844250E0,-1.443682661E-1,-7.242193200E-2,-6.922302264E-1
3.632824250E0,-1.332098783E-1,-1.246945050E-1,6.867525548E-1
3.642804250E0,-9.815531795E-2,-1.542643862E-1,1.900353858E0
3.652785250E0,-7.190766938E-2,-1.580614219E-1,3.003287249E0
3.662765250E0,-4.659143658E-2,-1.741147332E-1,3.828700676E0
3.672745250E0,-1.299253830E-2,-1.840381160E-1,4.165935330E0
3.682726250E0,1.466574876E-2,-1.920983566E-1,4.136401044E0
3.692706250E0,4.259131067E-2,-2.155592130E-1,3.753899585E0
3.702686250E0,6.524697355E-2,-2.166998586E-1,2.929563215E0
3.712667250E0,7.460539196E-2,-2.110275478E-1,1.800105684E0
3.722647250E0,7.908704521E-2,-1.759307322E-1,5.766120619E-1
3.732627250E0,6.601373082E-2,-1.100194556E-1,-7.204722780E-1
3.742608250E0,4.768023839E-2,-2.466940284E-2,-2.033868595E0
3.752588250E0,3.061664242E-2,5.526134077E-2,-3.070134957E0
3.762569250E0,4.235046934E-3,1.359148002E-1,-3.725454635E0
3.772549250E0,-2.059542842E-2,1.885457711E-1,-4.156378641E0
3.782529250E0,-4.305735203E-2,2.025155367E-1,-4.132835412E0
3.792510250E0,-6.803825615E-2,1.737013350E-1,-3.630328622E0
3.802490250E0,-8.361480924E-2,1.293078120E-1,-2.845041128E0
3.812470250E0,-9.202824907E-2,6.075169355E-2,-1.804932561E0
3.822451250E0,-9.342023358E-2,-2.370388135E-3,-4.891739684E-1
