"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.581976250E-1,5.454159878E-2,-1.029961821E0,9.683421814E-1
9.681786250E-1,6.067385706E-2,-8.514882079E-1,-2.178755583E0
9.781596250E-1,-2.341655009E-2,-5.665194022E-1,-4.933270118E0
9.881406250E-1,-5.277137708E-2,-1.994548117E-1,-7.576044363E0
9.981226250E-1,-5.339946397E-2,1.314907147E-1,-9.360952549E0
1.008103625E0,-1.098346835E-1,3.532129386E-1,-1.002632827E1
1.018084625E0,-1.273635580E-1,4.363431325E-1,-9.997924833E0
1.028065625E0,-1.104136401E-1,3.495118339E-1,-9.073170721E0
1.038046625E0,-1.559903746E-1,1.516793322E-1,-6.992407456E0
1.048028625E0,-1.439612268E-1,-1.071621405E-1,-4.333848653E0
1.058009625E0,-8.188959740E-2,-3.188528357E-1,-1.462033124E0
1.067990625E0,-7.232675943E-2,-4.519022079E-1,1.702867073E0
1.077971625E0,-1.495867599E-2,-5.128905675E-1,4.844373145E0
1.087953625E0,2.203544232E-2,-4.883983353E-1,7.141186350E0
1.097934625E0,3.480787179E-2,-4.584170294E-1,8.857098561E0
1.107915625E0,9.552209747E-2,-4.876303035E-1,9.917365404E0
1.117896625E0,1.153560448E-1,-5.604047495E-1,9.767591314E0
1.127877625E0,9.698307912E-2,-7.028765443E-1,8.575353983E0
1.137859625E0,1.185689162E-1,-8.718102790E-1,6.842821646E0
1.147840625E0,1.091633135E-1,-9.736180510E-1,4.370853342E0
1.157821625E0,6.127115470E-2,-9.502916075E-1,1.194132414E0
1.167802625E0,6.061729895E-2,-7.879950473E-1,-1.778887308E0
1.177784625E0,-9.224741003E-3,-5.331914424E-1,-4.376423984E0
1.187765625E0,-4.409265638E-2,-1.961327892E-1,-6.958400635E0
1.197746625E0,-4.635311686E-2,1.087921981E-1,-8.705565628E0
1.207727625E0,-1.047229837E-1,3.327078132E-1,-9.419418858E0
1.217709625E0,-1.122476650E-1,4.171018096E-1,-9.472166591E0
1.227690625E0,-1.050868815E-1,3.660890191E-1,-8.657513795E0
1.237671625E0,-1.526144664E-1,1.974771371E-1,-6.762211931E0
1.247652625E0,-1.403604474E-1,-2.949013978E-2,-4.317031476E0
1.257633625E0,-8.698413022E-2,-2.254729479E-1,-1.623388794E0
1.267615625E0,-7.515090977E-2,-3.655284539E-1,1.371542784E0
1.277596625E0,-3.334714595E-2,-4.333270656E-1,4.344582387E0
1.287577625E0,9.247727869E-3,-4.139558248E-1,6.553068722E0
1.297558625E0,2.976736176E-2,-3.927997215E-1,8.231744109E0
1.307539625E0,8.799374336E-2,-4.127207467E-1,9.305373010E0
1.317521625E0,1.021672845E-1,-4.902410853E-1,9.238219492E0
1.327502625E0,1.015948055E-1,-6.103162900E-1,8.173988822E0
1.337483625E0,1.214504698E-1,-7.619386849E-1,6.605146948E0
1.347464625E0,1.142860775E-1,-8.699539342E-1,4.316736776E0
1.357446625E0,7.857365968E-2,-8.403309895E-1,1.367677190E0
1.367427625E0,6.178278607E-2,-7.076206827E-1,-1.466337844E0
1.377408625E0,-3.491632850E-3,-4.849238832E-1,-3.968338618E0
1.387389625E0,-3.501807462E-2,-1.807414923E-1,-6.429959105E0
1.397371625E0,-4.781388838E-2,8.865849869E-2,-8.100436696E0
1.407352625E0,-1.002000619E-1,2.990416102E-1,-8.859359679E0
1.417333625E0,-1.026900438E-1,3.864234790E-1,-8.977271706E0
1.427314625E0,-9.824689083E-2,3.453295763E-1,-8.241546966E0
1.437295625E0,-1.383383067E-1,1.952730292E-1,-6.508673737E0
1.447277625E0,-1.258886070E-1,2.386029437E-3,-4.243088171E0
1.457258625E0,-9.410161693E-2,-1.921528818E-1,-1.700967312E0
1.467239625E0,-7.462659725E-2,-3.223129986E-1,1.131554343E0
1.477220625E0,-3.163448278E-2,-4.028830987E-1,3.922761911E0
1.487202625E0,1.811357774E-3,-3.896346237E-1,6.071741717E0
1.497183625E0,2.333934400E-2,-3.802296697E-1,7.685200185E0
1.507164625E0,7.532709825E-2,-4.012775995E-1,8.728651605E0
1.517145625E0,9.780206390E-2,-4.716140489E-1,8.731318520E0
1.527126625E0,9.327299338E-2,-5.740201373E-1,7.791627111E0
1.537108625E0,1.117674076E-1,-7.024455314E-1,6.311715540E0
1.547089625E0,1.073065028E-1,-7.866526727E-1,4.189913592E0
1.557070625E0,6.700993648E-2,-7.621470650E-1,1.447972324E0
1.567051625E0,5.866071096E-2,-6.462041607E-1,-1.246242215E0
1.577033625E0,2.069941750E-3,-4.331076853E-1,-3.638160383E0
1.587014625E0,-2.091072125E-2,-1.564769726E-1,-5.966583052E0
1.596995625E0,-4.149432734E-2,1.014900673E-1,-7.580083035E0
1.606976625E0,-8.332634965E-2,3.009140897E-1,-8.370912520E0
1.616958625E0,-1.090398551E-1,3.896115272E-1,-8.490384584E0
1.626939625E0,-1.166539988E-1,3.542866336E-1,-7.810648103E0
1.636920625E0,-1.414237910E-1,2.331852426E-1,-6.228854063E0
1.646901625E0,-1.250386502E-1,4.975973211E-2,-4.117377713E0
1.656882625E0,-9.041949732E-2,-1.241888671E-1,-1.693789271E0
1.666864625E0,-7.571963829E-2,-2.530274400E-1,9.593134958E-1
1.676845625E0,-3.241830204E-2,-3.358072029E-1,3.588573655E0
1.686826625E0,-6.994457636E-4,-3.320135294E-1,5.675570637E0
1.696807625E0,2.719735973E-2,-3.291798225E-1,7.204158524E0
1.706789625E0,7.088413255E-2,-3.620685102E-1,8.204749854E0
1.716770625E0,9.517006768E-2,-4.243707392E-1,8.259238302E0
1.726751625E0,9.261812350E-2,-5.126635493E-1,7.410362338E0
1.736732625E0,1.167300217E-1,-6.405094112E-1,6.017121121E0
1.746714625E0,1.074168142E-1,-7.139505129E-1,4.030454174E0
1.756695625E0,7.085690646E-2,-6.964962818E-1,1.476867510E0
1.766676625E0,5.751412679E-2,-5.902716327E-1,-1.092093238E0
1.776657625E0,1.539626699E-2,-3.997413898E-1,-3.379165567E0
1.786638625E0,-2.799464129E-2,-1.504056076E-1,-5.554511054E0
1.796620625E0,-5.216688918E-2,8.548618320E-2,-7.110087934E0
1.806601625E0,-8.133417587E-2,2.669711490E-1,-7.904528659E0
1.816582625E0,-9.680813774E-2,3.425740394E-1,-8.040394562E0
1.826563625E0,-1.060352816E-1,3.310810812E-1,-7.390447891E0
1.836545625E0,-1.317250144E-1,2.183681789E-1,-5.928529372E0
1.846526625E0,-1.226857855E-1,5.225824736E-2,-3.954120528E0
1.856507625E0,-9.565802696E-2,-1.099497275E-1,-1.659335137E0
1.866488625E0,-7.893842543E-2,-2.238214749E-1,8.452050823E-1
1.876470625E0,-4.125115626E-2,-3.078614590E-1,3.342529253E0
1.886451625E0,-2.956155804E-3,-3.086252515E-1,5.330539890E0
1.896432625E0,2.034387481E-2,-2.989336377E-1,6.790414807E0
1.906413625E0,5.757539007E-2,-3.335723971E-1,7.723188375E0
1.916394625E0,8.452396905E-2,-3.821466793E-1,7.798873565E0
1.926376625E0,9.791713527E-2,-4.734468587E-1,7.033274816E0
1.936357625E0,1.080955115E-1,-5.739997452E-1,5.709321935E0
1.946338625E0,1.080563991E-1,-6.455376513E-1,3.843367247E0
1.956319625E0,7.476706747E-2,-6.197413438E-1,1.454352221E0
1.966301625E0,5.106676297E-2,-5.158956709E-1,-9.953861386E-1
1.976282625E0,2.386916569E-2,-3.410104208E-1,-3.186904439E0
1.986263625E0,-3.939049914E-3,-1.125503863E-1,-5.221050777E0
1.996244625E0,-3.639308849E-2,1.205628807E-1,-6.700377626E0
2.006226625E0,-7.696157319E-2,2.722873096E-1,-7.486883095E0
2.016207625E0,-8.984235886E-2,3.568356176E-1,-7.610096208E0
2.026188625E0,-1.032575252E-1,3.425351189E-1,-6.985571476E0
2.036169625E0,-1.395431620E-1,2.240927126E-1,-5.631499588E0
2.046150625E0,-1.249170099E-1,7.338387206E-2,-3.756315070E0
2.056132625E0,-9.382982190E-2,-7.462991372E-2,-1.570746896E0
2.066113625E0,-8.038382974E-2,-1.874427304E-1,7.952295148E-1
2.076094625E0,-4.531735113E-2,-2.549068813E-1,3.150520139E0
2.086075625E0,-1.134268474E-5,-2.802786809E-1,5.046014961E0
2.096057625E0,1.976352495E-2,-2.900840230E-1,6.425874825E0
2.106038625E0,6.785735335E-2,-3.231564595E-1,7.278522243E0
2.116019625E0,8.254893492E-2,-3.748063771E-1,7.376813938E0
2.126000625E0,9.224053955E-2,-4.502394059E-1,6.655959252E0
2.135982625E0,1.096745612E-1,-5.507281192E-1,5.384680429E0
2.145963625E0,1.026440884E-1,-5.940753561E-1,3.622293379E0
2.155944625E0,7.560954618E-2,-5.827160434E-1,1.385939798E0
2.165925625E0,5.828916152E-2,-4.847872776E-1,-9.328074825E-1
2.175906625E0,1.489612905E-2,-3.245163026E-1,-3.040976647E0
2.185888625E0,-2.288616652E-2,-1.138327903E-1,-4.941638069E0
2.195869625E0,-4.394169772E-2,9.299104795E-2,-6.337034569E0
2.205850625E0,-7.920991897E-2,2.436695195E-1,-7.085790998E0
2.215831625E0,-9.743582720E-2,3.214818169E-1,-7.207577975E0
2.225813625E0,-1.163868907E-1,3.098716586E-1,-6.597983524E0
2.235794625E0,-1.222801166E-1,2.186866694E-1,-5.310689762E0
2.245775625E0,-1.149776934E-1,9.013534091E-2,-3.541977779E0
2.255756625E0,-8.485116645E-2,-3.792438291E-2,-1.456800451E0
2.265738625E0,-6.130328241E-2,-1.422330091E-1,7.882912087E-1
2.275719625E0,-2.834341400E-2,-2.108406562E-1,2.982814393E0
2.285700625E0,1.479149130E-2,-2.266269690E-1,4.780468925E0
2.295681625E0,4.527638865E-2,-2.328652172E-1,6.104497819E0
2.305663625E0,6.682169725E-2,-2.635652921E-1,6.894750184E0
2.315644625E0,9.641285682E-2,-3.143790579E-1,6.977743224E0
2.325625625E0,1.010727040E-1,-3.966493090E-1,6.298737645E0
2.335606625E0,1.017753474E-1,-4.814093046E-1,5.083126069E0
2.345587625E0,9.325121250E-2,-5.429231096E-1,3.392622934E0
2.355569625E0,6.447190228E-2,-5.252629834E-1,1.294327378E0
2.365550625E0,4.082205742E-2,-4.264031948E-1,-8.983720601E-1
2.375531625E0,-1.296684025E-3,-2.758910765E-1,-2.918937070E0
2.385512625E0,-4.298672863E-2,-8.379977312E-2,-4.715238556E0
2.395494625E0,-5.618959540E-2,1.050651463E-1,-6.015293282E0
2.405474625E0,-8.073232379E-2,2.541488263E-1,-6.740810537E0
2.415455625E0,-9.492324209E-2,3.176773261E-1,-6.840805526E0
2.425436625E0,-1.073900723E-1,3.060188917E-1,-6.221439793E0
2.435418625E0,-1.186397041E-1,2.118557328E-1,-5.003124465E0
2.445399625E0,-9.866505811E-2,8.886240207E-2,-3.331823001E0
2.455380625E0,-7.643557046E-2,-2.657544896E-2,-1.331830249E0
2.465361625E0,-6.050100331E-2,-1.239512508E-1,7.860365224E-1
2.475343625E0,-3.012034172E-2,-1.975899884E-1,2.865791727E0
2.485324625E0,5.066388524E-3,-2.429570729E-1,4.561733358E0
2.495305625E0,3.220878900E-2,-2.539708883E-1,5.823337378E0
2.505286625E0,4.906240596E-2,-2.730266717E-1,6.545829869E0
2.515267625E0,7.908085995E-2,-3.366942255E-1,6.596291340E0
2.525249625E0,8.712015107E-2,-3.974249422E-1,5.959251228E0
2.535230625E0,8.349397288E-2,-4.695885734E-1,4.773685570E0
2.545211625E0,8.604184228E-2,-5.080568936E-1,3.148259606E0
2.555192625E0,6.498890578E-2,-4.821288045E-1,1.170818980E0
2.565174625E0,4.435629729E-2,-3.797494305E-1,-9.080310756E-1
2.575155625E0,1.073799128E-2,-2.352054922E-1,-2.843609730E0
2.585136625E0,-2.679657421E-2,-5.253171433E-2,-4.525305204E0
2.595117625E0,-6.037647132E-2,1.132053475E-1,-5.729060381E0
2.605099625E0,-6.562764100E-2,2.472720622E-1,-6.403461862E0
2.615080625E0,-8.940922637E-2,3.074958618E-1,-6.486441454E0
2.625061625E0,-1.089753987E-1,2.970961502E-1,-5.859821665E0
2.635042625E0,-1.079897225E-1,2.258246579E-1,-4.699089131E0
2.645024625E0,-1.046626203E-1,1.131423073E-1,-3.100314776E0
2.655005625E0,-8.271719769E-2,2.743805945E-4,-1.183806231E0
2.664986625E0,-5.006386955E-2,-9.136778779E-2,8.344456208E-1
2.674967625E0,-1.985063019E-2,-1.574925609E-1,2.773336138E0
2.684949625E0,9.196907342E-3,-1.792903961E-1,4.392738885E0
2.694930625E0,3.300263988E-2,-2.041917872E-1,5.570802566E0
2.704911625E0,6.249200308E-2,-2.332639973E-1,6.211711780E0
2.714892625E0,7.869018372E-2,-2.888942608E-1,6.241719106E0
2.724873625E0,9.253247092E-2,-3.582507900E-1,5.629237300E0
2.734855625E0,8.620842397E-2,-4.282105326E-1,4.475581652E0
2.744836625E0,7.388392320E-2,-4.684371105E-1,2.907216327E0
2.754817625E0,5.372386110E-2,-4.369290235E-1,1.037111869E0
2.764798625E0,2.721208284E-2,-3.528427003E-1,-9.273251331E-1
2.774780625E0,6.816272875E-3,-2.136813066E-1,-2.798554595E0
2.784761625E0,-3.675799130E-2,-5.117336959E-2,-4.364408541E0
2.794742625E0,-6.342316761E-2,1.127198459E-1,-5.473475661E0
2.804723625E0,-7.474348675E-2,2.268297212E-1,-6.114256822E0
2.814705625E0,-8.247530568E-2,2.883111107E-1,-6.165986554E0
2.824686625E0,-1.048698493E-1,2.703710856E-1,-5.528827159E0
2.834667625E0,-9.480965992E-2,1.999801109E-1,-4.403660899E0
2.844648625E0,-9.646122426E-2,9.706144094E-2,-2.876615508E0
2.854630625E0,-7.352291702E-2,-1.271857113E-2,-1.017164678E0
2.864611625E0,-5.608507185E-2,-9.204255648E-2,8.967710924E-1
2.874592625E0,-2.601560547E-2,-1.556729805E-1,2.715083252E0
2.884573625E0,7.024465729E-3,-1.786735149E-1,4.239872788E0
2.894555625E0,2.829475877E-2,-2.018046615E-1,5.345323405E0
2.904536625E0,5.573744574E-2,-2.395535548E-1,5.909365123E0
2.914517625E0,6.683598639E-2,-2.967613971E-1,5.907424432E0
2.924498625E0,7.390592792E-2,-3.567215239E-1,5.304367753E0
2.934479625E0,8.695652040E-2,-4.056661541E-1,4.192097527E0
2.944461625E0,6.615748096E-2,-4.240417602E-1,2.666057857E0
2.954442625E0,4.535524840E-2,-3.937208042E-1,8.824495071E-1
2.964423625E0,2.294684965E-2,-3.056039221E-1,-9.796834409E-1
2.974404625E0,-2.725606486E-3,-1.741404244E-1,-2.742966869E0
2.984386625E0,-3.091702485E-2,-1.676791415E-2,-4.226623582E0
2.994367625E0,-6.330724656E-2,1.367766798E-1,-5.243077238E0
3.004348625E0,-7.556496116E-2,2.395564784E-1,-5.837796373E0
3.014329625E0,-8.924015047E-2,2.884429289E-1,-5.843448291E0
3.024311625E0,-1.048433175E-1,2.846466972E-1,-5.187356197E0
3.034292625E0,-9.982392143E-2,2.103536562E-1,-4.112854307E0
3.044273625E0,-7.820311066E-2,1.098968102E-1,-2.649727169E0
3.054254625E0,-6.625105925E-2,1.390884496E-2,-8.553429848E-1
3.064236625E0,-4.177689403E-2,-5.701978125E-2,9.714365280E-1
3.074217625E0,-8.403504132E-3,-1.269379355E-1,2.678639896E0
3.084198625E0,2.099035759E-2,-1.628168893E-1,4.112741455E0
3.094179625E0,4.687759840E-2,-1.756341322E-1,5.149118915E0
3.104161625E0,6.479580148E-2,-2.183486272E-1,5.643611510E0
3.114142625E0,7.842556067E-2,-2.741250712E-1,5.594389649E0
3.124123625E0,8.893517249E-2,-3.243383279E-1,4.988433335E0
3.134104625E0,8.652450252E-2,-3.797512212E-1,3.899669502E0
3.144086625E0,6.737392566E-2,-4.005836812E-1,2.426043688E0
3.154067625E0,4.624976733E-2,-3.591205633E-1,7.179714239E-1
3.164048625E0,3.051362179E-2,-2.733504613E-1,-1.052936189E0
3.174029625E0,1.075894989E-2,-1.481533150E-1,-2.743157489E0
3.184011625E0,-3.492306650E-2,4.412126206E-3,-4.105074002E0
3.193992625E0,-6.417403232E-2,1.360430004E-1,-5.034421102E0
3.203973625E0,-7.784239227E-2,2.370096505E-1,-5.577511661E0
3.213954625E0,-8.715336143E-2,2.771220616E-1,-5.538577391E0
3.223935625E0,-1.041672606E-1,2.573387017E-1,-4.878214490E0
3.233917625E0,-1.086734996E-1,1.949651733E-1,-3.831909043E0
3.243898625E0,-8.867715497E-2,9.548539706E-2,-2.404246438E0
3.253879625E0,-7.711530928E-2,1.399925753E-2,-6.728420287E-1
3.263860625E0,-5.038726626E-2,-7.553382017E-2,1.048967099E0
3.273842625E0,-2.415375151E-2,-1.138319863E-1,2.640739413E0
3.283823625E0,5.956357587E-3,-1.453544721E-1,3.997198720E0
3.293804625E0,3.190847509E-2,-1.707786043E-1,4.942571284E0
3.303785625E0,5.805175999E-2,-2.017578837E-1,5.383942510E0
3.313767625E0,7.269124653E-2,-2.445171100E-1,5.300565893E0
3.323748625E0,8.727199595E-2,-3.040455660E-1,4.690594296E0
3.333729625E0,7.603864044E-2,-3.597820296E-1,3.610610057E0
3.343710625E0,6.581603555E-2,-3.808804648E-1,2.185348903E0
3.353692625E0,3.465480264E-2,-3.414897463E-1,5.655286646E-1
3.363673625E0,1.077463687E-2,-2.645837308E-1,-1.122535597E0
3.373654625E0,-1.087454204E-2,-1.559565339E-1,-2.726937897E0
3.383635625E0,-5.068004731E-2,-1.232158173E-2,-3.987143848E0
3.393617625E0,-7.103120830E-2,1.254575301E-1,-4.861687335E0
3.403599875E0,-7.157380707E-2,2.120310031E-1,-5.342805594E0
3.413580875E0,-8.595110994E-2,2.620216271E-1,-5.244451334E0
3.423561875E0,-9.574351508E-2,2.462326100E-1,-4.570374958E0
3.433543875E0,-8.898508396E-2,1.901372004E-1,-3.554814756E0
3.443524875E0,-6.070533609E-2,9.895323448E-2,-2.156010498E0
3.453505875E0,-5.047409741E-2,1.323824242E-2,-4.920391041E-1
3.463486875E0,-3.384037687E-2,-6.279149473E-2,1.124985580E0
3.473467875E0,-9.496755302E-3,-1.143421559E-1,2.648558310E0
3.483449875E0,2.001854578E-2,-1.446721020E-1,3.918438479E0
3.493430875E0,4.330679517E-2,-1.799425068E-1,4.766511621E0
3.503411875E0,5.275012154E-2,-2.118710817E-1,5.140874341E0
3.513392875E0,7.097258083E-2,-2.554629515E-1,5.019112507E0
3.523374875E0,8.151725767E-2,-3.042703915E-1,4.399497097E0
3.533355875E0,8.200650517E-2,-3.336289689E-1,3.337208871E0
3.543336875E0,7.656791853E-2,-3.272824741E-1,1.944095709E0
3.553317875E0,5.146319962E-2,-2.789138677E-1,3.967476153E-1
3.563299875E0,2.350657437E-2,-2.062919609E-1,-1.215239693E0
3.573280875E0,2.799665127E-3,-8.402247895E-2,-2.723648838E0
3.583261875E0,-2.386854443E-2,4.324754186E-2,-3.898737456E0
3.593242875E0,-5.097353186E-2,1.477898009E-1,-4.683441982E0
3.603224875E0,-6.894979139E-2,2.330740724E-1,-5.111854025E0
3.613205875E0,-8.860485049E-2,2.579122040E-1,-4.949580926E0
3.623186875E0,-1.070259826E-1,2.343522372E-1,-4.281107352E0
3.633167875E0,-1.027646050E-1,1.673052120E-1,-3.283858876E0
3.643149875E0,-8.858506132E-2,8.086019509E-2,-1.913004309E0
3.653130875E0,-7.485760795E-2,7.686968967E-3,-3.203385401E-1
3.663111875E0,-5.124515786E-2,-5.060618967E-2,1.220663570E0
3.673092875E0,-2.085052234E-2,-9.255623437E-2,2.640119609E0
3.683074875E0,3.530704128E-3,-1.300369598E-1,3.814030012E0
3.693055875E0,3.039100385E-2,-1.582804732E-1,4.586950645E0
3.703036875E0,5.922638796E-2,-1.860513123E-1,4.896805127E0
3.713017875E0,7.379451562E-2,-2.332589541E-1,4.741589618E0
3.722999875E0,7.488851140E-2,-2.677849352E-1,4.106827582E0
3.732980875E0,6.672451470E-2,-2.904786370E-1,3.044556897E0
3.742961875E0,5.953560060E-2,-2.898363934E-1,1.718432361E0
3.752942875E0,3.625922837E-2,-2.550433407E-1,2.315935940E-1
3.762924875E0,1.179967662E-2,-1.805328564E-1,-1.305341193E0
3.772905875E0,-9.992023604E-3,-6.854848053E-2,-2.726568353E0
3.782886875E0,-3.800794784E-2,6.470832165E-2,-3.806207607E0
3.792867875E0,-5.209458471E-2,1.749047286E-1,-4.530535539E0
3.802848875E0,-6.059085400E-2,2.470613797E-1,-4.881538632E0
3.812830875E0,-7.170352846E-2,2.773875251E-1,-4.678248485E0
3.822811875E0,-8.147874827E-2,2.490235591E-1,-3.995467944E0
3.832792875E0,-6.067004723E-2,1.919669404E-1,-2.994218218E0
3.842773875E0,-4.440912323E-2,1.262459175E-1,-1.663565013E0
